kfr_native_hisp_female_n
""
25.0
24.0
""
""
""
""
""
""
76.0
""
""
""
""
""
55.0
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
126.0
152.0
""
""
31.0
27.0
51.0
""
58.0
""
58.0
75.0
""
235.0
191.0
""
23.0
""
""
26.0
""
""
80.0
54.0
25.0
97.0
""
165.0
26.0
190.0
45.0
252.0
""
88.0
70.0
138.0
160.0
""
""
88.0
""
""
""
""
35.0
81.0
""
58.0
""
82.0
24.0
""
""
""
""
53.0
""
""
""
84.0
""
193.0
""
""
""
47.0
21.0
""
28.0
234.0
48.0
""
""
32.0
63.0
65.0
""
249.0
""
""
48.0
""
124.0
39.0
""
""
134.0
""
""
27.0
""
""
41.0
""
70.0
43.0
""
93.0
47.0
299.0
38.0
""
""
""
""
""
135.0
""
""
203.0
74.0
20.0
39.0
""
33.0
44.0
59.0
79.0
583.0
""
""
86.0
""
""
""
""
20.0
""
""
""
""
""
21.0
31.0
""
""
""
""
140.0
""
""
""
""
24.0
""
""
253.0
""
""
20.0
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
20.0
""
""
""
21.0
""
216.0
""
""
""
""
""
""
41.0
""
""
""
35.0
""
""
""
""
""
""
""
""
92.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
55.0
27.0
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
40.0
""
""
""
""
""
""
""
33.0
""
""
""
""
90.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
60.0
""
""
""
""
""
""
""
""
308.0
41.0
42.0
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
43.0
""
33.0
""
""
""
""
""
""
71.0
""
""
""
187.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
64.0
""
""
""
""
""
""
43.0
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
72.0
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
39.0
""
""
""
206.0
""
""
""
""
""
""
""
""
""
""
""
52.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
75.0
39.0
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
101.0
""
110.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
1079.0
36.0
40.0
""
""
""
""
""
47.0
""
""
""
""
239.0
""
51.0
""
""
""
""
""
72.0
""
48.0
""
""
100.0
250.0
190.0
246.0
27.0
104.0
264.0
75.0
383.0
30.0
95.0
315.0
239.0
134.0
167.0
191.0
26.0
81.0
61.0
192.0
47.0
2191.0
""
228.0
99.0
89.0
166.0
""
557.0
217.0
124.0
53.0
""
42.0
174.0
23.0
39.0
76.0
99.0
49.0
175.0
47.0
170.0
56.0
341.0
235.0
206.0
549.0
23.0
62.0
80.0
43.0
49.0
311.0
74.0
""
1268.0
29.0
""
""
49.0
""
""
""
""
""
""
99.0
197.0
""
""
""
""
""
""
""
52.0
1128.0
""
""
""
198.0
38.0
490.0
597.0
46.0
52.0
91.0
28.0
226.0
22.0
22.0
""
46.0
962.0
24.0
297.0
141.0
20.0
47.0
31.0
""
""
""
""
700.0
21.0
""
""
67.0
""
""
29.0
331.0
""
""
26.0
""
""
""
""
""
""
""
""
""
33.0
""
29.0
""
""
""
""
25.0
""
""
""
""
""
""
37.0
150.0
""
""
21.0
""
""
45.0
""
60.0
""
""
""
""
""
""
77.0
""
31.0
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
142.0
""
""
""
""
34.0
""
74.0
""
""
""
""
""
""
21.0
""
""
""
25.0
""
30.0
""
""
""
""
""
""
""
""
""
23.0
""
116.0
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
29.0
""
32.0
""
""
""
""
55.0
""
""
23.0
26.0
""
""
""
""
318.0
""
42.0
""
40.0
23.0
""
179.0
42.0
""
""
46.0
""
97.0
51.0
""
""
32.0
""
""
""
24.0
""
""
""
38.0
""
32.0
""
187.0
288.0
""
87.0
""
26.0
""
""
""
""
100.0
""
""
""
""
35.0
""
""
""
""
23.0
""
37.0
28.0
""
71.0
""
50.0
""
45.0
70.0
44.0
""
""
""
""
22.0
""
""
22.0
92.0
""
""
""
""
""
""
""
""
22.0
66.0
31.0
21.0
""
""
121.0
""
144.0
""
""
25.0
""
""
""
""
40.0
""
22.0
""
""
""
""
""
""
58.0
""
""
36.0
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
356.0
""
20.0
""
""
""
22.0
21.0
45.0
""
""
31.0
""
""
30.0
34.0
""
253.0
27.0
25.0
""
""
""
""
28.0
144.0
""
24.0
26.0
""
""
50.0
49.0
""
""
""
""
127.0
""
38.0
53.0
""
174.0
21.0
58.0
88.0
217.0
""
243.0
54.0
""
""
70.0
""
""
""
198.0
""
56.0
23.0
140.0
""
26.0
""
185.0
""
""
146.0
22.0
""
""
""
21.0
108.0
""
""
""
""
""
26.0
83.0
77.0
""
49.0
""
""
27.0
""
""
""
""
""
""
45.0
177.0
""
39.0
145.0
41.0
""
""
""
""
78.0
126.0
""
154.0
""
""
413.0
26.0
""
""
""
""
""
""
""
""
""
""
27.0
""
35.0
""
103.0
""
""
24.0
117.0
""
""
25.0
""
""
""
""
27.0
52.0
""
55.0
""
""
""
""
""
""
""
29.0
""
""
""
""
56.0
""
""
34.0
""
""
""
""
""
35.0
""
""
""
""
""
""
""
70.0
""
27.0
28.0
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
105.0
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
""
""
""
""
""
46.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
71.0
""
""
""
""
""
""
""
""
""
""
""
36.0
""
""
""
142.0
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
38.0
""
26.0
47.0
52.0
54.0
""
""
213.0
37.0
38.0
20.0
131.0
""
159.0
386.0
6110.0
""
""
21.0
29.0
460.0
198.0
33.0
""
46.0
74.0
""
43.0
138.0
108.0
""
1573.0
""
""
""
54.0
22.0
23.0
""
""
23.0
""
""
376.0
""
31.0
226.0
29.0
""
27.0
97.0
""
21.0
""
56.0
""
20.0
2275.0
76.0
122.0
""
393.0
74.0
""
68.0
""
84.0
23.0
436.0
""
191.0
2684.0
24.0
20.0
""
29.0
26.0
50.0
""
512.0
""
""
94.0
60.0
352.0
""
23.0
""
23.0
69.0
35.0
72.0
67.0
""
347.0
221.0
""
""
""
""
30.0
3997.0
""
""
""
282.0
""
51.0
1932.0
46.0
113.0
21.0
""
""
123.0
""
72.0
37.0
""
""
25.0
""
""
152.0
67.0
292.0
131.0
52.0
80.0
75.0
24.0
""
""
68.0
""
""
""
196.0
24.0
""
83.0
35.0
50.0
37.0
""
""
52.0
""
""
45.0
""
""
742.0
25.0
""
326.0
""
""
""
29.0
""
79.0
183.0
169.0
""
321.0
45.0
""
24.0
""
214.0
53.0
""
""
""
45.0
""
68.0
1860.0
""
""
58.0
38.0
""
69.0
40.0
78.0
27.0
323.0
""
""
193.0
25.0
""
""
107.0
56.0
""
28.0
46.0
49.0
36.0
""
""
""
430.0
""
""
59.0
""
""
""
107.0
""
189.0
""
""
""
22.0
32.0
1516.0
299.0
""
59.0
""
""
394.0
1413.0
""
""
""
""
114.0
206.0
32.0
390.0
""
27.0
56.0
23.0
938.0
103.0
""
176.0
35.0
162.0
410.0
154.0
43.0
34.0
22.0
27.0
""
22.0
79.0
""
54.0
50.0
45.0
""
202.0
""
""
""
""
""
""
""
""
""
""
""
573.0
""
""
""
""
41.0
24.0
172.0
""
51.0
""
230.0
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
52.0
""
""
""
""
""
""
""
""
""
""
""
""
""
94.0
""
""
""
""
""
""
""
307.0
""
""
""
""
""
""
""
""
""
""
""
""
""
60.0
""
""
""
""
""
""
""
""
""
50.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
131.0
""
""
""
""
""
""
""
""
""
""
""
35.0
56.0
""
""
""
""
""
""
""
""
""
33.0
""
""
""
81.0
""
""
""
""
""
""
""
""
""
49.0
""
""
""
""
""
""
""
63.0
96.0
""
""
""
27.0
""
35.0
""
""
""
""
233.0
""
""
""
48.0
""
106.0
28.0
26.0
161.0
""
40.0
24.0
""
97.0
""
81.0
34.0
43.0
""
626.0
130.0
""
""
28.0
""
36.0
""
""
""
345.0
""
68.0
""
255.0
164.0
""
103.0
""
55.0
71.0
""
324.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
67.0
""
""
""
""
22.0
20.0
""
109.0
40.0
""
""
""
""
""
30.0
""
""
""
""
""
""
""
38.0
""
108.0
""
21.0
""
""
""
29.0
24.0
""
""
""
573.0
""
""
""
39.0
32.0
""
""
""
34.0
""
158.0
""
40.0
""
25.0
23.0
""
""
35.0
""
""
""
""
46.0
""
38.0
153.0
25.0
""
41.0
26.0
26.0
""
29.0
23.0
""
""
25.0
""
""
""
93.0
""
66.0
""
22.0
""
""
""
53.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
