comcoll_natam_female_p25
""
""
""
""
""
""
""
""
""
""
""
0.10940049
""
""
""
""
""
""
""
""
""
0.25306675
""
""
0.13135928
""
""
""
0.37577128
""
""
""
0.18584906
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18468447
0.19489883
""
""
0.24340014
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33714154
""
""
""
""
""
""
""
""
""
0.10318244
""
""
0.10122918
0.22295457
""
""
0.23402964
""
0.31470525
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048046675
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15765181
""
""
""
""
""
""
0.24391058
0.31589928
""
""
""
""
""
""
""
0.16689792
""
0.28268456
""
""
0.23796704
""
0.24339561
""
""
""
""
""
""
0.15179163
""
0.13715723
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15728894
""
""
""
""
""
""
0.24293058
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22023705
""
-0.01029266
""
""
""
""
""
""
""
""
""
""
""
""
0.39398351
""
0.7993347
0.29441044
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61283714
""
""
""
0.23314588
""
0.2422346
""
""
""
0.2655403
""
""
""
""
""
""
0.21529481
""
0.16314951
""
""
""
""
""
""
""
""
""
""
""
0.25021911
0.2380971
0.35768086
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23644106
""
0.20142461
""
""
""
0.4796921
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11969399
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40616322
""
0.39782673
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067342609
""
""
0.15735143
0.34601572
""
""
0.14489965
""
""
""
0.1336028
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0264768
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16927639
""
""
""
0.094077028
""
""
""
0.19567125
""
""
""
""
""
0.089287646
0.24284337
""
""
""
0.3152127
""
""
""
""
""
""
0.34534422
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.24230351
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.27932611
0.241451
""
""
""
""
0.20228109
""
0.23467001
""
""
""
""
""
""
""
""
0.24355039
""
""
0.27826229
0.25069436
0.21774815
0.37776861
0.26463184
0.24872385
""
0.28313985
-0.016142843
0.10560296
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1524446
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10301412
0.35674736
""
""
""
""
0.16779533
""
""
0.22688195
""
0.22230406
0.1865056
0.24095725
0.28653565
""
0.16782714
""
0.10660079
""
""
0.01974179
0.019335622
0.1698076
""
""
""
""
0.035364471
0.027300622
""
0.023903733
0.31457332
0.25291574
""
""
""
""
0.086043872
0.22369158
""
""
""
0.15541053
""
""
""
""
""
""
""
0.085155442
""
""
""
""
""
""
""
""
""
0.062209968
""
""
""
0.22955874
""
0.16320431
0.0071467026
0.10253479
""
""
0.1796321
0.18427289
0.24549714
0.22494695
""
""
""
0.34648132
""
""
""
""
""
""
""
""
0.17439528
""
0.15601872
""
""
""
""
""
""
0.15126081
""
""
""
0.19429857
""
""
0.34626189
0.11392172
0.28685501
0.24212407
0.25577024
0.27285329
0.043090533
0.09230943
""
""
0.14857842
0.11520681
0.37636939
0.12441035
""
0.16495886
0.14403287
8.7409913e-05
""
0.24240045
""
""
""
""
0.54244256
0.19115344
""
0.27485254
""
0.16921715
""
0.096876636
0.074318506
""
""
""
""
""
""
0.14633709
0.16494341
0.19554299
