kfr_imm_other_female_p1
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53666884
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46672416
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46299744
""
""
""
""
""
0.36445782
""
""
0.41485584
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50779021
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51800525
""
""
""
""
""
0.54689896
""
""
0.50933927
""
""
""
""
0.4668532
""
""
""
0.51822424
""
0.49832526
""
""
0.41387293
""
""
0.54783404
""
""
0.52326155
0.52921236
""
0.50927746
0.49864489
""
0.47612879
0.49205878
0.52960092
0.50118595
""
0.48605511
0.50528508
0.58152115
""
""
""
""
0.42040548
0.46482348
0.50054747
""
""
""
""
""
0.61159784
0.39715448
""
0.45163935
""
0.37174034
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46791518
""
""
""
""
0.42987397
""
""
""
""
""
""
""
""
0.50148529
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53593165
0.52131128
""
""
0.34916094
""
""
""
""
0.64905208
""
0.44410524
""
""
0.26824415
""
0.43197498
0.43622962
""
""
""
""
""
""
""
""
0.49420595
0.33118325
""
""
""
""
""
""
""
""
""
""
""
0.48053104
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45172894
""
""
0.56815672
""
0.40256673
0.37926152
0.50632459
""
0.46158266
""
""
""
""
0.47402596
""
0.48653314
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43003711
""
0.24000394
""
""
""
""
""
""
""
""
""
""
0.46582043
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43240407
""
""
""
""
""
""
0.7117551
""
""
""
""
""
""
""
""
0.3568427
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42414603
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55015266
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4708119
0.43323618
0.37632835
0.36172512
0.4706431
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51585382
""
""
""
""
""
0.59055221
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71394479
""
""
""
0.60638374
""
""
""
""
""
""
""
""
""
""
""
""
""
