kfr_top20_white_male_mean
0.17840859
0.20213646
0.18677455
0.15336545
0.14221504
0.31822366
0.1596932
0.14270954
0.11380789
0.14779434
0.14630292
0.26117334
0.25576237
0.14110111
0.14330977
0.19383703
0.18273744
0.11783018
0.11662912
0.21274
0.14514443
0.1390093
0.1630744
0.2193554
0.12450577
0.16882801
0.16464312
0.14390264
0.17039016
0.15579316
0.14437999
0.14445405
0.18232876
0.16423431
0.19043876
0.14787778
0.24473867
0.16769034
0.19364107
0.16131903
0.23078837
0.16045053
0.13686723
0.084458828
0.20114715
0.26761559
0.13929495
0.14784211
0.21393594
0.20713349
0.25270829
0.18336222
0.086957857
0.23220679
0.180878
0.1352493
0.10664798
0.14718603
0.27256778
0.31014791
0.15887882
0.17707694
0.21725959
0.16602823
0.2166879
0.2029985
0.12241047
""
""
0.23368426
0.29040819
""
0.24438973
""
0.21390529
0.15043268
0.1830041
0.23214774
0.21817984
0.17277874
0.17260921
""
""
0.18354294
0.20865537
0.11964846
""
0.16835922
0.1345233
0.14292619
""
0.20283999
0.1911018
0.15192896
""
0.18299466
0.20261158
0.17386219
0.20143904
0.16999301
0.15148447
0.2209966
0.13039511
0.22062302
0.1491432
0.19340293
0.19612651
0.14891982
0.15426667
0.17981385
0.20222321
0.20228191
0.16707453
0.1539343
0.20167314
0.15711483
0.18286026
0.18970753
0.11350254
0.19753046
0.20046555
0.12519041
0.15525892
0.17711176
0.25971165
0.18583894
0.17777437
0.13494858
0.19036157
0.15966363
0.1943306
0.18730618
0.20642529
0.19231816
0.14084381
0.14279094
0.1722701
0.17680143
0.14095366
0.11444069
0.12603031
0.14757095
0.16109696
0.1090363
0.12950832
0.19085404
0.14746232
0.15897618
0.11447152
0.13983665
0.1272811
0.16331074
0.15050922
0.16493088
0.14021261
0.10169606
0.17993781
0.17320891
0.16950689
0.097689651
0.13879976
0.097215667
0.18864448
0.12808824
0.13906518
0.15045099
0.080304749
0.14058372
0.17498416
0.13823463
0.2265455
0.13720939
0.15122953
0.16548258
0.09200681
0.09633144
0.18112908
0.16721764
0.13319956
0.11172094
0.2531811
0.13342144
0.19325857
0.18394856
0.1665681
0.1090147
0.32950148
0.48551139
0.20964539
0.20715784
0.20282802
0.21763413
0.34550747
0.1695946
0.27269879
0.23099057
0.17254862
0.17820284
0.23734559
0.2938647
0.24573497
0.19922745
0.21387444
0.22098309
0.29401138
0.20115286
0.39172328
0.21053164
0.17401572
0.19697797
0.1929872
0.31062001
0.26101628
0.2916953
0.23050714
0.30759847
0.27259395
0.18770407
0.20757696
0.22884199
0.27709281
0.2221183
0.26738125
0.37285882
0.23641135
0.25147551
0.40018559
0.26573202
0.35622174
0.28451732
0.19217172
0.26295471
0.19394065
0.25959617
0.28083783
0.21320713
0.21651182
0.17520525
0.1308489
0.21110934
0.21999218
0.29705113
0.27585995
0.18016082
0.1958266
0.22038426
0.30071118
0.23593532
0.21152104
0.12602754
0.29113182
0.27684334
0.22280982
0.28563431
0.24399467
0.28132173
0.16082065
0.24423891
0.21845879
0.22159557
0.25014746
""
0.32886329
0.26302689
0.21665655
0.2130359
0.18128054
0.23063837
0.23373145
0.12695628
0.21463169
""
0.18971549
0.19490586
0.27155051
0.061320815
0.24375628
0.1968119
0.2346902
0.24726495
0.24424845
0.19540992
0.25347856
0.2136007
""
0.27043402
0.16059013
0.17763364
0.29048899
0.23578984
0.2315684
0.15857062
0.23358738
0.30759516
0.19475441
0.19491725
0.33972993
0.20692275
0.27437046
0.19978292
""
