kir_native_white_pooled_p25
0.37418854
0.41737416
0.47888938
0.40921432
0.39319867
0.45292029
0.40658993
0.39159429
0.39427692
0.41401199
0.37444064
0.45827243
0.43252209
0.41301641
0.4366031
0.43353948
0.40368345
0.39904517
0.45215082
0.42786726
0.46638918
0.40787944
0.41529816
0.43567204
0.39875191
0.4099701
0.42874798
0.38413298
0.39456078
0.39920652
0.40387705
0.5089193
0.40552264
0.41939491
0.40263811
0.39853662
0.41418031
0.43724516
0.40359586
0.40959564
0.41283303
0.40084818
0.51662332
0.37436336
0.39772248
0.47644767
0.38753498
0.38821888
0.41393211
0.4147445
0.4233382
0.39230174
0.47016197
0.44107226
0.46244857
0.40026227
0.35743138
0.43528756
0.41960281
0.46305138
0.38389751
0.41964868
0.41721725
0.38411087
0.47845894
0.39164096
0.38717893
""
""
0.49389681
""
""
0.20860049
""
0.50181532
0.5575155
0.54791659
0.46858823
0.49903402
0.42628285
0.4749673
""
""
0.46074006
0.52701253
0.52820617
""
0.36566597
0.36474544
0.45421636
""
0.55835384
0.52045834
0.4565033
""
0.43715969
0.50248474
0.44067621
0.45182046
0.45053506
0.43338439
0.48630792
0.4521122
0.45351046
0.43107927
0.44434032
0.43127915
0.42680755
0.47297549
0.44098103
0.41670802
0.45145184
0.40651059
0.40858519
0.43568164
0.39936543
0.41062689
0.53972113
0.42971405
0.4584859
0.41680086
0.39610359
0.40412998
0.45478383
0.45246801
0.42814994
0.4037661
0.41931102
0.4289549
0.40283719
0.48334354
0.46521953
0.38473204
0.41691417
0.40171266
0.38619637
0.40488976
0.43757778
0.41226667
0.40721127
0.41164753
0.43165872
0.40904078
0.41693702
0.42743033
0.38690755
0.40449515
0.43240699
0.39271683
0.43698859
0.43850231
0.43332982
0.39974785
0.38769943
0.44306877
0.38630068
0.41760466
0.41687447
0.39782387
0.41535845
0.41300306
0.4588837
0.42108339
0.39703655
0.38862678
0.40953714
0.3698076
0.40190664
0.41560003
0.41197082
0.41427529
0.40298259
0.43359557
0.39529362
0.40855673
0.41335851
0.39072585
0.42800772
0.42412302
0.40451461
0.45573339
0.4219726
0.42701572
0.4004159
0.46136576
0.37855595
0.49240562
0.5318855
0.47082481
0.4348627
0.41818845
0.39198497
0.4747875
0.40669769
0.47289011
0.42864892
0.42879021
0.43238884
0.46139553
0.50491011
0.43211773
0.42967984
0.45246464
0.46865666
0.4643864
0.43720287
0.51833218
0.4313252
0.42917979
0.43469825
0.45906591
0.58153343
0.47004882
0.4750517
0.45045212
0.47896111
0.46917233
0.40297082
0.4393096
0.44432816
0.51205474
0.448672
0.46230063
0.48556569
0.44881433
0.47371837
0.49237207
0.46817288
0.47742152
0.45196509
0.42304534
0.43466139
0.45267013
0.46473324
0.47805569
0.43162447
0.43048614
0.41153657
0.45298404
0.43388394
0.44803426
0.45969319
0.44804844
0.41857123
0.44473073
0.48562577
0.48730978
0.50678742
0.49435338
0.36081263
0.46490508
0.49826178
0.49294508
0.54093182
0.48369753
0.49394068
0.49548459
0.44349006
0.51279813
0.46501824
0.45176512
0.47691962
0.4717797
0.52512121
0.5259217
0.43948245
0.45635813
0.4744685
0.44729951
0.53895611
0.49577543
""
0.45413411
0.5502795
0.4700698
0.52462626
0.48904461
0.45708808
0.49935508
0.46664882
0.46974176
0.46869102
0.47811702
0.45241827
""
0.51817626
0.4413026
0.46926281
0.49535733
0.47397229
0.49992117
0.40915081
0.52815956
0.54761589
0.46744666
0.41499966
0.45854408
0.44062158
0.52697122
0.48495778
""
0.47357956
0.472045
0.28872016
0.45045137
0.50829273
0.48224995
0.53285754
0.50599098
0.47949806
0.4547061
0.49304307
0.47915953
0.45801678
0.47291002
0.43727198
0.42655882
0.43606585
0.42025092
0.50750828
0.44688952
0.3578026
0.40692276
0.41020194
0.41042835
0.46817452
0.42841047
0.43766895
0.40438163
0.40869802
0.4657324
0.4074707
0.35638294
0.39574826
0.40925807
0.42188793
0.43797058
0.38498387
0.40482476
0.38386565
0.46432221
0.42984065
0.45910296
0.41386032
0.42480314
0.42959297
0.41354105
0.41802335
0.44604659
0.41315591
0.4196851
0.45324373
0.40052539
0.4165715
0.43998986
0.43178529
0.40015095
0.44651794
0.38912439
0.40950674
0.39870471
0.48136371
0.47458172
0.4423514
0.40687558
0.41993529
0.40700889
0.43149248
0.42417219
0.46024439
0.41026634
0.42898676
0.41853866
0.38814548
0.42644829
0.43094009
0.40875778
0.43228564
0.45651686
0.42496133
0.41433892
0.40264645
0.44848895
0.43237811
0.43834108
0.4013423
0.3854447
0.42775387
0.45635948
0.45253628
0.39305076
0.42484018
0.36931685
0.375992
0.39114529
0.43810135
0.35660315
0.39017066
0.42528108
0.38806388
0.36475325
0.42683455
0.43543446
0.38759965
0.44785514
0.47033885
0.39463887
0.4599691
0.40330338
0.39478165
0.40054041
0.42893216
0.36241609
0.3783524
0.44122735
0.41406754
0.45630002
0.37593639
0.39273414
0.4380607
0.42850614
0.41125947
0.42066848
0.4047989
0.40222546
0.36900741
0.40200296
0.40360579
0.405799
0.42953756
0.45497209
0.47244546
0.37316474
0.40754509
0.4033373
0.43367887
0.35538742
0.45501128
0.39194754
0.44002983
0.46145529
0.36085552
0.48395926
0.38574237
0.42872345
0.42863759
0.48265076
0.41326585
0.43763834
0.39843309
0.38013953
0.40839416
0.39295915
0.46147767
0.38968563
0.435617
0.42585057
0.40919361
0.41251305
0.40813175
0.40507969
0.41536766
0.40580791
0.3592414
0.38574821
0.43428999
0.39915019
0.41184515
0.38805589
0.45541647
0.40410504
0.41299838
0.4044649
0.41775385
0.39119396
0.41015282
0.47152069
0.41300434
0.43390831
0.38629034
0.40402097
0.40749183
0.44958258
0.38476089
0.4698129
0.39887211
0.36194798
0.45377499
0.41676748
0.40813097
0.4155241
0.37335384
0.39814597
0.38897204
0.41286045
0.4283964
0.40227914
0.44909096
0.3704626
0.42666674
0.43257549
0.37055999
0.43258181
0.40487769
0.25590232
0.38665381
0.47399744
0.39061809
0.42435536
0.48110849
0.39674628
0.3683494
0.39723894
0.38703915
0.46061957
0.45525879
0.5988366
""
0.37470874
0.38464141
0.37969574
0.53160018
0.41285026
0.40887067
0.37119833
0.43583599
0.41348726
0.40187895
0.41930431
0.45893794
0.3813149
0.38110223
0.39707047
0.40092739
0.40466651
0.35187638
0.39387631
0.40384039
0.4836762
0.3619329
0.35716599
0.39174676
0.40695712
0.42934108
0.39262515
0.40728658
0.46325156
0.42392769
0.46195975
0.45459077
0.4263832
0.4562352
0.42692313
0.52386934
0.44570729
0.46733245
0.38282269
0.42361787
0.46770802
0.43786156
0.46638131
0.42963773
""
0.43055189
0.47191921
0.47237349
0.32992396
0.45188621
0.55296397
0.40354833
0.44699928
0.41889733
0.45901048
0.48641562
0.47442862
0.45880428
0.45673686
0.44148061
0.47680584
0.4525595
0.48866573
0.50428754
0.44620827
0.43094134
0.42906404
0.45517007
0.4595322
0.41699624
0.40837491
0.45496681
0.5287028
0.4372623
0.39350152
0.45994458
0.43828404
0.38633999
0.43613249
0.44342417
0.43134406
0.45593756
0.52578366
0.46325618
0.43951967
0.46211645
0.42078248
0.48550564
0.41580528
0.47408926
0.42676577
0.49017602
0.40081686
0.46188128
0.45381457
0.42803428
0.4564046
0.48311427
0.43359432
0.44667357
0.46344474
0.42213911
0.47222143
0.42055237
0.43633485
0.47443536
0.44478452
0.44070253
0.46833444
0.50032222
0.41726726
0.38302109
0.45773461
0.45997179
0.43797019
0.47318795
0.41466546
0.44280416
0.48501128
0.42757341
0.4520151
0.45817792
0.4549346
0.41799146
0.47089404
0.44247174
0.44351903
0.45786956
0.44494101
0.46413824
0.45839962
0.47073388
0.42868131
0.4203935
0.44283727
0.42266375
0.43551752
0.44122869
0.43769231
0.40847391
0.43281192
0.49603793
0.50302136
0.47484171
0.4411177
0.46523285
0.44821963
0.43430331
0.44188705
0.46187493
0.46011734
0.46458784
0.45998764
0.42778888
0.45638609
0.42105526
0.44056302
0.43292657
0.42192546
0.43785399
0.45015171
0.44281718
0.465132
0.45851436
0.46338236
0.42703402
0.39915317
0.4168973
0.4394193
0.50520355
0.5041554
0.44184268
0.42926341
0.44739795
0.46102428
0.40816879
0.43636829
0.41298261
0.43128195
0.42424959
0.39766532
0.48560363
0.37815243
0.39641589
0.38917261
0.41712508
0.41925833
0.40211865
0.38206679
0.43055487
0.40080708
0.41812971
0.44875768
0.41959041
0.40602824
0.37232047
0.48879689
0.44728556
0.34573057
0.41624239
0.41330728
0.40213904
0.42645627
0.45763662
