kfr_24_asian_pooled_mean
0.53870279
0.57269371
""
""
""
""
""
0.47391233
""
""
""
""
""
""
""
0.44471639
0.45810413
""
""
""
""
""
0.54298943
0.46460539
""
0.48211947
""
0.45858631
""
""
""
""
""
""
0.41992918
0.54024351
0.46246162
""
0.45038047
""
0.39532563
0.47976547
""
""
0.51827854
""
""
0.60074735
0.42312253
""
0.48692125
0.44332096
""
""
""
""
""
0.55945086
0.51445156
""
0.42048404
""
0.46719548
""
""
""
""
0.5672214
0.45432585
0.55596209
""
""
""
""
0.54812747
""
""
0.54776466
0.51819879
0.51169819
0.59529108
""
""
0.55632561
""
""
""
""
""
0.52092481
""
""
""
""
""
""
""
0.50177342
0.44347715
0.5192101
""
""
""
0.52361852
0.52865607
0.46574974
0.49996388
0.53292638
0.35870227
0.47841889
0.45538625
""
""
""
0.51828653
""
""
""
""
""
""
""
""
""
""
""
0.40108088
0.45563352
0.46804658
""
""
""
""
0.48958838
""
""
0.47424152
""
""
""
""
""
0.51573288
""
""
0.45869589
""
""
""
""
""
""
""
0.53994119
""
""
0.55245799
0.54499227
""
""
""
""
""
""
""
""
""
""
0.4662835
""
0.49275914
""
""
0.45868665
0.52914536
""
0.4573617
""
""
""
0.53436482
""
0.51183188
0.47580749
""
0.61458123
0.52523929
""
0.63699532
0.45573518
0.60893011
0.58314419
0.52985185
0.5830161
0.53202045
0.47272745
0.4569734
0.47435802
0.46536675
""
0.49253055
0.48834798
0.52281648
0.55220705
0.47715509
0.47286612
0.52853495
""
0.47156158
0.49504802
""
""
0.51111907
0.52110445
0.4901894
0.47174364
0.50632381
""
0.49550501
0.49748981
0.56924307
0.46717131
0.49530283
0.50847179
0.49872795
0.51700729
0.54567039
0.52057105
0.52133965
0.49194181
0.49868882
""
0.49159306
0.52539039
0.53239465
0.48234865
0.50487155
0.47942606
""
0.48161086
0.53266782
0.50979459
0.51291424
0.5222432
0.51473862
""
0.50784391
""
""
""
0.51004034
0.55402112
""
""
""
""
""
""
""
""
0.49343908
""
0.50740713
""
""
0.51881832
0.54088306
0.54131734
""
""
""
""
""
""
0.51513922
""
""
""
0.55900806
0.52027255
""
""
""
0.51132333
""
""
""
0.53508037
0.46650255
""
""
""
""
""
""
0.48001882
""
""
""
""
""
""
""
""
""
""
0.55349827
""
0.57670277
0.54339927
0.55293089
0.56214046
0.52360481
0.53860754
0.55143368
0.51417041
0.53772312
0.5108369
0.52595907
0.47789249
0.42385581
""
0.46046174
""
0.45986474
0.46228775
""
0.47321382
0.47414207
0.51706845
0.50733167
0.47296128
0.51349694
""
0.50643784
0.47252911
0.53066784
""
0.45093304
""
""
""
""
0.41444349
0.47079417
0.47330925
0.44375858
0.45693958
""
0.47724408
0.43502003
""
""
0.47928965
0.46129942
0.4654755
""
""
""
0.486467
0.43322128
0.50353462
0.47275379
0.50769967
0.51276183
0.47379205
0.45283884
0.45502272
0.49664444
0.46427405
0.48013633
0.47335985
0.47161663
0.44192147
0.44775254
0.48803538
0.52304614
0.47667187
0.4677985
0.51542878
""
""
""
0.48010033
""
0.51802427
""
""
""
""
""
0.45935112
""
0.55501258
0.5011555
""
""
0.40716651
""
""
""
0.57748711
0.39051855
""
""
""
0.54141825
""
0.44632396
0.39341238
""
0.45953551
0.51137149
""
0.50324255
0.38708904
""
0.44555724
""
0.47318175
""
0.49537957
0.47773692
""
0.4552595
""
0.50551337
""
""
""
0.44196486
""
""
0.49728167
0.46783659
""
""
0.49899241
""
""
""
""
0.47825414
0.4909848
0.50880337
""
0.46789104
""
""
0.4165836
0.37781334
""
""
0.45711648
0.46696424
0.39928815
""
""
""
0.32979068
""
0.44059002
0.4971725
""
0.54855669
""
""
""
""
""
""
""
""
0.43728384
0.40377218
0.48614299
""
""
0.49247789
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48212707
0.49097931
0.49589786
""
0.54432344
""
""
""
""
""
""
""
""
""
""
0.47077757
0.43642116
""
""
""
0.41357329
""
""
0.4485684
""
""
""
""
""
""
0.35848147
0.449177
0.50735164
""
""
0.42757818
""
""
""
0.37823752
0.5484032
0.50619084
0.48742372
""
""
""
""
""
""
0.51249385
""
""
""
""
0.53048885
0.51492083
0.54159206
0.56493425
0.5166254
""
0.44826552
""
""
0.52309942
""
""
""
0.48329052
""
""
""
0.4980996
""
""
""
""
""
0.56900293
""
""
""
""
""
""
""
0.50666964
0.52174544
""
""
""
0.58907503
""
0.51742959
""
""
0.5405491
""
""
""
0.49404848
""
""
0.480683
""
""
0.48173994
""
0.48613265
""
""
""
0.50009829
0.56035954
""
""
""
0.41845864
0.50668538
""
""
0.46569055
""
""
0.52146024
""
""
0.44235343
""
""
""
0.41878745
""
""
0.55451888
""
""
""
""
