kfr_stycz_white_male_p25
0.34819356
0.34072062
0.35610369
0.36278743
0.38096982
0.35373336
0.37313938
0.35606122
0.34282485
0.36877298
0.34608337
0.3899942
0.34822625
0.33452797
0.34628293
0.36680529
0.37533885
0.36840126
0.36156821
0.37177181
0.37754178
0.34391996
0.36517197
0.40082872
0.41673094
0.3478485
0.39540631
0.36597818
0.39573735
0.40285936
0.40017012
0.39979878
0.42126405
0.40451166
0.40783331
0.39408749
0.44835848
0.4112598
0.4014281
0.43107218
0.43088901
0.44752783
0.45586333
0.47783422
0.44192261
0.40482295
0.42959139
0.517838
0.46923462
0.44619179
0.46537796
0.49595407
0.42483139
0.4579623
0.40895626
0.44348341
0.47351593
0.52711064
0.39183927
0.39253607
0.4125534
0.39539173
0.3932654
0.40249726
0.34985214
0.36676317
0.36321586
0.35143718
0.36761847
0.34917319
0.38103381
0.37879235
0.39637506
0.38447008
0.38028833
0.38385069
0.3949025
0.37665895
0.37454385
0.39580601
0.38053101
0.39148819
0.39004162
0.37853399
0.40440518
0.38676935
0.38076034
0.39026892
0.38939404
0.36575541
0.38850108
0.35365468
0.36831462
0.37565988
0.3658914
0.35804477
0.36758724
0.36115643
0.37509245
0.38243276
0.37747142
0.40474725
0.39821646
0.39517236
0.35597959
0.3907471
0.36206812
0.37993059
0.38897678
0.35899881
0.38221756
0.39541918
0.39306185
0.35112768
0.39979684
0.37022299
0.38136256
0.35081697
0.39011648
0.3656877
0.37753066
0.37851736
0.34207025
0.36523041
0.3998
0.39055517
0.38395113
0.37429932
0.33581841
0.37688172
0.41024098
0.36944446
0.38116962
0.38099742
0.38313881
0.36236149
0.38328227
0.34402007
0.39659861
0.35893971
0.3843025
0.35296082
0.38868046
0.39266321
0.37677249
0.39337379
0.38583755
0.39620441
0.43512684
0.41287118
0.37867758
0.40344211
0.41400155
0.46479663
0.37053359
0.41033357
0.40916184
0.388125
0.42780858
0.37788299
0.3501122
0.36905313
0.39477527
0.42712957
0.41739079
0.46630356
0.39388773
0.41714424
0.38130695
0.38888592
0.40306148
0.38392878
0.37250727
0.39230877
0.37291601
0.37558353
0.38123888
0.40193942
0.38209313
0.35472453
0.34494773
0.36261967
0.3789992
0.36183536
0.33695477
0.39228222
0.37406874
0.41348219
0.35806391
0.3642934
0.36048001
0.40372622
0.39236486
0.41138059
0.4165349
0.42217261
0.40316823
0.42120364
0.41218594
0.42102563
0.39430493
0.44077644
0.40334764
0.37214625
0.34575927
0.40967226
0.37967503
0.38291144
0.38328362
0.39298001
0.39024517
0.42223835
0.44011423
0.39974523
0.4408187
0.41242641
0.3838481
0.4050937
0.38488522
0.39561489
0.37661615
0.43293366
0.35562477
0.36320147
0.3841826
0.37398681
0.42961982
0.40801272
0.45236471
0.39018503
0.39332592
0.37374696
0.38571134
0.42307845
0.4308984
0.3850705
0.40150985
0.37885103
0.40104839
0.37298203
0.36746952
0.39840689
0.39714745
0.41070354
0.39392143
0.41205037
0.38643038
0.40688184
0.3973299
0.39330101
0.43504915
0.40460092
0.3945477
0.3898688
0.38280874
0.40025586
0.39441559
0.43460369
0.42391813
0.41967973
0.41622677
0.4462885
0.45613062
0.43850529
0.43338081
0.52450544
0.4670426
0.50314403
0.45762381
0.39607283
0.38973209
0.40347317
0.40024281
0.37352449
0.34773988
0.38240978
0.39105782
0.41454926
0.4049882
0.39882797
0.43167034
0.46646693
0.39240727
0.46708527
0.43040538
0.39467135
0.41659054
0.4452742
0.36823085
0.41145718
0.38672516
0.36798608
0.4044545
0.41576797
0.45412156
0.49535161
0.48031017
0.47327718
0.46435988
0.49926797
0.48393765
0.44760704
0.45302168
0.48920178
0.45481855
0.4279266
0.46212101
0.42440569
0.45888463
0.46816304
0.45310682
0.45200032
0.42509928
0.43331686
0.43374422
0.45396918
0.42344967
0.45304492
0.45013568
0.43333039
0.44203749
0.43831566
0.47904742
0.40143928
0.41530165
0.41240349
0.42786852
0.42112064
0.39029038
0.43084422
0.44241631
0.40794593
0.40910912
0.43861669
0.43893006
0.47981304
0.41105911
0.36211905
0.3779352
0.42658907
0.37723902
0.38744614
0.3960028
0.41310665
0.41459996
0.37200096
0.38807514
0.38203138
0.38653472
0.37681699
0.40662098
0.38579726
0.39328566
0.38697177
0.41466889
0.41221514
0.43076134
0.40094563
0.35593548
0.37326789
0.39492917
0.44215345
0.42820877
0.48761153
0.40009195
0.39677432
0.38001052
0.45515612
0.43014199
0.40211079
0.4148179
0.39171529
0.53319931
0.50925153
0.4615902
0.62393159
0.52996898
0.40740076
0.44223177
0.53127968
0.4925389
0.58144498
""
0.61924094
0.56409168
""
0.55100471
0.5054546
0.46894714
0.53897125
0.63212353
0.62573051
0.60231978
0.4864108
0.48516509
0.46987692
0.48206508
0.49999949
0.4437637
0.44550794
0.46384409
0.49565396
0.45550638
0.47870728
0.50259006
0.47196794
0.48813537
0.49797952
0.48081711
0.45897076
0.48388088
0.45881259
0.4854998
0.47276336
0.45165995
0.44637567
0.48782194
0.45081598
0.46445614
0.50739634
0.44054213
0.517528
0.43218875
0.4779008
0.47078127
0.49637851
0.55434966
0.47953609
0.45954391
0.45161515
0.47669247
0.42911428
0.45966771
0.43016294
0.45190921
0.46494254
0.45056012
""
0.53732938
""
""
0.48439109
0.44676524
0.4974407
0.42708558
0.47494978
0.47899538
0.44076085
0.48034984
0.46390647
0.44683844
0.47909707
0.43949431
0.48415175
0.45188734
0.44602153
0.4831478
0.46808538
""
0.44139415
0.5072751
0.47990826
0.39509058
0.37171412
0.40370581
0.3840183
0.35763291
0.4866856
0.47070268
0.43343455
0.45904508
0.51105565
0.47319099
0.44989347
0.47280267
0.44667423
0.46931362
0.43638346
0.45390609
0.47270674
0.44523317
0.46543908
0.44545174
0.43627977
""
0.42826116
0.41930702
0.40805531
0.5017302
0.45390427
0.41749439
0.4423008
0.48469707
0.40482104
0.38489524
0.48112118
0.49032336
0.4328621
0.40918455
0.40838996
0.45082009
0.40396065
0.38969514
0.43537131
0.3922998
0.3964102
