kir_native_asian_pooled_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54358023
""
""
""
""
""
""
""
0.65518063
""
""
""
0.50315839
""
0.40426227
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62794292
""
""
""
""
0.50143623
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58652407
""
""
0.65833014
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46092877
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65062177
""
""
0.57734913
""
""
0.66680938
""
0.54787999
0.53739262
""
0.53569746
""
""
0.5112946
0.37957925
""
""
0.60445631
""
0.62084585
""
""
0.52923208
""
""
0.57785362
""
""
0.60311437
0.54641485
""
0.52707022
0.61880964
""
0.559762
0.60782099
0.68607581
0.55858141
0.63645923
0.67296714
0.58705455
0.65603715
0.59665167
0.54948056
""
""
0.57147485
0.57908618
0.44992667
""
""
""
0.57399011
""
0.56322587
0.61906064
""
0.51324481
""
0.5977816
""
""
""
0.58249193
""
""
""
""
""
""
""
""
""
0.54798329
""
0.64751273
""
""
0.50643981
""
""
""
""
""
""
""
""
0.6327163
""
""
""
""
0.53968996
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70676267
""
0.68521762
0.58140254
0.57370275
""
0.60618627
0.54991072
""
""
0.55786347
0.64462692
""
0.71482205
""
""
0.39704716
""
0.49259871
0.52278322
""
""
""
""
""
""
""
""
0.49942809
0.49682185
""
""
""
""
""
""
""
""
""
""
""
0.53250581
""
""
""
""
""
""
0.55577064
""
""
""
""
""
""
""
0.46709242
""
""
0.44672841
""
0.49760705
""
0.52837765
0.51236928
0.4921965
0.57467628
""
""
""
""
0.52327865
0.59440148
""
""
""
""
0.40988651
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51355654
""
0.59076524
""
""
0.54911613
""
""
""
""
""
""
""
0.47545856
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6006223
""
""
""
""
""
""
0.59820765
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58020109
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60846281
0.63454342
0.64334351
0.64671928
0.50051856
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58228922
""
""
""
""
""
0.63696128
""
""
""
""
