coll_hisp_pooled_p75_se
""
0.18744414
""
""
0.14400363
""
""
0.1172854
""
""
""
""
""
""
""
0.14479108
""
""
""
""
""
""
0.20315261
""
""
""
""
""
""
""
""
""
""
""
0.17582163
""
0.084077224
""
""
""
0.11973234
""
""
""
0.066802457
""
""
0.12924951
0.10572037
""
0.10254946
0.17960486
""
""
""
""
""
""
0.14616124
""
""
""
""
""
""
""
""
""
""
0.055274494
""
""
""
""
0.084922627
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.27485448
0.053663537
0.070472606
0.058469176
0.08981169
0.098107226
0.28739896
0.012265937
0.11032728
0.10583339
0.018881585
0.047628094
0.087448016
0.075492047
0.040194023
""
""
""
0.16928294
""
""
""
0.33665061
""
""
""
""
""
""
""
0.24593556
0.29747772
""
""
""
""
""
0.21136361
""
""
0.11043833
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.087468185
""
""
""
""
""
0.21391068
""
""
""
""
""
0.16334982
""
""
""
0.01381046
""
0.11964668
0.063652702
0.11178301
0.080136485
0.016732994
0.14741506
0.046524491
0.020392675
0.1751997
0.093277447
0.034450412
0.091661863
0.022704765
0.04952785
0.13383965
0.064681739
0.0057633058
0.052355461
0.057887092
""
0.084277563
0.037256405
""
""
0.026102351
0.05138002
0.084294841
0.010776419
0.036611293
""
0.01194582
0.017950179
0.042396281
0.010448058
0.012583149
0.027744295
0.020643044
0.044818133
0.020943927
0.027119078
0.0097957533
0.038836334
0.074732982
""
0.1669044
0.020511573
0.029727412
0.023010029
0.094271988
0.11749186
""
0.026178878
0.10171848
0.017902678
0.043586954
0.13639633
0.023015382
0.17131335
0.026975514
""
""
0.31253332
0.043682609
0.068201303
""
""
""
0.29419479
""
""
""
0.157077
0.027808713
""
0.04381644
""
""
0.027412854
0.11080091
0.086659215
""
""
""
""
0.26288626
""
0.019610357
""
""
""
0.099891923
0.046430245
0.092226021
""
0.27677619
0.079090215
""
""
0.16381136
0.17580156
0.16368939
0.17517556
""
""
""
""
0.26070973
0.038542025
""
0.1684445
""
""
""
""
""
""
""
""
0.046416119
""
0.028652856
0.03533493
0.097354613
0.082725294
0.034520246
0.070562549
0.096225917
0.10985456
0.092850156
0.0484832
0.17891906
0.070511028
0.068414137
""
0.11786958
""
0.04338618
0.016602723
""
0.10855763
0.14100653
0.078204237
0.081067599
""
0.40559724
""
0.044727921
0.083465345
0.14411385
""
""
""
""
""
""
0.25213727
0.16184443
0.090707071
0.15745008
0.022728812
""
0.1108252
""
""
""
0.073658057
0.055506766
0.070542552
""
""
""
0.082661442
0.069392458
0.10347873
0.011623944
0.09045855
""
0.075710468
0.11629383
0.027003111
0.056433022
0.025120446
0.056592155
0.043111742
0.072879158
0.14073288
0.07806503
0.072500378
0.10697229
0.068951614
0.035596088
""
""
""
""
0.059137784
""
""
""
""
""
""
""
""
""
""
0.22043844
""
""
0.1826345
""
""
""
""
""
""
""
""
0.17135325
""
0.12527144
""
""
0.093452223
0.18068333
""
0.13215736
0.089589745
""
0.093961842
""
0.044152036
""
""
0.08582025
""
0.1584228
""
""
""
""
""
0.06051708
""
""
0.18830098
0.14339361
""
""
""
""
""
""
""
0.083778284
0.22821252
0.082888708
""
0.057119239
""
""
""
0.18132155
""
""
0.071125068
""
0.16513158
""
""
""
""
""
0.10842474
0.070615225
""
""
""
""
""
""
""
""
""
""
""
""
0.15675613
""
""
0.19060363
""
""
""
""
""
""
""
""
""
""
""
""
""
0.084519051
""
""
""
0.19608228
""
""
""
""
0.23877388
""
""
""
""
""
0.094856039
0.15741593
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13895188
""
""
""
""
0.06700629
0.022841653
0.10936077
0.068642691
0.056749377
""
0.091595627
""
""
0.099825576
""
""
""
0.11954878
""
""
""
0.065911911
""
0.17796291
""
""
""
0.2420966
""
""
""
0.31834999
""
0.13941097
0.30075043
0.10320557
""
""
""
""
""
0.19066681
""
""
""
0.19425222
0.33957669
""
""
0.11680794
""
""
""
""
""
0.065375224
""
0.13457027
""
""
""
0.11737081
""
""
""
""
""
0.010072583
""
""
0.090285674
""
""
0.022845645
""
""
""
""
""
""
""
""
""
0.1303653
""
""
""
""
0.087984569
0.16762008
""
""
""
""
""
""
0.026199432
0.10620335
0.069189869
0.078371592
0.025501559
0.081243619
""
""
""
""
""
0.041109633
0.087123938
0.1691196
""
0.080087572
""
""
""
""
""
""
""
""
""
""
0.10785787
0.087178551
""
""
""
""
""
""
""
""
0.066019595
0.070937462
""
0.096595287
""
""
""
""
""
0.085406847
""
0.13828951
""
""
""
""
""
0.069951616
0.026846942
""
0.056606326
""
""
0.062985882
""
""
""
""
""
""
0.15617029
0.20647676
""
0.17131132
""
""
""
""
""
""
""
0.091257758
""
0.14966573
""
""
""
""
0.13542829
""
0.07820569
""
""
""
""
0.11078641
""
""
""
""
""
""
""
""
0.13568147
""
0.023962749
0.11202786
""
0.15409234
0.056788396
0.15325429
""
""
0.15798236
""
""
""
0.14184093
""
""
""
""
""
""
0.0504518
""
""
""
""
""
""
0.074160576
""
""
""
""
""
""
""
0.10370815
""
""
0.16514136
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14697079
""
""
""
0.18759558
""
""
""
""
""
0.28676701
""
""
""
""
""
""
""
