kfr_stycz_asian_female_n
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
111.0
""
""
""
28.0
""
""
""
94.0
""
""
""
144.0
""
48.0
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
""
""
351.0
""
""
""
""
41.0
""
""
25.0
""
""
40.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
1625.0
26.0
""
309.0
47.0
""
23.0
38.0
""
""
""
43.0
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
102.0
""
""
20.0
""
""
114.0
""
""
""
""
""
84.0
""
""
""
7262.0
""
""
100.0
""
""
3485.0
""
76.0
1565.0
""
38.0
40.0
""
664.0
128.0
""
""
32120.0
52.0
220.0
""
""
324.0
""
""
561.0
178.0
""
11396.0
247.0
""
2353.0
3645.0
31.0
3238.0
6527.0
6764.0
1860.0
106.0
4576.0
313.0
8834.0
178.0
69.0
""
""
2014.0
307.0
531.0
222.0
""
""
309.0
""
1355.0
256.0
90.0
402.0
""
624.0
""
""
""
177.0
70.0
""
""
""
""
""
""
""
""
440.0
""
118.0
""
""
262.0
""
""
""
""
""
""
""
""
442.0
""
""
""
""
76.0
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
39.0
""
609.0
475.0
51.0
66.0
379.0
167.0
64.0
26.0
44.0
246.0
41.0
335.0
72.0
""
68.0
""
181.0
873.0
""
26.0
26.0
122.0
46.0
""
""
""
671.0
206.0
24.0
""
""
""
""
""
""
""
""
35.0
25.0
586.0
""
25.0
""
""
""
64.0
113.0
49.0
""
""
""
61.0
54.0
27.0
763.0
20.0
""
118.0
""
876.0
124.0
392.0
142.0
557.0
117.0
""
26.0
68.0
44.0
73.0
257.0
""
""
""
""
113.0
""
""
""
""
""
""
""
""
""
41.0
""
""
""
25.0
""
""
""
""
""
""
""
""
20.0
""
20.0
""
""
85.0
""
""
39.0
20.0
""
448.0
""
474.0
""
""
74.0
""
""
""
""
""
""
""
842.0
""
""
""
39.0
""
""
""
""
""
""
""
77.0
""
40.0
""
530.0
""
""
""
""
""
""
1283.0
26.0
37.0
""
""
""
""
""
84.0
56.0
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
76.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
56.0
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
373.0
7119.0
214.0
707.0
151.0
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
81.0
""
""
""
""
""
6846.0
""
""
""
""
""
2336.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
