coll_asian_female_mean_se
""
""
""
0.078180321
""
""
0.054938607
""
""
0.089433424
""
0.044356208
""
""
0.070401147
""
""
""
""
""
0.10381932
0.081201181
""
""
0.039481957
""
""
0.10167734
0.03492051
""
""
""
0.046493784
0.059125356
""
0.072354302
""
""
""
""
0.092860572
""
""
""
""
""
0.035853639
0.10974126
0.070264339
""
0.099358894
0.09606424
""
""
""
0.093643568
""
""
""
""
""
0.062841401
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058875922
""
""
""
""
0.049188852
""
""
""
0.073365048
""
""
""
""
0.069555946
""
""
""
""
0.032231282
0.08385364
0.084683284
0.029382801
0.052277949
0.087736569
0.078979678
0.033931796
0.090782404
0.044853419
""
""
0.088804983
""
0.076759972
""
0.081857085
0.078711629
0.07063701
""
""
""
""
""
""
""
""
""
0.11108289
""
""
""
0.020929469
""
""
""
0.10517628
""
""
0.095650993
""
""
0.1089117
0.10246349
""
""
""
""
""
""
""
""
""
0.073397592
""
""
0.062019642
0.084208094
""
0.093082264
""
""
""
""
0.097513042
0.02434577
""
0.011926359
""
""
""
""
0.01965704
0.063471869
""
0.086488254
""
""
0.077719487
0.04988483
""
""
""
""
0.059108905
""
""
0.04348151
""
""
0.062653333
""
""
""
0.064894661
""
""
""
""
""
0.066510767
""
0.080344334
""
""
""
""
0.078100711
0.047838449
""
""
0.084755473
""
""
""
""
0.068715408
0.091734692
""
0.030815963
""
""
""
""
""
""
0.041635249
""
""
""
0.03643626
0.095171615
""
""
""
""
""
""
""
""
""
""
""
""
""
0.083603263
""
""
""
0.051127594
""
0.085034333
0.032035481
0.09755718
""
""
""
""
""
0.046580654
""
0.065874025
""
0.062920585
0.047403254
0.051002014
0.047544334
0.0072220699
0.026239995
0.0093295239
0.015423844
0.047085766
0.078538664
""
""
""
""
""
0.091216825
0.10148852
""
""
0.043981593
""
""
0.01681843
0.057736889
""
0.068489984
0.024820946
""
""
""
""
""
""
""
""
""
""
""
""
0.019794146
""
""
0.087466441
""
""
""
""
0.10532097
""
""
""
""
0.076104507
0.063976817
0.094580479
""
0.061085485
0.090687774
0.087565847
""
0.058757164
""
""
""
""
0.087008968
""
""
0.097340606
""
0.080848359
0.098482311
0.037703861
""
0.010592742
0.073212869
""
""
0.034932949
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056004159
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.097446956
""
""
0.073101789
""
""
""
""
""
""
0.060117427
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10106833
0.028143896
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059708335
""
""
""
""
""
""
0.037902195
""
""
""
""
0.081377365
""
0.08721
""
""
""
""
0.082028434
""
0.10851859
""
0.062351219
""
""
""
0.06782496
""
""
""
""
""
""
""
""
""
""
0.11158754
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036223061
""
0.043158837
""
""
""
""
""
""
""
""
""
""
0.073554337
0.086028956
""
0.069851719
0.014270104
0.081451498
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.083839513
0.028849185
0.0176656
""
""
""
""
0.11253164
""
""
""
""
""
0.041829053
""
""
""
""
""
0.052116092
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.013544565
0.06557548
0.043252479
""
""
""
""
""
0.063768692
""
0.029350378
""
0.055648196
""
""
""
""
""
""
0.050242186
""
""
0.077705719
""
""
""
""
""
""
""
0.086219504
0.04029895
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039446954
0.044681035
0.025925804
0.058530588
0.015401801
0.010807861
""
""
""
0.057585176
0.065161861
0.0080356235
0.026850738
""
""
0.014578911
0.097605906
0.056615617
0.0054945494
""
""
""
""
0.091123991
""
0.095448643
0.024458775
""
0.055285145
""
""
0.080488071
""
""
""
""
""
""
""
""
0.014304465
