stayhome_black_pooled_p100
0.12599276
0.28335646
0.14070664
0.1948567
0.40659681
0.37116456
0.20464902
0.12538435
0.17126335
-0.043149535
0.13886428
0.23511396
0.1899704
0.5524928
0.44876286
0.14233266
0.2176531
0.20618439
0.30897495
0.14105166
0.38310063
0.25592977
0.095188141
0.1778041
0.52622569
0.26729769
0.18614209
0.16556528
0.12545957
-0.039604813
0.28747487
0.18919878
0.15457423
0.30860654
0.20437291
0.38991198
0.16410694
0.19336052
0.29340994
0.11114752
0.19299383
0.11808779
0.21664803
0.24043447
0.18998715
0.22059473
-0.047354948
0.013300465
0.19801182
0.3285507
0.19280948
0.13876225
0.3299776
0.16077377
0.29108614
0.17309429
0.14132509
0.25291014
0.21941037
0.13599956
0.19988869
0.1341143
0.20408854
0.31924614
0.33580676
0.18591936
""
""
""
0.12056359
""
""
""
""
0.028234532
""
""
0.38220629
""
""
-0.65099591
""
""
0.11947259
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16023888
0.48126644
""
""
""
""
0.15010577
0.070910491
0.50993842
0.13711782
0.19168253
""
0.40884155
0.02792841
0.1234535
0.24672496
""
0.022197444
""
0.28535694
0.30842414
""
0.029255198
0.20725138
""
""
0.14879808
0.12141071
-0.0072665489
0.12974201
0.32603449
0.11952413
0.18967642
0.24516721
0.057354048
0.24612445
0.093405239
""
""
0.18050991
0.1935911
""
0.24104689
0.22110796
0.17069586
0.046862114
""
0.058817398
0.19413359
-0.28795621
0.22552963
""
0.17260483
0.14841412
-0.19860278
""
0.26855224
""
""
0.1388914
0.15246864
0.08455918
""
0.2310171
""
0.12401503
""
0.19089502
""
-0.12546985
""
0.33995569
-0.20458807
0.13218763
""
0.22523902
0.31339499
""
""
0.072338648
-0.077618256
""
""
0.1785748
""
-0.08825966
0.16843045
0.28077552
-0.14371972
0.12338575
""
""
0.28361744
""
""
0.19075102
""
0.0039876131
0.13139126
""
0.37115261
0.24031292
""
0.17542887
0.11847748
0.099948779
""
0.13571468
0.15250169
0.047665946
""
0.14996201
0.21075474
""
""
0.002756947
-0.039095085
0.19824666
0.14710072
0.076473594
""
0.14259607
0.12955256
0.80584908
0.10878601
0.11868909
0.18324682
0.19012189
0.040739898
0.21271871
0.099414423
0.14977913
0.16514885
0.22255705
""
0.058572277
0.12133122
0.10501405
0.17065088
0.34807542
-0.05408467
""
0.057044312
""
0.23019093
0.09341687
0.18847159
0.15804727
""
0.16028142
""
""
""
-0.12446376
0.011896938
""
""
""
""
""
""
""
""
0.13993007
""
0.022349954
""
""
0.15850195
-0.15594265
""
""
""
""
""
""
""
0.11408612
""
""
""
""
0.38786608
""
""
""
-0.082289711
""
""
""
""
""
""
""
""
""
""
""
0.11600994
""
""
""
""
""
""
""
""
""
""
0.13643105
""
0.15359025
0.16248761
-0.093567006
0.11597243
0.1139538
0.059395026
-0.156031
0.18774538
0.17499879
0.14314036
0.28089619
0.098759361
0.20261423
0.2984246
0.12825999
0.28239703
0.11436751
0.22250472
0.31946588
0.017687419
0.45229852
0.11010987
0.12257245
0.23786683
0.027575428
0.27147287
0.11449759
0.14934613
0.10918716
-0.052508473
0.26776177
0.058029793
0.093324028
-0.036240738
0.25620726
0.42256805
0.36270273
0.19834177
0.1623186
0.15177289
0.18799067
0.20480399
0.23925303
0.21187365
""
0.22611715
0.21144301
0.14561912
0.058413446
0.15285553
0.21920806
0.15207931
0.18461952
0.23541413
0.22147693
-0.12388098
0.24331252
0.16037589
0.35022888
0.17462336
0.26324251
0.18908727
0.2443406
0.13532604
0.1530274
0.081175305
0.22345445
0.15027204
0.28134331
0.13485624
0.23761892
0.31462291
0.15933806
0.19001043
0.23844516
0.21892338
0.15995254
0.1698361
0.15440136
0.31273136
