jail_black_male_mean_se
0.014904498
0.024678702
""
0.0080001093
0.0053632804
0.01461234
0.0034860766
0.039891277
0.081194893
0.0063051148
0.006487085
0.0028553663
0.048919983
0.017450871
0.0088989977
""
""
0.011410116
""
0.0089254407
0.0032447949
0.0032259647
0.0066700475
0.0046131788
0.0025794206
0.0079162112
0.0051519917
0.003875975
0.0029824853
0.0068616676
0.0069487016
0.0091587929
0.002990864
0.0038040755
0.0052797915
0.0046294578
0.0064686392
0.0067045535
0.0075756609
0.0084555643
0.002617127
0.0057505369
0.01036167
0.028038103
0.0077094641
0.0056135543
0.0020980837
0.0069478774
0.0027914124
0.0065892874
0.0052641681
0.0041086418
0.0052507408
0.016567163
0.013747982
0.0036766599
0.010577815
0.029011382
0.023674857
0.0054889438
0.0092310738
0.0041739396
0.013957725
0.019655313
0.049386445
0.02439381
""
0.053242944
0.032879557
0.036280364
0.0070355115
0.005548209
0.0044303793
0.0068002567
0.010224105
0.023798354
0.0069190636
0.012885577
0.013697891
0.0021640274
0.0062435688
0.017456712
0.027699044
0.015288647
0.0041930792
0.018346416
0.016943658
0.0067997607
0.0050752433
0.011754395
0.0098957587
0.045659237
0.05660722
0.0061271149
0.041510716
""
0.018870478
0.010023168
0.0034507317
0.0057609887
0.0081398422
0.0015525972
0.0032784725
0.0082078157
0.0076797078
0.0032041674
0.0070696147
0.003533924
0.011851355
0.011165737
0.0083127525
0.0039045226
0.0027814684
0.0073895175
0.0035723196
0.0037010261
0.0032879454
0.013139036
0.020007931
0.015661875
0.0063169845
0.012443308
0.01062127
0.0082475813
0.010326523
0.0049565793
0.0037893187
0.01224081
0.0084110256
0.0096440548
0.0014165958
0.0080887983
0.0082880761
0.012481862
0.014562848
0.0076132501
0.0049424875
0.0043139495
0.0082748979
0.0062458613
0.0049833506
0.013038398
0.013392079
0.0095867421
0.0046401354
0.01112957
0.0067426143
0.0065495758
0.00683909
0.0075390041
0.017196367
0.0026695416
0.0040741512
0.0062160799
0.0049585295
0.0034587393
0.0089141922
0.0037381209
0.012921095
0.026280019
0.046568926
0.065720335
0.0074450835
0.0020390246
0.01558429
0.001277966
0.033248253
""
""
0.01643673
0.0015495331
0.0085356236
0.043949913
0.0087706819
0.032847449
0.083081745
0.0085631004
0.006762261
0.03967575
""
0.028202038
0.062338319
0.0043641143
0.035016641
0.029412683
0.0038553027
0.039828822
0.053305604
0.0069710766
0.05550183
0.026376113
0.009336032
0.0043631578
0.066409938
0.027384892
0.020001234
0.020976756
0.015126641
0.0056046168
0.047439747
0.0068221609
0.017755255
0.062955752
0.021991279
0.012419309
0.008597713
0.0037883613
0.032471482
0.018269997
0.014326106
0.02698232
0.01310767
""
0.039683413
0.0042123934
0.009389515
0.0098830005
0.0027147655
0.020004073
0.016268987
0.023186222
0.020621009
0.019792777
0.020967474
0.0036416042
0.014118789
0.022718163
0.025675878
0.0045549781
0.0065722577
0.014579779
0.0087563833
""
0.022576485
""
0.017151775
""
0.0130198
""
0.06285236
0.0159584
0.027860073
0.015611087
0.014214656
0.032816727
0.023781171
0.0090654911
0.0084481696
0.020174712
0.015700961
0.0040733237
0.017107319
0.029967023
""
0.015413291
0.030663049
0.023067869
0.0095400475
0.017974401
0.010506166
0.024929693
0.012110095
0.011446009
0.0084541049
0.0067231208
0.00093311258
0.0058375741
0.0017740659
0.0018113778
0.0052844617
0.006343218
0.011474331
0.015423439
0.010848152
""
""
0.01610747
0.032879561
""
0.020763868
0.0047922493
""
""
0.0024987515
0.011594867
0.048248328
0.0081428159
0.0032385294
0.029230444
""
""
""
""
0.052740004
""
""
""
0.025936527
0.049940631
0.030976797
0.0040423344
""
""
0.023788366
-0.00043204214
0.08488705
""
0.05337745
0.0136703
""
0.019924501
0.024261892
0.069230936
0.046364088
0.033925142
0.030321771
""
0.029039957
0.036131501
0.028480571
0.027637165
0.014130491
0.061428633
0.032136101
0.037857581
0.017242739
0.010086112
0.029179774
0.019022437
