working_black_female_mean_se
""
0.037339844
0.055783384
""
0.051934045
0.055408854
0.09126392
0.063776866
0.043672394
0.061291143
0.063721545
0.035000589
0.068043754
""
0.041789997
""
0.066401348
0.032877881
0.10670816
0.044667855
0.078834683
0.048087209
0.048269287
0.10425668
""
""
""
""
0.084043749
""
""
0.038792435
""
0.062527895
""
""
""
""
""
""
0.046307296
""
""
0.040180273
0.048444141
0.062301658
0.067402154
0.06415154
0.048744872
0.047210384
0.041042775
0.037774149
""
""
0.071183152
0.041596685
""
""
""
""
""
""
""
""
""
0.036473375
0.021736644
0.039744649
0.047205064
""
0.045483265
0.062239345
0.031778112
0.028696291
""
0.039048404
""
0.031435829
0.025078954
0.02599187
0.028164633
0.033527792
0.030473266
0.045991078
0.052255049
0.043380223
0.05490664
0.031016093
0.049865872
""
0.044943452
0.059211005
0.026709303
0.033834673
0.041487977
""
""
0.086321741
0.044505775
""
0.078417085
""
0.06128997
""
""
""
0.042652491
0.033001877
0.026708661
0.051477071
0.028763652
0.038679909
0.03542478
0.064821348
0.040818725
""
""
""
0.037698675
""
""
0.051102247
0.085088298
""
""
""
0.080969281
0.070036419
""
""
0.031636864
0.047783267
0.090341888
0.062145159
0.053389795
""
0.036336683
0.095247038
0.031211883
0.043125693
0.039974678
0.057375938
0.050622933
0.067786328
""
""
0.10659979
""
0.079877108
""
""
""
""
""
""
0.047566764
""
""
""
0.055792693
0.052997686
0.048350193
0.054293703
0.036472995
0.034172636
0.064240985
0.065520003
0.04124349
""
""
0.042609155
0.049819328
0.043236315
0.067301251
0.069626495
""
""
""
0.065699607
0.056435484
0.09962716
0.049603753
0.095056288
0.039321393
0.041907035
""
0.045796555
""
0.11144927
0.056694359
0.086437672
0.049101017
0.094973825
""
""
""
""
0.043647692
""
""
0.073346846
0.057874136
0.11439615
0.056358952
0.05205762
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056262113
""
""
0.037239853
0.085450821
""
0.078831844
""
0.076539665
0.034641534
0.036518089
0.039122239
0.055424474
0.038165815
0.063884705
0.074594766
0.033165332
0.026650973
0.045306794
0.089174718
0.025991505
0.030404236
0.026852846
0.025802726
0.06653402
0.056310687
0.036111191
0.043404087
0.07825166
0.058067381
0.029168908
0.024777809
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.069453411
0.060428038
""
0.042245343
0.058655795
0.046656564
0.042463336
0.10647291
0.032676764
0.055541806
""
0.05315182
0.062948659
0.050524302
0.042333245
0.060319707
0.0857272
0.049551018
0.043149516
""
0.084467717
0.037219871
0.027519023
0.041328501
0.032231085
0.025659999
""
""
""
0.094894327
0.034227379
0.076327205
0.035428908
""
0.078011476
0.040142298
0.024418719
0.041757263
0.058695734
0.071502924
""
""
""
""
""
""
""
0.057036854
""
""
""
""
""
0.035784185
""
""
0.064928614
0.058337208
""
""
""
""
0.072841659
""
""
""
""
""
0.077911697
""
0.06197273
0.080588497
""
""
0.04117525
0.031822801
0.034356028
0.051792871
0.068874672
0.058694959
0.039710924
0.031016372
0.061074957
0.052025791
0.03643528
0.057739686
0.052196916
0.039593693
""
""
0.094705969
0.061310001
0.040747404
0.035828032
0.065466128
0.081836708
0.030261787
0.043395478
0.056030303
0.053344801
0.023995541
0.041486006
0.038886305
0.029067503
0.023459833
0.043532476
""
0.064075582
0.07542593
0.11157746
0.057889499
""
""
""
""
""
0.058904994
""
""
""
""
""
0.023361884
0.021986974
0.021462807
0.018019838
0.023017235
0.016493397
0.014561812
0.020488702
0.026743324
0.020017475
0.021060519
0.028874438
0.022276839
0.027989538
0.023000378
0.023452938
0.025271378
0.054676082
0.02055499
0.0281797
0.025315391
0.018993307
0.022460874
0.018636443
0.029137176
0.02884757
0.019539669
0.021492958
0.017689962
0.017373273
0.015523925
0.01534324
0.032099824
0.017642295
0.023645617
0.041350301
0.048988312
""
""
""
0.040694639
0.054014001
0.025823005
0.019688917
0.034604318
0.017991355
0.033956662
0.028636502
0.062946938
0.021683792
0.0180727
0.030940905
0.03769765
0.026136963
0.047246639
0.029737758
0.025856879
0.020408239
0.035191715
0.076087691
0.027857374
0.031320289
0.030337965
0.020307178
0.025835305
0.04743854
0.035497475
0.017290609
0.0237318
0.037545033
0.057335395
""
0.055842325
0.079284035
0.055471636
""
""
0.026813982
""
0.091398574
0.039550614
0.075231336
0.05755619
0.038232822
0.055548653
""
""
""
0.088167675
""
0.066083983
0.033243202
""
0.035089534
0.034523774
""
""
0.060149863
""
""
0.061652049
""
0.10250274
""
0.025845913
0.026553744
0.043713968
0.061843261
0.022977931
0.035088673
0.034291845
0.038812909
0.049570698
""
0.082184672
""
0.019790586
0.022905286
0.036086001
0.043165009
0.030537309
0.07123284
0.050158557
""
""
""
""
""
0.041722637
0.09929011
0.050451793
""
""
0.051333338
0.055481471
""
0.098860696
0.027294036
0.018703984
0.039723698
0.022757346
0.017554704
0.021712303
0.030409558
0.04677061
""
""
0.038811173
0.079704098
0.042932585
0.028566765
0.070968308
0.051156316
0.058083963
0.056880318
0.068884566
0.072189748
0.038045194
0.085554205
""
0.054785423
""
0.067538187
""
0.093034618
""
0.073557928
0.039286811
0.031659305
0.063839622
0.06631805
0.063164204
0.048847962
0.045261398
0.032556541
0.079598077
0.066702969
0.07013943
""
""
""
""
""
""
""
""
""
""
0.051367559
0.033445772
""
0.0696747
""
""
""
""
""
0.059453595
""
0.086181648
0.041629501
0.037670348
""
""
""
""
0.062741652
0.042972438
0.045057159
0.039248213
0.079098135
0.048520327
0.023959216
0.031751063
0.032727569
0.040061459
0.062665835
0.069237597
""
0.069459662
0.064619072
""
0.036200155
0.037572034
""
""
""
""
""
0.075576156
0.054949988
0.050154675
0.079011768
0.090409696
""
""
0.05218577
0.038671322
0.035202272
0.038017508
0.040042587
0.029134627
0.037770074
0.039936926
0.060443252
0.035611451
0.052757796
0.037884343
0.042284988
0.094123505
0.04120075
0.043750994
0.040353954
