coll_other_male_p25_se
0.037879486
""
""
0.070541404
0.071037248
""
0.076262943
""
""
""
""
0.047307085
""
""
""
""
""
0.10765434
""
""
0.10742633
0.066180333
0.17220397
""
0.063787617
""
""
0.08646445
0.042087268
""
""
""
0.054852493
0.071070485
""
0.09639591
""
""
""
""
""
""
""
""
""
""
0.053745806
""
0.077184491
""
0.077821113
0.035017718
""
""
""
0.081918776
""
""
""
""
""
0.086478971
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075671546
""
""
""
""
0.0641862
""
""
0.055922471
0.071314812
""
""
""
""
0.11000871
""
""
""
0.15416725
0.037884392
0.068534411
0.10386597
0.036805168
0.05792664
0.076384239
0.077035069
0.043115959
0.10089167
0.047475744
""
0.079426132
""
""
0.090878129
""
0.070149712
0.10081208
0.08040043
""
""
""
""
""
""
""
""
0.11654463
0.13133958
""
""
""
0.043102041
""
""
""
""
""
0.12067998
0.13165703
""
""
0.12842713
0.14064085
""
""
""
""
0.067697473
""
""
""
""
0.080742091
""
""
0.058250267
0.085345261
""
0.13877861
""
""
""
""
0.16264509
0.038387995
""
0.032280125
0.073791049
""
""
0.075607032
0.028502678
0.097449936
""
0.073281258
""
""
0.084229343
0.053861257
""
""
""
""
0.059563663
""
""
0.050448131
""
""
0.11651988
""
""
0.094955251
0.079090647
""
""
""
""
0.071182705
0.068903819
""
0.061024006
0.10803235
""
""
0.098154165
0.097344704
0.048842132
""
""
0.11712844
""
0.13814674
""
""
0.076205336
0.069617271
0.078642398
0.048071023
""
""
""
""
""
""
0.043766454
0.10727949
""
0.14294726
0.047542788
0.05336627
0.088050112
0.10637986
""
""
""
""
""
""
""
""
""
""
""
0.13128069
""
""
""
0.067222945
""
0.17634828
0.049740575
0.092813857
0.099655308
""
0.079753369
""
""
0.083536766
""
0.05681809
""
0.10063987
0.068921089
0.053187944
0.087742403
0.024198048
0.080088809
0.036636103
0.03512504
0.065139726
0.09461838
""
""
0.15606692
""
""
0.09012305
0.18804327
""
0.070288599
0.03670267
""
""
0.037657458
0.067876004
""
0.10946051
0.042472396
""
""
""
""
""
""
""
""
""
""
""
0.16658704
0.033299949
""
""
""
""
""
""
""
""
""
""
""
""
0.14824449
0.073376074
0.14820312
""
0.10065628
0.18754223
""
""
0.083154552
""
""
""
""
0.098086938
""
""
0.088217922
""
0.082605101
0.10440625
0.049282011
""
0.029935397
0.071358316
0.074479267
""
0.043775477
""
""
0.070586793
0.081711993
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058908459
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1049179
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.085322127
""
""
""
0.14361307
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10176618
""
0.12793075
""
""
0.05890093
""
""
""
""
""
""
0.059687417
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10602079
0.043151502
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.07674735
0.06448023
0.059049886
""
""
""
""
0.076589644
""
0.036964353
""
""
""
""
0.10772654
""
0.028320493
""
0.064505666
""
""
0.056361288
0.059851188
0.071563266
0.041842319
0.032213196
0.066399761
""
0.084108405
0.098858647
""
""
""
""
""
""
""
0.18278767
""
""
0.18255433
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072920002
""
0.048633594
""
""
""
0.092260666
""
""
""
""
""
""
0.092131995
0.13044868
""
0.11429452
0.04062051
0.14139163
""
""
""
""
""
""
""
""
""
""
""
0.15853193
""
""
""
""
""
""
""
""
0.12587111
""
0.056222368
0.043061443
0.03821804
""
""
""
0.039783783
0.055035751
""
""
0.093267187
""
0.11105538
0.030050963
0.091858216
0.10289103
""
0.10295072
""
0.039110009
""
""
""
""
""
""
""
""
""
""
""
""
0.07815443
""
""
0.16049023
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17056239
""
""
""
""
""
0.015907872
0.08565402
0.040023927
""
""
""
""
""
0.059099928
""
0.032893673
""
0.064613931
0.070569813
""
""
0.18245426
""
""
0.035943065
""
""
0.070030674
""
""
""
""
""
""
""
0.086620621
0.034401551
""
0.11129798
""
""
""
""
""
""
0.0759307
""
""
0.073650904
0.0810344
0.13997759
""
0.079546317
0.048312556
0.051686745
0.049183354
0.060085647
0.028346986
0.040073376
""
""
""
0.061837114
0.066033021
0.02302406
0.031266827
""
""
0.028114347
""
0.07226257
0.014401482
""
""
""
""
0.058203753
""
0.079018012
0.030759977
""
0.047468737
""
0.075456835
0.082485259
""
""
0.14051798
""
""
""
0.11755411
0.11619134
0.023322513
