staytract_asian_male_n
125.0
48.0
""
321.0
195.0
""
770.0
""
""
252.0
189.0
1500.0
""
201.0
349.0
""
""
113.0
""
""
170.0
400.0
103.0
50.0
1224.0
""
76.0
284.0
1848.0
27.0
29.0
76.0
1015.0
566.0
35.0
445.0
""
30.0
""
""
181.0
""
""
""
""
22.0
1711.0
198.0
513.0
84.0
138.0
344.0
63.0
""
""
178.0
""
""
""
42.0
23.0
261.0
""
""
""
28.0
""
""
""
""
25.0
""
40.0
39.0
""
""
29.0
24.0
""
680.0
37.0
77.0
""
37.0
922.0
45.0
28.0
150.0
291.0
48.0
48.0
""
21.0
286.0
""
""
64.0
152.0
2116.0
357.0
342.0
2990.0
1046.0
285.0
435.0
2238.0
312.0
1434.0
40.0
180.0
226.0
82.0
385.0
""
404.0
339.0
409.0
""
""
20.0
81.0
27.0
27.0
80.0
22.0
241.0
216.0
26.0
29.0
22.0
5254.0
43.0
185.0
37.0
210.0
20.0
165.0
181.0
32.0
69.0
227.0
152.0
""
""
54.0
""
113.0
35.0
24.0
37.0
""
325.0
62.0
""
719.0
321.0
""
172.0
""
45.0
""
""
211.0
3030.0
""
12567.0
33.0
27.0
""
87.0
4579.0
441.0
41.0
210.0
26.0
""
247.0
802.0
36.0
20.0
""
27.0
604.0
20.0
38.0
964.0
""
24.0
227.0
""
""
124.0
522.0
""
""
34.0
85.0
72.0
381.0
22.0
334.0
173.0
39.0
58.0
116.0
259.0
848.0
76.0
79.0
164.0
85.0
89.0
""
""
329.0
165.0
137.0
1658.0
40.0
39.0
26.0
48.0
31.0
41.0
1190.0
106.0
133.0
93.0
1033.0
193.0
229.0
212.0
""
91.0
""
35.0
""
132.0
""
21.0
82.0
73.0
48.0
181.0
34.0
45.0
136.0
693.0
45.0
221.0
1581.0
193.0
57.0
""
93.0
39.0
21.0
698.0
43.0
385.0
60.0
558.0
723.0
727.0
762.0
33382.0
1633.0
16668.0
7998.0
599.0
323.0
70.0
""
71.0
""
22.0
275.0
144.0
""
82.0
1312.0
""
""
6841.0
669.0
47.0
442.0
3319.0
66.0
""
""
""
""
21.0
""
""
""
66.0
75.0
135.0
4854.0
""
38.0
269.0
45.0
26.0
""
64.0
123.0
""
148.0
125.0
77.0
344.0
514.0
280.0
""
443.0
238.0
224.0
32.0
507.0
52.0
29.0
22.0
113.0
271.0
59.0
58.0
202.0
""
259.0
285.0
1368.0
57.0
15241.0
424.0
72.0
25.0
1500.0
""
""
137.0
128.0
36.0
""
""
""
""
""
35.0
27.0
35.0
""
43.0
87.0
""
43.0
""
26.0
23.0
""
112.0
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
96.0
""
""
""
""
""
""
23.0
""
""
50.0
84.0
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
33.0
21.0
113.0
26.0
26.0
68.0
44.0
652.0
""
""
""
59.0
""
""
""
""
21.0
40.0
""
""
""
""
22.0
""
65.0
189.0
""
337.0
""
""
470.0
""
""
""
""
""
""
610.0
""
""
55.0
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
244.0
2892.0
""
""
50.0
""
22.0
""
""
""
""
""
""
84.0
""
""
119.0
159.0
708.0
27.0
36.0
""
55.0
49.0
44.0
1314.0
34.0
24.0
""
""
183.0
""
165.0
35.0
92.0
""
53.0
323.0
37.0
203.0
44.0
526.0
""
""
29.0
371.0
46.0
""
""
""
36.0
""
""
155.0
64.0
""
255.0
""
""
""
""
""
104.0
""
""
44.0
""
""
29.0
101.0
""
""
1275.0
""
1051.0
""
""
""
149.0
""
""
""
""
""
41.0
288.0
293.0
126.0
386.0
10364.0
490.0
54.0
22.0
58.0
""
""
""
""
""
""
""
""
112.0
""
""
151.0
""
""
""
""
""
123.0
20.0
343.0
2752.0
5423.0
52.0
130.0
82.0
63.0
158.0
29.0
""
26.0
""
""
1214.0
""
43.0
44.0
""
""
771.0
""
""
""
""
""
93.0
77.0
25.0
42.0
""
""
""
105.0
""
""
56.0
""
""
""
""
""
""
""
""
39.0
""
""
""
""
""
""
""
36.0
54.0
""
""
32.0
""
11334.0
399.0
1223.0
""
68.0
""
""
""
562.0
""
2685.0
""
725.0
72.0
""
33.0
84.0
""
42.0
743.0
54.0
""
288.0
36.0
""
29.0
""
""
""
""
135.0
1241.0
95.0
113.0
""
""
""
""
""
""
72.0
""
""
180.0
108.0
105.0
36.0
87.0
1736.0
1293.0
3588.0
877.0
9000.0
16016.0
23.0
""
""
739.0
685.0
30505.0
3650.0
""
""
10554.0
152.0
848.0
63522.0
32.0
51.0
36.0
43.0
331.0
""
157.0
3509.0
30.0
682.0
37.0
100.0
335.0
""
""
56.0
""
""
""
181.0
51.0
10516.0
