pos_hours_pooled_male_mean
0.86567163
0.85508519
0.82368302
0.87175488
0.86173671
0.84065038
0.86406541
0.87764239
0.86071223
0.86206418
0.85435224
0.87510067
0.89414626
0.86811447
0.84698021
0.90611994
0.89891493
0.88730359
0.88166398
0.8092128
0.84239739
0.83034831
0.86486214
0.85562718
0.90203375
0.76780486
0.83694392
0.84390938
0.86895216
0.83596313
0.84333318
0.91681165
0.88153946
0.89568108
0.8150081
0.85543197
0.83749801
0.82061166
0.74157923
0.80147058
0.85681188
0.80931962
0.84691876
0.88285309
0.85347873
0.79437232
0.8414529
0.86910397
0.88111782
0.84450173
0.87871975
0.87939829
0.84863341
0.79288524
0.83140892
0.82438076
0.85334724
0.89344674
0.90025693
0.8092255
0.85279804
0.8759644
0.75506526
0.87079251
0.81389689
0.83731848
0.83872277
0.82394397
0.87191629
0.88383132
0.74106449
0.80536294
0.72654152
0.86006308
0.78885168
0.86820138
0.83861697
0.85679007
0.86531872
0.82249689
0.78314668
0.89294016
0.93370563
0.88293546
0.89225709
0.88322407
0.87713355
0.86876863
0.87999254
0.87774384
0.87661451
0.84133595
0.84284317
0.87088192
0.90238959
0.88835859
0.88417578
0.85200202
0.85382819
0.82198405
0.87407178
0.85259765
0.85094041
0.8687011
0.87787169
0.85900265
0.85202926
0.85495746
0.82577443
0.84785992
0.83343458
0.82881945
0.86163276
0.79425406
0.86374319
0.84970033
0.85707456
0.80634457
0.77255052
0.81227511
0.80705881
0.84327799
0.85642344
0.84181917
0.8174054
0.84761131
0.85703111
0.81445396
0.82749093
0.83880824
0.86526895
0.81195068
0.89508569
0.84039152
0.90062046
0.8490963
0.84045881
0.81044376
0.8174293
0.85594916
0.82911748
0.86502624
0.76150936
0.88257223
0.80346286
0.87327713
0.87722588
0.83978099
0.78127337
0.79499173
0.8353138
0.87003171
0.82869917
0.86511195
0.85808295
0.84214145
0.82911205
0.83596748
0.8878662
0.88744795
0.83453256
0.83055836
0.87419826
0.87758714
0.93470913
0.89586788
0.91755301
0.948237
0.88709658
0.89153552
0.87952387
0.91455591
0.89777166
0.8867135
0.88845593
0.92496979
0.90307242
0.90946174
0.90659869
0.92206949
0.88227355
0.9013415
0.89832169
0.84199339
0.87044257
0.89515823
0.84026337
0.91763753
0.88361126
0.85177284
0.90100712
0.88391173
0.90011567
0.87715739
0.88290441
0.9032051
0.92671388
0.92661124
0.89836717
0.90671402
0.88885725
0.91345346
0.92932636
0.90879434
0.89758974
0.91940212
0.89327651
0.88221395
0.89430058
0.90597546
0.91650158
0.91977209
0.92496836
0.94292319
0.88949335
0.91885757
0.9115079
0.90132511
0.92400646
0.90774244
0.88778353
0.92763782
0.85068774
0.88001752
0.89233911
0.8967272
0.9163081
0.92011917
0.92473692
0.90237534
0.90356731
0.89788729
0.87509072
0.90538979
0.90356463
0.86302954
0.85388523
0.87577116
0.8958742
0.82453424
0.86283678
0.95819837
0.90684754
0.91322255
0.91536695
0.91173476
0.90359312
0.90434074
0.90798825
0.92098409
0.92086416
0.92033315
0.91437978
0.95021319
0.88994795
0.9238975
0.91228771
0.92187446
0.9303655
0.91930205
0.91858065
0.92496824
0.92790902
0.92245704
0.9063918
0.8773371
0.92355514
0.90958655
0.88879001
0.85994619
0.87734073
0.90291244
0.92690569
0.91033602
0.8622207
0.91519845
0.91426462
0.9346211
0.92928165
0.92229635
0.90895396
""
""
0.92239773
0.93340242
0.9169544
0.91229492
0.91653794
0.90292907
0.92852873
0.92721117
0.94730473
0.93988955
0.93407434
0.94004136
0.97533947
0.98554599
0.96285331
0.96848106
0.96024323
0.93759161
0.93838775
0.93371487
0.95294589
0.94534707
0.93498164
0.9785136
0.93959898
0.95035726
0.95285875
0.93848407
0.96205533
0.94637221
0.93239385
0.95249295
0.93301523
0.93410438
0.95691967
0.96176082
0.94658488
0.96066451
0.94923651
0.95723438
0.92447001
0.92715573
0.94648165
0.90108234
0.93605995
0.90907538
0.92691773
0.9263159
0.92110044
0.91507965
0.90906084
0.91610396
0.88835347
0.91822588
0.90492189
0.8578555
0.89501125
0.90086669
0.91589957
0.91650194
0.89688057
0.92759538
0.92711753
0.89343548
0.92570502
0.91900551
0.84215212
0.87937385
0.91210932
0.89516532
0.93790913
0.91767925
0.89176047
0.88114762
0.90068322
0.87108237
0.81340814
0.85642409
0.97201759
0.93223476
""
0.98130018
0.93073469
0.9474237
0.90435463
