kir_top20_pooled_pooled_p75_se
0.0084531102
0.0054602837
0.017251138
0.020177325
0.010094184
0.05430337
0.021206835
0.0064351493
0.013185859
0.019725651
0.013666073
0.023950221
0.017038945
0.024231395
0.025496757
0.010328854
0.0099031245
0.032261357
0.028494932
0.01825738
0.026960613
0.0090592643
0.0097728837
0.014763011
0.011733167
0.0079067918
0.015390752
0.0084298989
0.024051595
0.016400535
0.019741643
0.041287817
0.030071417
0.017947385
0.007567829
0.011020109
0.0027881523
0.027300762
0.0074833301
0.012119556
0.0066920966
0.0076939887
0.038670883
0.028294664
0.0034733519
0.019373231
0.018213829
0.0087175248
0.0042664134
0.016842231
0.0049988502
0.0055111465
0.042157669
0.022266457
0.018307501
0.02115573
0.010356457
0.0086453948
0.0041618398
0.04259022
0.0093420185
0.013557117
0.0058104005
0.010050862
0.022452364
0.0314942
0.020640401
0.076782085
0.059841175
0.0034154842
0.03551542
0.07390438
0.054472666
0.087210014
0.0060310601
0.10620646
0.056011204
0.0098771909
0.010578307
0.016191954
0.017691528
0.056418851
0.11442202
0.01037516
0.037380047
0.028295698
0.052761134
0.064681388
0.042429287
0.017659476
0.13603105
0.038827173
0.034617614
0.059003185
0.16714859
0.045046262
0.015672943
0.0069286032
0.0061219754
0.011625499
0.013544491
0.023114603
0.028218148
0.0012413258
0.0068187746
0.0090489294
0.0025510238
0.006467042
0.017641805
0.0059109591
0.0071756304
0.01990696
0.01565923
0.014343263
0.0058621643
0.013383188
0.030108027
0.046133719
0.017013533
0.031498708
0.02043335
0.023343902
0.017783869
0.02469705
0.016659692
0.0187984
0.0085207075
0.010067658
0.012343854
0.021801274
0.02976441
0.023880478
0.020345403
0.0070290561
0.020070164
0.032423887
0.0088437637
0.016009906
0.013318079
0.020347234
0.015061074
0.028542208
0.012631602
0.029655404
0.022353765
0.0086834924
0.020129992
0.046637952
0.024804644
0.032258913
0.030716112
0.025071112
0.021983713
0.0076223286
0.028847273
0.03261368
0.011656075
0.012551063
0.036849055
0.032175973
0.032039266
0.032456182
0.016485365
0.03040373
0.022950994
0.034900639
0.018951651
0.025030252
0.010106388
0.03543587
0.0036972836
0.024108946
0.020307412
0.0063431044
0.039720658
0.053410243
0.006523435
0.026652366
0.027673623
0.030049475
0.011586916
0.024917958
0.0060144067
0.0096597252
0.045966517
0.018769588
0.0018828936
0.10041785
0.01073265
0.0053694719
0.010485447
0.019153403
0.0018899899
0.013028711
0.0044736308
0.003216095
0.015794549
0.0065643899
0.0077700578
0.017479246
0.0030647151
0.0074678659
0.011109265
0.011469316
0.001059683
0.0075633577
0.0045721694
0.017526986
0.0081572821
0.0055190981
0.032827206
0.043309633
0.0040064356
0.0054671708
0.0061647766
0.0014538238
0.0033933632
0.017065592
0.0017914827
0.0020088635
0.007944054
0.0017358639
0.0014081553
0.0039457525
0.0028592313
0.0044612889
0.0025517421
0.0037223345
0.0016785791
0.0044529424
0.0054836059
0.044715185
0.01260204
0.002715155
0.0029533873
0.0032494932
0.0081879152
0.010916013
0.035470806
0.0047330218
0.0095756724
0.0023194405
0.0053700306
0.010641603
0.0031834408
0.022264451
0.0022741915
0.025143942
0.047708452
0.03077849
0.0035362302
0.0068140775
0.018387033
0.085152701
0.020908872
0.047646131
0.14266618
0.060532875
0.031953573
0.015266374
0.003601141
0.16854256
0.0036106135
0.015631843
0.010392044
0.0022194216
0.010533542
0.0096061621
0.030237252
0.041618139
0.022561636
0.17679068
0.03143036
0.11352818
0.0021855105
0.084995076
0.03063581
0.025087086
0.010266894
0.0034433659
0.025124606
0.045910183
0.017120736
0.0058518196
0.21687342
0.012979331
0.016684053
0.012056132
0.015872378
0.018369107
0.035585169
0.013057248
0.039351497
0.020856122
0.023922125
0.0062820069
0.022952097
0.024531066
0.021930212
0.059446391
0.13624735
0.046982363
0.055090416
0.028055962
0.010914533
0.034098551
0.004841655
0.026021512
0.0023409547
0.0021430629
0.004287567
0.0047193831
0.0022425994
0.0035578329
0.004771837
0.0055941688
0.0058001736
0.0026470544
0.0063161179
0.0049343724
0.0048877802
0.013864036
0.0053502475
0.016479546
0.0029000742
0.0020543712
