comcoll_asian_male_p1
""
""
""
0.73794866
0.28278095
""
0.39952725
""
""
0.072768822
0.22613332
0.37133825
""
-0.13872302
-0.18066506
""
""
""
""
""
""
0.58389741
""
""
0.46793169
""
""
0.50383943
0.33793032
""
""
""
0.38961941
0.67126787
""
0.14051914
""
""
""
""
0.25845182
""
""
""
""
""
0.37841222
0.29258826
0.37028602
""
""
0.054982595
""
""
""
-0.20814846
""
""
""
""
""
0.055841345
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43122861
""
""
""
""
0.38083854
""
""
""
0.27692127
""
""
""
""
0.60843372
""
""
""
""
0.52091634
0.63486588
0.18896824
0.5507437
0.51134259
0.42521742
0.49087134
0.48548552
0.37074974
0.37713504
""
""
0.77900571
""
0.2957454
""
0.25238737
0.59548646
0.42612144
""
""
""
""
""
""
""
""
0.5719524
0.50023395
""
""
""
0.45811617
""
""
""
""
""
""
""
""
""
0.35419664
""
""
""
""
""
0.17911911
""
""
""
""
0.48258337
""
""
0.29260522
0.42954451
""
0.37019861
""
""
""
""
""
0.52785057
""
0.52827227
""
""
""
""
0.47738326
0.54579169
""
0.32068256
""
""
0.44676885
0.39693108
""
""
""
""
0.44324192
""
""
0.52719682
""
""
0.59499377
""
""
""
0.28581852
""
""
""
""
""
0.30952972
""
0.42259362
""
""
""
""
0.31387123
0.49896249
""
""
""
""
""
""
""
0.2878679
""
-0.069048651
0.55805981
""
""
""
""
""
""
0.48932579
""
""
""
0.47307387
""
0.36041924
0.64012796
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40211058
""
0.19117394
0.4306221
-0.080193073
""
""
""
""
""
0.36889273
""
0.64179927
""
0.51043212
0.56652969
0.64957982
0.39272809
0.56174368
0.64483345
0.66842347
0.52758586
0.58509731
0.37684324
""
""
""
""
""
0.45970795
0.22717589
""
""
0.26009038
""
""
0.51060057
0.54415411
""
0.31127116
0.43456778
""
""
""
""
""
""
""
""
""
""
""
0.44181609
0.23600145
""
""
0.24798366
""
""
""
""
""
""
""
""
""
0.13165922
0.11458572
-0.10120893
""
0.46293271
0.53229231
0.067862071
""
0.30772847
""
""
""
""
0.80365145
""
""
0.078779586
""
0.67324948
0.38508943
0.19501495
""
0.60098255
0.19021316
""
""
0.45407775
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35514638
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51387751
""
0.3943657
""
""
0.39954686
""
""
""
""
""
""
0.38855901
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.9989357
0.35552102
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3314653
""
""
""
""
""
""
0.4177919
""
""
""
""
0.41343626
""
""
""
""
""
""
0.20998681
""
""
""
0.39522082
""
""
""
0.59842873
""
""
""
""
""
""
""
""
""
""
-0.022585629
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38724083
""
0.36135042
""
""
""
""
""
""
""
""
""
""
0.66498232
0.22433336
""
0.71108228
0.56398755
0.25513577
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35614756
0.46475327
0.49871305
""
""
""
""
""
""
""
""
""
""
0.44278449
""
""
""
""
""
0.32195857
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32013965
-0.019815911
0.11403865
""
""
""
""
""
0.42381105
""
0.44375682
""
0.46288809
""
""
""
""
""
""
0.52041954
""
""
0.043525908
""
""
""
""
""
""
""
""
0.26446104
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37147108
0.36041054
0.3658742
0.50524729
0.35798541
0.41779301
""
""
""
0.08449281
0.46117973
0.48041761
0.32383767
""
""
0.39322942
0.62178087
0.5378089
0.55284148
""
""
""
""
0.28227955
""
""
0.3445873
""
0.65941709
""
""
0.17043643
""
""
""
""
""
""
""
""
0.44756764
