kfr_29_white_male_p1
0.27916324
0.27318308
0.31060004
0.29013342
0.31502399
0.30808949
0.2992174
0.29017627
0.28136617
0.29380438
0.24716689
0.29861543
0.31070381
0.27472013
0.26245949
0.31836137
0.31367597
0.31619805
0.31207657
0.30005166
0.31442782
0.29617268
0.31064466
0.31797016
0.34262341
0.30927527
0.33065626
0.31172928
0.32456416
0.35200176
0.34523624
0.32237414
0.34785378
0.33277488
0.34046566
0.33799598
0.38952789
0.37164906
0.37273732
0.36389914
0.36439839
0.38913265
0.39426813
0.41089004
0.40363139
0.34817955
0.3537299
0.44919172
0.38916999
0.41170022
0.39871046
0.45031774
0.3713989
0.4478825
0.36784002
0.38972872
0.42661384
0.51603216
0.32244033
0.33977434
0.34880665
0.32916316
0.3441087
0.34179118
0.31047207
0.30365601
0.31384206
0.3619082
0.32224196
0.29134226
0.32315925
0.30780235
0.35469168
0.31463718
0.30769286
0.30242825
0.32354262
0.30119732
0.31322852
0.32439563
0.32971987
0.32752714
0.3241941
0.31745449
0.32182565
0.29370946
0.30859071
0.34051454
0.3152093
0.30397171
0.328376
0.29351783
0.30998486
0.31052813
0.29959443
0.32949096
0.30801085
0.27978024
0.31303349
0.31805345
0.31854081
0.35270029
0.33730197
0.34212777
0.31714171
0.33132684
0.3252562
0.31198019
0.32808533
0.30640942
0.32424837
0.33691433
0.32628539
0.29621789
0.34107742
0.29237822
0.30889806
0.35765034
0.33380547
0.32832599
0.31941867
0.30459821
0.33183211
0.31473345
0.33433801
0.33185166
0.31617892
0.3207365
0.27847478
0.33073625
0.32644829
0.28985754
0.33605674
0.32796007
0.32835603
0.30206028
0.31703392
0.28709024
0.34651676
0.31498587
0.33805034
0.31270665
0.32773373
0.31818318
0.32176554
0.34883317
0.31107605
0.33184406
0.35425597
0.35142988
0.32407385
0.3253929
0.35415232
0.37770462
0.32691562
0.34128511
0.32651365
0.32624513
0.37055671
0.35456955
0.39468068
0.34861556
0.33178484
0.33888289
0.35978514
0.38591763
0.34605518
0.35218754
0.33330229
0.31347522
0.30118161
0.30185667
0.30158228
0.31942025
0.30514517
0.31313449
0.29020336
0.29887253
0.33252069
0.32644868
0.30810302
0.31798482
0.28878546
0.28068799
0.2751914
0.28163433
0.28675872
0.32830769
0.27392754
0.28176299
0.30534112
0.33868545
0.30109945
0.33991423
0.33844045
0.33208033
0.32133168
0.32931826
0.32110947
0.31887296
0.31415069
0.34501678
0.32943863
0.30673274
0.27490434
0.30845034
0.27837455
0.28181979
0.30306056
0.31795084
0.32470202
0.32215795
0.37517232
0.33117953
0.34359655
0.31316698
0.31099615
0.31482244
0.30375859
0.30196044
0.29310068
0.35367361
0.26556033
0.28893229
0.28314337
0.28012335
0.38446587
0.34633577
0.37192369
0.32277599
0.33565924
0.29860204
0.34729102
0.33761609
0.3652685
0.35832539
0.36258093
0.32698053
0.37384412
0.35087657
0.30837011
0.34229866
0.33499831
0.34542114
0.32962883
0.34689263
0.33938122
0.3367779
0.36839825
0.35642329
0.35441554
0.34491062
0.34853616
0.33716971
0.33726352
0.34725225
0.31719649
0.35214332
0.37633085
0.36844909
0.35180017
0.37323779
0.38194284
0.36983249
0.34915522
0.41450155
0.38013849
0.40794641
0.37463987
0.31462899
0.32681283
0.3263346
0.39057729
0.34269667
0.31158638
0.35666752
0.33949053
0.35951692
0.38335252
0.3725521
0.34893215
0.44890115
0.21821399
0.37541839
0.35279062
0.35827231
0.35752609
0.35899454
0.329467
0.41875237
0.3466458
0.36926198
0.35650682
0.37121996
0.41932082
0.49660036
0.48835325
0.44583294
0.40676838
0.43836957
0.38273045
0.37104172
0.40183654
0.43817464
0.4274931
0.4027825
0.4595165
0.39790654
0.42042735
0.42149562
0.40484354
0.392281
0.37497774
0.35960963
0.35929626
0.37246349
0.37435043
0.388255
0.40565917
0.37455016
0.39554945
0.37336269
0.44695139
0.32601047
0.33748981
0.33939424
0.35672542
0.34560165
0.34124839
0.34996822
0.40547732
0.32635862
0.3239255
0.35300645
0.36187342
0.37526774
0.33233574
0.33171391
0.30908787
0.33538032
0.35451731
0.34127033
0.31309545
0.3387177
0.34863567
0.33637297
0.35933423
0.36221275
0.36728507
0.3333396
0.33869517
0.34205529
0.32056385
0.36037353
0.34855181
0.33832824
0.39634129
0.32110399
0.3146719
0.32257783
0.33067495
0.45598829
0.34885624
0.5502916
0.4065581
0.35744649
0.31134924
0.39461055
0.3813113
0.34807304
0.37154153
0.39893273
0.47998428
0.51906657
0.5440442
0.51748884
0.49756593
0.37495184
0.53943223
0.47952956
0.50285089
0.51448458
0.68399948
0.61592537
0.55721962
0.65233517
0.55664164
0.60883158
0.4240489
0.48520765
0.61092126
0.54716092
0.54235584
0.44687051
0.47338244
0.4116753
0.43513271
0.46687099
0.46014026
0.67216462
0.47572327
0.50016028
0.42505616
0.50225914
0.47120929
0.46733168
0.42911279
0.5128724
0.47139412
0.45296592
0.43675783
0.43498173
0.48021564
0.53170758
0.41544545
0.48800287
0.51018798
0.42779246
0.40836772
0.56824541
0.49300158
0.56688118
0.3898392
0.56296074
0.46274817
0.48514441
0.52068859
0.46661064
0.49092755
0.42426318
0.45171762
0.41901094
0.37678245
0.37286952
0.42734495
0.47127941
0.41800392
0.47448146
0.39835277
0.4007726
0.40988761
0.46901867
0.39989665
0.48388436
0.50229126
0.4806467
0.4687447
0.43361861
0.47988775
0.41912544
0.41946465
0.53652477
0.38440269
0.49698254
0.41119736
0.36502466
0.44693923
0.47731021
0.35030854
0.49568516
0.48493391
0.44016123
0.35891998
0.37489381
0.46681792
0.3504785
0.38992026
0.465662
0.45919907
0.44898298
0.44773549
0.49912074
0.46236986
0.45035875
0.50041461
0.43624204
0.44317466
0.44234055
0.46046853
0.54520166
0.46158332
0.41399193
0.37630671
0.3977893
0.23987266
0.40372688
0.41805378
0.35419556
0.50217015
0.44320178
0.4615342
0.42482132
0.5093841
0.42088169
0.33431721
0.48002782
0.4458195
0.40757605
0.36510876
0.34003407
0.38708684
0.38912073
0.31136528
0.39501244
0.37191206
0.32368994
0.33820128
0.32668066
0.33460933
0.4016149
0.37378687
0.36048779
0.32622552
0.32595286
0.34956822
0.33330384
0.34752065
0.34978247
0.35295093
0.33058113
0.34966466
0.40038824
0.35574439
0.36978933
0.44108281
0.388785
0.37210533
0.35042077
0.41996428
0.39538077
0.15759896
0.43488771
0.5404681
0.41357061
0.38246989
0.40165281
0.44462603
0.3365019
0.43094087
0.4581739
0.40360621
0.57265437
0.42516327
0.41439191
0.50351655
0.48382846
0.44207275
0.42946967
0.43562883
0.43423793
0.44689244
0.46036863
0.40640765
0.35789645
0.33354804
0.36083007
0.38297406
0.37279317
0.51691669
0.46053037
0.44330865
0.55925286
0.45464024
0.34377569
0.43040383
0.36704785
0.36657977
0.36190048
0.39968553
0.40033361
0.36700967
0.38275319
0.36647409
0.41056755
0.37571618
0.42043701
0.36040846
0.36832941
0.43415949
0.42725593
0.38729557
0.39666921
0.45326316
0.3926371
0.46068004
0.48145792
0.35895965
0.42796895
0.3689436
0.32780361
0.37220734
0.42844701
0.33236775
0.35337996
0.3422702
0.36158532
0.34926921
0.34347028
0.35691068
0.40044814
0.36429247
0.37159494
0.40108356
0.40768197
0.36247313
0.44453439
0.39726442
0.35722488
0.37773439
0.32988197
0.3194353
0.36744028
""
0.39177266
0.41331181
""
""
0.56319314
0.77556324
0.53527731
0.35431704
0.42253453
0.39622402
0.3124249
0.62390482
""
0.42744195
0.45434269
0.43348727
0.39691886
0.38444361
0.4709039
0.47806734
0.49571076
0.48016697
0.4510867
0.44536245
0.56735951
0.41076669
0.4014824
0.44829169
0.41093543
0.38870487
0.40998474
0.44944784
0.44315314
0.39634588
0.39169309
0.4847095
0.33968312
0.44341269
0.67288971
0.36778948
0.31624442
0.36419237
0.40072471
0.40074199
0.4061332
0.34730443
0.42634732
0.36234316
0.38269633
0.35903129
0.41337627
0.35581902
0.41870153
0.4075554
0.45100358
0.3849788
0.39787668
0.39543539
0.34190401
0.39849344
0.43523756
0.35893932
0.35316741
0.47681978
0.42971581
0.43913075
0.42739537
0.43007967
0.42244276
0.45216838
0.41503298
0.45963511
