kfr_imm_hisp_male_p10
""
""
""
0.33287781
0.39353332
""
0.34049556
""
""
0.53298151
0.6347276
0.39140046
""
""
0.30041388
""
""
0.51194727
""
""
""
0.38635656
""
0.39685062
0.38370651
""
0.3171179
0.36188611
0.42391303
""
""
""
0.39842534
0.43698531
""
0.35061166
""
""
""
""
""
""
""
""
""
""
0.48524615
""
0.41945922
""
0.53308135
0.55719346
""
""
""
0.52602625
""
""
""
""
""
0.56000799
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38764635
""
""
""
""
0.27598327
""
""
0.40439841
0.40551487
""
""
""
""
""
""
""
""
0.31643003
0.3709307
0.39540458
0.32783034
0.41506603
0.42419484
0.31062075
0.36902273
0.37887514
0.38075337
0.42279145
0.60974115
0.3460789
0.57449651
""
0.50620908
""
0.36162212
0.35761878
0.39984152
""
""
""
0.49016762
""
""
0.39469409
""
0.57844353
0.46302196
""
""
""
0.3924509
""
0.59234452
""
0.33289564
""
0.42754692
0.56606776
""
""
0.3348498
0.40946841
""
""
""
""
0.31996599
""
""
""
""
0.31658304
""
""
0.33804798
0.33595148
""
0.40242553
""
""
""
""
0.40856063
0.41216117
""
0.44537893
""
""
""
""
0.35965693
0.49697289
""
0.29541594
""
""
0.33787075
0.43814102
""
""
""
""
0.4560442
""
""
0.52126354
""
""
""
""
""
0.4923394
0.48719168
""
""
""
""
""
0.38973266
""
0.39598829
0.38112646
""
""
""
0.47237751
0.35734728
""
""
0.37380663
""
""
""
""
0.48576123
""
0.31336218
0.31043318
""
""
""
""
""
""
0.33692324
""
""
""
0.44399524
0.47190711
0.28337601
0.51372474
""
""
""
""
""
""
""
""
""
""
""
0.66111624
""
""
""
0.31106433
""
0.37989858
0.33441153
""
""
""
0.29533529
""
0.34843162
0.39006597
""
0.41497019
""
0.2967917
0.35742432
0.30713913
0.42285088
0.41255969
0.40217456
0.42138854
0.36251631
0.35657948
0.4465521
""
""
""
""
""
0.53283793
""
""
""
0.33260885
""
""
0.38576031
0.51404053
""
0.32976526
0.35115561
""
""
""
""
""
""
""
""
""
0.34968576
""
""
0.37862256
""
""
""
""
""
""
""
""
""
0.46950871
""
""
0.43259677
0.33044559
""
""
0.44274598
""
""
""
0.39829743
""
""
""
""
0.49954247
""
""
0.39260748
""
0.40357238
0.33094499
0.37882838
0.25578868
0.40805176
0.362535
0.55743456
""
0.43367517
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52183425
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33085471
""
""
0.37654611
""
""
""
""
0.5516265
""
""
""
""
""
""
""
""
0.5485884
""
""
""
0.56940067
0.28525352
""
""
0.41853866
0.3734574
""
0.33864832
""
""
0.37653792
0.68076712
""
""
""
""
""
0.36073747
""
""
0.39002341
""
""
""
""
""
""
""
""
""
""
0.21719064
""
""
""
""
0.43261421
0.39291963
""
""
0.43380556
0.12116206
""
""
""
""
""
""
""
""
""
""
0.41794264
0.31664693
0.31270257
""
""
""
0.46459466
""
""
0.38339496
""
""
""
""
""
""
""
""
""
""
0.35871589
0.48264024
""
0.36115527
""
0.47720158
""
""
""
0.43137527
0.34986544
""
0.36755469
""
0.4555546
""
0.48903087
0.43364421
0.36756504
0.46605888
0.51991904
0.48097894
""
""
""
0.40412381
0.42976204
0.051176105
""
0.43922859
0.48718715
0.51344913
0.36265466
0.44912502
""
0.37340313
0.39924818
""
0.39192727
""
0.27207682
""
0.52940619
0.60767144
0.56292582
0.5263232
0.35184675
0.57144648
0.40621987
0.4337917
0.41741273
0.45455256
0.48372298
0.44388956
0.50664788
0.51973236
0.24548237
0.36602414
""
""
0.43069717
0.45948172
0.44493043
0.46426311
""
""
0.36450952
""
""
0.4775593
""
""
0.33574709
0.41558078
0.51578432
0.41435671
0.25155208
0.43540353
0.39888972
0.3833417
0.47401983
0.4830336
0.39841709
0.38033748
0.45539692
0.35137758
""
0.32949099
""
""
0.37979022
""
""
""
""
""
0.41468269
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41589198
""
0.72419536
""
0.4126161
""
""
""
0.3527467
""
0.35211584
""
0.34444886
0.49327415
""
0.52291054
0.43130684
""
""
""
0.33838606
0.41439575
0.3891235
0.43467268
""
""
""
""
""
""
0.40271792
0.40002933
0.34033433
0.42832705
""
""
""
""
""
""
0.4413712
""
""
0.46788546
""
0.3645598
""
""
0.39695704
0.42313403
0.39000332
0.39420432
0.44376558
0.43945235
0.44263086
""
""
0.38864908
0.40308601
0.43810612
0.37596679
""
""
0.40973291
0.42897451
0.47080934
0.40886229
""
""
0.44349036
0.45375654
0.51555836
""
""
0.36667162
0.32527551
0.33396846
""
0.43958053
0.43958494
""
""
""
""
""
""
0.39907214
""
0.409545
