stayhome_asian_male_p25_se
""
""
""
""
""
""
""
0.11099425
""
""
""
""
""
""
""
0.14889713
""
""
""
""
""
""
0.11552456
""
""
""
""
""
""
""
""
""
""
""
0.095523648
""
0.052827705
""
""
""
0.12212568
""
""
""
0.053871736
""
""
""
0.035060763
""
0.073172517
0.075498708
""
""
""
""
""
""
0.10483001
""
""
""
0.13075258
""
""
""
""
""
""
0.029024279
""
""
""
""
0.087001085
""
""
0.11143025
""
0.10858417
0.075078882
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.060857411
0.1149978
""
""
""
""
0.015702598
0.078067638
""
0.028485011
0.083298184
""
0.11237569
0.099067301
""
""
""
0.068423651
""
""
""
""
""
""
""
""
""
""
""
""
0.11865578
""
""
""
""
""
""
""
""
0.12129792
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17107162
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12251078
""
0.053884085
""
""
0.15760049
""
""
0.045641705
""
""
""
""
""
0.06085756
""
""
""
0.0083810333
""
""
0.045773346
""
""
0.012622268
""
0.046005521
0.013674599
0.081395186
0.070069022
0.066239282
""
0.020404967
0.041883487
""
""
0.0038013903
0.076356113
0.042555731
""
0.10360403
0.026350431
""
""
0.023633104
0.060919125
0.11127969
0.0063242298
0.050701853
""
0.014541642
0.009964372
0.099651366
0.012266355
0.0083691375
0.0086908573
0.013620502
0.057099648
0.011691124
0.031764958
0.0077084787
0.050708745
0.06471131
""
""
0.018450875
0.033625107
0.022729453
0.034812856
0.082582772
""
0.031768516
""
0.020344727
0.041203786
0.044159111
0.030295264
""
0.024272868
""
""
""
0.051839661
0.088982299
""
""
""
""
""
""
""
""
0.028796438
""
0.065798402
""
""
0.030818922
""
""
""
""
""
""
""
""
0.033511516
""
""
""
""
0.035279363
""
""
""
0.067179456
""
""
""
""
""
""
""
""
""
""
""
0.11416629
""
""
""
""
""
""
""
""
""
""
0.076265052
""
0.028175626
0.029358516
0.08192233
0.078295611
0.032273848
0.044830535
0.06893754
0.13409339
0.066305742
0.037917867
0.069530271
0.031384006
0.051546313
""
0.055436295
""
0.035667282
0.018993676
""
0.080702454
0.086876646
0.062727936
0.0810408
""
""
""
0.026248366
0.039876718
0.09124501
""
""
""
""
""
""
""
""
0.08927498
0.068482324
0.024120236
""
0.066145927
""
""
""
0.052601133
0.04900099
0.051798224
""
""
""
0.071119271
0.069370858
0.081842139
0.020424321
0.10037508
""
0.043283649
""
0.01973173
0.056144305
0.026397938
0.040038664
0.024630096
0.043402657
""
0.10669775
0.057297479
0.069988184
0.0520509
0.030049955
""
""
""
""
0.047589716
""
""
""
""
""
""
""
""
""
0.092330113
0.15711157
""
""
0.088648468
""
""
""
""
""
""
""
""
0.16114467
""
0.13353847
0.14555745
""
0.057670962
""
""
0.086010948
0.084214076
""
0.028191075
""
0.028775655
""
""
0.052438583
""
0.13500306
""
""
""
""
""
0.019542551
""
""
0.12275317
0.11834218
""
""
""
""
""
""
""
0.06979537
0.078531191
0.076168112
""
0.027887285
""
""
""
""
""
""
0.01554547
0.12077629
0.067258589
""
""
""
""
""
0.067212202
0.087117508
""
0.10512282
""
""
""
""
""
""
