grad_other_female_p1
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.054650795
""
""
""
""
""
""
""
0.098461002
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024762182
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030410238
""
""
-0.040454712
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023832656
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11615086
""
""
""
""
""
0.19508469
""
0.28863147
-0.055306472
""
""
""
""
0.025541313
""
""
""
0.11129884
""
0.1757912
""
""
-0.00026040376
""
""
0.00023071982
""
""
0.12561387
0.09282206
""
0.12832472
0.08239609
""
0.1061798
0.17277402
0.1787494
0.1073693
""
0.052718945
0.098792113
0.13692825
-0.052564409
-0.00044167007
""
""
0.10363905
0.091320693
0.087676428
""
""
""
-0.19407155
""
0.046757638
0.13605602
""
-0.019279763
""
-0.050457049
""
""
""
0.0093760602
""
""
""
""
""
""
""
""
""
-0.0048954729
""
""
""
""
0.06109732
""
""
""
""
""
""
""
""
0.040287782
""
""
""
""
0.10781445
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.01015705
-0.038275007
""
""
0.0014260054
0.14061157
""
""
""
0.12674838
""
0.11428121
""
""
""
""
0.088002637
0.15617573
""
""
""
""
""
""
""
""
0.025422657
0.18803452
""
""
""
""
""
""
""
""
""
""
""
-0.027862664
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12115791
""
""
0.044103265
""
0.095104322
""
0.049051475
""
0.049270745
""
""
""
""
""
""
0.13484354
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35964066
""
""
""
""
""
""
""
""
""
""
-0.0092420122
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12819603
""
""
""
""
""
""
0.23820668
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.24637398
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.043004882
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.095029324
0.044299439
0.1271469
0.057783555
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.077153355
""
""
""
""
""
0.21693897
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.019592665
""
""
""
0.056308962
""
""
