kfr_native_other_male_mean
""
""
""
0.48443651
0.51232398
""
""
""
""
0.5258227
""
""
""
""
""
""
""
""
""
0.41166621
0.48534611
0.47009268
""
0.48257333
""
""
0.46910703
0.42597234
0.45993668
0.40628141
""
""
""
0.48440886
""
0.30362001
""
0.42949551
""
""
0.42280862
0.49587205
0.4227995
0.50018626
0.47935262
0.51360875
""
0.47275642
0.5011186
0.36645195
""
""
""
""
""
""
0.49635482
0.52035463
""
0.59197098
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49784771
""
0.5059005
""
""
""
0.56274235
""
""
""
""
""
""
0.46268612
0.52115929
""
0.51070678
0.51125032
0.51343733
""
""
""
""
""
""
""
""
""
""
""
0.52672744
""
""
0.47535181
""
""
""
""
""
0.46471107
""
0.47322768
0.44629404
0.4962014
0.36602059
0.44475567
0.54144007
0.46772936
0.50895542
""
""
0.54003388
0.60345286
0.50411689
0.47579727
0.45192608
0.44498029
0.43410659
0.4344267
""
0.40918103
""
""
""
""
""
""
0.48360035
""
""
0.22103608
""
""
0.45442596
""
""
0.52791566
""
""
""
""
""
""
""
""
0.43514431
""
""
0.50947738
0.4756369
""
""
""
0.45340449
0.49544799
""
""
0.47050324
""
0.5436281
0.47147432
0.49662834
""
0.50499052
""
""
""
0.46108919
""
0.46414751
""
0.50579739
0.43939561
""
0.48274291
0.43414199
""
0.3805306
0.45809141
""
""
0.5094012
0.60176611
""
0.53412175
""
""
""
""
0.5286873
0.49951375
0.55391169
0.47484612
""
""
""
""
""
0.54278547
0.42253208
""
""
0.43590018
0.37989905
0.46862653
""
0.44501978
0.45899084
0.46597454
0.44311896
0.45098519
0.48762372
0.54767823
0.40027785
""
""
0.43243626
0.52053219
0.52983028
0.46996498
""
""
0.4878425
0.53825027
0.54448545
0.50101095
0.47653997
""
""
0.55654669
0.42621341
0.44969627
0.50243294
0.47693309
0.48590034
0.47123769
0.41972962
0.4578746
0.55929399
""
""
0.38675725
""
""
""
0.53667694
0.5523259
0.5236246
