has_dad_black_male_p100
1.1097621
1.1150779
0.41960502
1.0685884
1.0636789
1.2449929
1.0852292
1.2161665
1.8610359
1.1119572
1.1486142
1.0614913
0.26626295
1.2123845
1.1527736
""
""
1.1056604
1.3365736
1.2464322
1.2843026
1.1854135
1.1003357
1.1280926
1.0277859
1.302721
1.2150782
1.2000433
1.1260936
1.2736402
1.2318008
1.1861547
1.0282675
1.1369345
1.1882888
1.1683468
1.4583966
1.3116063
1.4789963
1.3015157
1.0766888
1.357434
1.3035706
1.2142202
1.1105589
1.1296521
1.0726917
1.2410069
1.0911635
1.1492276
1.1111108
1.228385
1.1188285
1.205057
1.125047
1.0902625
1.2685069
1.2999828
1.2209553
1.0883021
1.2589139
1.0732409
1.3812208
1.1049608
1.1639959
1.1507624
""
1.166497
1.2439793
1.1050252
1.1959285
1.2299551
1.2302068
1.1124811
1.1731174
1.184683
1.2072953
1.1400023
1.2862505
1.0141741
1.3128229
1.1383412
1.1623278
1.0929368
1.0256929
1.1703304
1.1767071
1.2652801
1.0066911
1.1062157
1.115391
1.0775733
1.0305351
1.0948088
1.3618135
""
1.0804571
1.1490395
1.0591568
1.1206619
1.0946794
0.95634413
1.0576502
1.1052414
1.1227422
1.0639738
1.1342243
1.0696795
1.2296246
1.1735477
1.1529948
1.180478
1.1368629
1.2149737
1.1831946
1.1256483
1.1123226
1.4297909
1.2764316
1.3257319
1.3448561
1.2497814
1.1097853
1.2545255
1.4131145
1.143893
1.074778
1.3842428
1.2051905
1.2545552
0.97916466
1.2440491
1.1300181
1.2692912
1.1462175
1.2942933
1.1669598
1.2167927
1.1745389
1.0999187
1.0722797
1.2441519
1.3637943
1.2268623
1.1062194
1.2377295
1.2008643
1.2764517
1.24577
1.3857656
1.1519005
1.0230727
1.0927007
1.25503
1.187657
1.1500539
1.30858
1.1059173
1.4647931
1.0600095
1.2051297
1.0423766
1.0362812
0.92103714
1.1115153
0.87774432
1.1243515
1.0620115
""
1.0720456
0.90163684
0.93632406
0.84646678
0.90648758
1.1695616
0.94743073
1.0060481
1.0114064
1.102316
""
0.90967661
1.0230938
1.0071757
1.1016003
0.9685545
1.0321563
1.150452
1.1711266
1.0582494
1.2130244
1.0961626
1.2082771
1.0267599
1.1129379
1.0916195
1.1895521
1.0770345
1.0759706
0.99059951
1.0164257
1.1159015
1.1698666
1.0686369
0.89899093
0.94271088
1.0421857
0.98375213
0.89180684
1.0743607
1.1103858
1.0350933
1.0853968
""
1.0460658
1.0240203
1.1233649
1.0374329
0.99090427
0.96797967
1.2005094
1.179451
1.1742736
1.1059779
1.1135055
0.99822193
1.0751933
1.1002401
1.0385461
1.0314893
1.0512305
1.1128945
1.1254721
""
0.96494907
""
1.0685294
""
1.0057631
""
1.0818515
1.0933895
1.0273334
1.1286012
1.0544747
1.111295
1.1385854
1.0801591
0.99088985
1.0979832
1.0351734
0.98618889
1.0696864
1.1180456
""
1.1701106
1.1441184
1.1540222
1.0387706
1.1138306
0.95394713
1.0480604
1.015347
1.0492276
1.0238028
0.92829525
0.80770129
0.97177798
0.87405807
0.93060273
0.95879453
1.0836624
1.2138411
1.1570593
1.0207449
""
1.1397101
0.98114902
1.0611448
""
0.7913394
1.0272948
""
""
0.93967998
1.0607189
1.0895041
1.0581846
0.9338932
1.0408114
""
""
""
""
0.92454857
""
""
""
0.91108382
1.0687481
1.0427824
0.9816528
""
1.1621004
1.048973
1.4290534
1.2262784
""
1.0113745
1.0700964
""
0.9504658
1.0252955
1.2630516
0.86787838
1.1747376
1.0941445
""
1.0658109
0.94770741
1.0727162
1.0306357
1.0379434
0.96955544
1.0576507
1.1654564
0.99990398
1.0939656
1.1181694
1.096795
1.1020811
1.0032085
1.0735458
1.0537448
1.0036905
0.97496742
0.88240224
1.0214307
1.1124719
1.1478052
0.9738397
1.2334539
1.1272095
0.99962217
1.0516242
1.1256913
""
""
""
""
1.0250149
1.1923603
1.0983957
1.043775
1.2634826
1.209427
1.1486152
1.1632344
1.2577229
1.3246039
1.3082722
1.1351724
""
1.0024812
""
""
1.0490755
1.3526236
1.2920719
""
""
""
""
1.0235858
""
""
""
""
""
""
1.2658274
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0543947
""
""
""
""
""
""
""
""
""
1.1156317
1.1175936
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0467436
""
1.0138606
""
""
""
1.0424057
1.0084976
""
""
""
1.1270555
""
""
""
""
""
1.156482
""
""
1.1650325
""
""
""
1.2370783
0.95380163
""
1.0769937
""
""
1.0562905
""
""
""
""
""
""
1.1242739
""
""
1.0916348
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0433797
0.96459699
""
""
0.87088841
1.0792353
1.3200219
""
""
""
""
""
""
1.0723436
""
""
1.2359116
1.0859405
1.0395867
1.2501572
0.9331187
1.1808712
1.2238779
1.3056909
1.1328914
0.98279202
1.0424014
1.1100736
""
""
1.042557
1.0621043
1.0933626
1.2485507
1.2184469
""
1.0451789
1.1472811
1.1667141
1.1015923
1.2299701
1.0978702
1.0436922
""
1.3050405
1.068408
1.2561517
""
""
""
1.0908059
""
1.1852213
1.2268354
1.1305895
1.1799059
1.0680013
1.2062511
""
1.144197
""
1.2447367
1.2933365
""
""
1.6198158
""
""
1.3822376
1.10528
1.3840641
1.3956742
1.0128181
1.2727102
1.0748461
1.1045549
1.1743939
""
1.1276634
1.227983
""
""
""
""
0.73863304
0.97507638
1.1373814
1.3330733
1.0267142
0.9865213
1.1070112
1.2224721
1.2895147
1.034543
1.760776
""
""
1.2265283
""
1.1409208
1.3337927
1.2326424
1.2155672
2.064296
""
1.2540354
1.5948256
""
1.4187582
1.2783182
1.0033168
1.1751591
1.3205599
1.2681683
0.9994657
0.96310043
1.1866053
1.1455202
1.2035064
1.1681889
1.2137268
1.2667481
1.4862432
1.0540627
1.3291198
1.1579922
1.0733982
1.3248589
1.0290107
1.2798234
1.2702971
""
1.0177708
""
""
""
""
""
""
""
""
""
""
""
""
1.0748386
""
""
1.0215791
""
""
""
""
""
""
""
""
1.0162342
""
""
""
""
""
""
""
1.0918373
0.89542371
""
""
1.2620498
""
1.0647984
""
1.0467963
""
1.025692
""
""
""
0.9754703
""
0.98875678
1.3804194
1.0683783
1.1051816
""
1.0772758
0.93706435
""
1.036388
1.1013405
1.2266347
""
1.0291669
""
""
1.0594647
""
""
""
""
1.1106216
1.0308328
0.85183984
1.1760178
""
""
""
""
""
1.2544202
0.97672361
""
""
0.87865686
1.1070931
1.0186194
""
1.0910705
1.0147326
1.0138209
1.015692
1.0999037
0.91254628
0.9119283
""
""
""
1.0527618
1.0073652
0.87722242
0.97694033
""
""
1.0008316
1.0727551
1.0363485
0.90583658
""
1.068724
1.1678083
1.0831212
1.1330807
""
1.2016679
1.0294076
""
1.0086806
1.2971568
1.2230827
1.0791279
""
""
1.0247767
""
""
""
0.97566682
1.0034124
0.99550974
