kir_top01_black_male_p100
0.019234898
-0.0069078882
-0.15834008
0.0936068
0.097995274
0.14510076
0.088012904
-0.10152726
-0.47295186
0.030370353
0.033108536
0.089786023
-0.45691305
-0.014946507
0.31988853
""
""
-0.045909192
-0.94475251
-0.0091131181
0.11454803
0.029762398
0.075324856
0.14662741
0.042367164
0.099597499
0.031373255
0.04632102
0.081392951
0.34631893
-0.018213479
0.11857339
0.070694864
0.14132281
0.022819187
0.15936679
0.13726239
0.039900437
-0.05880161
0.0057389308
0.10340393
0.26102281
0.010373459
0.021213068
0.046082899
0.016628897
0.11229631
0.074179634
0.070579506
-0.014372733
0.043226432
0.13721384
0.046463452
0.015796252
0.021316677
0.078587309
0.11245824
-0.26264045
0.048988316
0.072540402
0.10492935
0.10809235
-0.038052488
-0.026674004
-0.053488076
0.088036746
""
0.16683152
0.048183981
-0.028993014
-0.0017053814
0.11783185
-0.023511589
0.042802967
0.00099189521
-0.061585307
0.026273331
0.10447753
0.035368286
0.058593366
0.22385596
0.12381475
-0.072160162
-0.019639231
0.057308041
0.059088379
0.43774036
0.14831579
0.050968029
0.28045321
0.24104483
-0.052156772
0.1097794
0.1581503
0.24093933
""
0.43224716
0.11690934
0.10142357
0.053181093
-0.010240983
0.081982903
0.045179777
0.14280242
0.16025308
0.056384321
-0.0055871629
0.078730084
0.16298552
0.29824051
0.069317043
0.016976466
0.083370455
0.0051821945
0.0411487
0.063379183
0.020271126
-0.046143062
0.0067637824
0.59860337
0.092713475
-0.015975961
-0.0027369678
0.067692399
0.11300771
0.058830328
0.14286171
0.026862454
0.001297376
-0.0056717801
0.072082996
0.011614947
0.13627918
-0.023004647
-0.0046615829
0.082464419
0.019010948
-0.0024234913
-0.056148414
0.016735578
0.048994057
0.0092947688
0.15073687
-0.055266716
0.12943298
-0.035009414
0.031335253
0.11697445
0.067415543
-0.0033862346
-0.01214821
0.062499896
0.083744526
-0.014061006
-0.00061943464
0.0082084835
0.0082736816
0.042663742
0.019588567
-0.017511584
0.21791588
-0.03283029
0.013389722
0.059583843
0.011347145
0.033250187
0.042993456
-0.074586645
""
0.031498056
0.040675484
0.039011374
-0.01460571
0.082648657
0.0035330232
0.15113296
0.065606341
0.047508027
0.092842385
""
-0.14566836
-0.039722443
0.019613361
0.21832818
-0.042229146
0.084412947
-0.01495716
0.066424713
0.037896428
0.74441844
-0.10192241
-0.1088001
0.088956378
0.14071104
0.0064203911
-0.018429851
0.0071678679
0.020418096
0.0054762019
0.010022849
0.11005121
-0.020184942
-0.62315345
-0.0042507658
0.062488798
0.085556336
0.091000929
-0.042070817
0.060280275
0.1355125
-0.035620842
0.33371693
""
-0.0010264256
0.080917388
0.0047041941
0.0013810953
0.08311259
0.010284718
-0.19835474
0.32940367
0.031953532
0.66267765
-0.00071117107
0.11135847
-0.0033299199
0.037214141
-0.048035353
0.12789807
0.019078596
-0.052277714
0.098653458
""
0.0066990042
""
0.10716341
""
0.15195732
""
0.10555888
0.17031606
0.072634749
0.023926063
-0.032222297
0.11418814
0.0047839107
0.0038330231
0.060107801
0.075559676
-0.00038417618
0.13911912
0.53124571
-0.055243995
""
0.06190655
0.0057615773
1.2401776
0.23857975
0.12040082
0.10709701
-0.0049990797
0.0098671857
0.13689508
0.1444132
0.073346741
0.090207629
0.11872762
0.076588683
0.0830957
0.06891349
0.088006161
0.16435006
-0.035629444
-0.035333447
""
5.313427
0.059315041
0.0027492433
""
0.056892332
0.078642696
""
""
0.091311127
0.17793436
0.08137013
0.13544753
0.07140176
0.0002135688
""
""
""
""
-0.31914496
""
""
""
0.2216294
0.13440894
-0.11652556
0.11432937
""
0.16243353
0.50066006
-0.53853488
1.825006
""
-0.1072185
0.042068154
""
0.36658818
0.43194181
3.2425632
-0.017853275
0.061433662
-0.0020572373
""
-0.13872942
0.04879915
-0.046132185
-0.052981131
0.41346645
0.003821736
-0.27730486
0.69156307
0.084403999
-0.0046715378
-0.018680751
-0.03281644
-0.0059884079
0.07974875
0.15238851
-0.00090546516
0.047011551
0.023333231
0.067280233
0.07463564
0.17704967
-0.11730265
0.052369419
0.40838328
0.089438669
0.039983679
-0.01169941
-0.0091828285
""
""
""
""
0.17682014
0.0072295666
0.01353174
-0.052954033
