kir_native_white_male_p1
0.29497567
0.3241035
0.30211002
0.30592898
0.33616504
0.3392565
0.3140732
0.26600105
0.25673929
0.30942842
0.30565083
0.34403449
0.24761105
0.31385991
0.32363993
0.39012137
0.32773474
0.36177114
0.32508656
0.37685376
0.3667846
0.30165258
0.34573027
0.32513541
0.37251353
0.29497477
0.34942296
0.34593952
0.35908124
0.40049675
0.37004414
0.37026727
0.35255259
0.38766354
0.33434424
0.38421676
0.40100014
0.3976084
0.35364217
0.39722535
0.37973085
0.40198863
0.43870491
0.42527604
0.41736394
0.39049381
0.41693857
0.52393889
0.45065868
0.48065773
0.46657029
0.47985423
0.43943751
0.50019997
0.40221646
0.44953421
0.44288722
0.53143764
0.38609779
0.38036624
0.42250466
0.34256864
0.3040902
0.35716453
0.32416499
0.30964005
0.31291473
0.33406365
0.3099488
0.28200734
0.35876736
0.33422065
0.45935032
0.33396181
0.3459309
0.3704378
0.33001605
0.33652094
0.29759118
0.33444756
0.37129945
0.32600647
0.32107535
0.31268972
0.35476893
0.3153238
0.32822886
0.34392393
0.33034545
0.31154835
0.33812624
0.31208366
0.30063236
0.34252283
0.2679857
0.31200629
0.3141298
0.30085212
0.34532222
0.34724081
0.34913313
0.39757198
0.39978597
0.39712861
0.34404179
0.37720507
0.38515773
0.35285091
0.3764663
0.32025635
0.37681243
0.38235843
0.38332132
0.30034411
0.3734687
0.32281384
0.38079646
0.41574061
0.37359706
0.30762231
0.32686397
0.38554814
0.30544466
0.34266523
0.37219581
0.38163465
0.34673029
0.31946957
0.31459635
0.37132856
0.36333275
0.34229031
0.33922541
0.32095513
0.32461935
0.33252099
0.34408087
0.33036438
0.43109223
0.32611549
0.3712104
0.34774059
0.36249095
0.36759609
0.35616273
0.41583809
0.35842663
0.370092
0.42217529
0.41727215
0.35319152
0.35094592
0.38992634
0.51707548
0.3747319
0.36643144
0.38756433
0.33536896
0.4324255
0.33060628
0.33194768
0.30963138
0.34722394
0.36933422
0.42684403
0.41853249
0.38967651
0.40921524
0.3833147
0.36970589
0.35425264
0.36380634
0.34564966
0.35765842
0.36857936
0.36017507
0.34859556
0.35262305
0.37506017
0.3399229
0.37978074
0.3589437
0.34249124
0.34281594
0.28323126
0.32925937
0.32070136
0.40550518
0.3178854
0.29802543
0.24871559
0.35153213
0.34968084
0.28676081
0.37063172
0.384532
0.38390478
0.40854961
0.39169195
0.34272972
0.35436511
0.42527613
0.36116552
0.3662667
0.28605458
0.350851
0.33418009
0.34971309
0.32825944
0.3948094
0.34325087
0.37719148
0.37993637
0.46612179
0.40878445
0.35949776
0.3499361
0.3678354
0.35628346
0.34492674
0.33651686
0.41145778
0.2917169
0.31646928
0.32158527
0.33688492
0.42795727
0.36394566
0.41202277
0.37153077
0.38764864
0.34249088
0.39298978
0.40001544
0.37555382
0.3529135
0.36305922
0.34993827
0.3349506
0.35113466
0.32305384
0.31192687
0.33213606
0.35010603
0.35500807
0.38450474
0.32112366
0.37375271
0.41448477
0.37447995
0.40958869
0.37952709
0.3610771
0.40837964
0.34298635
0.37723863
0.40529385
0.39352116
0.37758723
0.39113566
0.39236084
0.41904467
0.42015699
0.40243778
0.39518809
0.46042922
0.42948267
0.43028018
0.41132191
0.34789076
0.35178414
0.35446605
0.31223464
0.36377695
0.32116389
0.36077845
0.37809771
0.41683137
0.37326184
0.39542767
0.38351503
0.51677215
0.35538673
0.42411274
0.41035053
0.39440268
0.4024395
0.37882075
0.37316114
0.44980001
0.43528065
0.41950977
0.42056879
0.42824411
0.44448686
0.4763082
0.50472605
0.46383658
0.49788049
0.48564082
0.4626365
0.44142497
0.45352325
0.48101509
0.44876805
0.42867517
0.43244326
0.41794497
0.44806024
0.46003094
0.45058119
0.4502635
0.39505985
0.40885115
0.42532906
0.4278599
0.40753073
0.42720541
0.43924969
0.407482
0.44219521
0.42928344
0.47426024
0.3807247
0.36916864
0.36649388
0.40610445
0.38221473
0.39019179
0.39252561
0.45409605
0.3730247
0.40255389
0.38851061
0.39263806
0.42045152
0.39974532
0.32886019
0.32077634
0.36751717
0.36111516
0.37826863
0.37015054
0.37861139
0.35160926
0.34410253
0.3575092
0.39743251
0.34537375
0.3621195
0.37142298
0.35423774
0.32530183
0.34217048
0.37342268
0.35978112
0.42580789
0.34069946
0.33657071
0.35771474
0.32144305
0.4060232
0.45118412
0.28154525
0.64212543
0.36651331
0.38293558
0.40902326
0.38981852
0.4342393
0.37382856
0.41821924
0.52048939
0.67771858
0.48215938
0.59882081
0.49950078
0.34368759
0.58335865
0.54287452
0.51566732
0.58387595
0.73244727
0.7408703
0.59281981
""
0.37245265
0.70084119
0.41669479
0.63585347
0.62307489
0.62598139
0.59974813
0.48672
0.51056433
0.4471983
0.50534999
0.53467619
0.48392054
0.52260733
0.57351696
0.52525157
0.45547825
0.54541004
0.52155381
0.4794482
0.48848864
0.48038548
0.51129472
0.44741935
0.48389146
0.46705002
0.503362
0.48666894
0.46641296
0.49353454
0.5616684
0.47132808
0.44749397
0.56305516
0.48104849
0.53253824
0.49401015
0.54484916
0.48509458
0.46969575
0.4919197
0.46913278
0.47464579
0.47768438
0.48269221
0.41902387
0.4105252
0.38804492
0.47749808
0.46873999
0.50893873
0.58957779
0.48867574
""
""
0.5092684
0.48289278
0.53069967
0.51358145
0.5018667
0.55998272
0.45883617
0.55361885
0.46640173
0.46471876
0.55707484
0.41654974
0.50368768
0.4514133
0.43638432
0.48491076
0.49817055
0.39761162
0.43830124
0.56475145
0.5252651
0.39917806
0.46206149
0.43636626
0.34518617
0.45471746
0.51499557
0.50385481
0.44015691
0.47639063
0.55933243
0.50761086
0.50037223
0.52891976
0.44121188
0.45003578
0.55313671
0.50955117
0.78285867
0.58237648
0.46999073
0.42593408
0.46811211
""
0.52052218
0.42941162
0.38779038
0.48744157
0.45173019
0.45603642
0.4924714
0.48612061
0.53390944
0.39509329
0.52281356
0.41277352
0.39885539
0.41252914
0.41143543
0.46180767
0.43864891
0.34650204
0.44415736
0.411331
0.36873791
0.41040882
0.37810716
0.40124846
0.40795738
0.3536433
0.37563667
0.32783484
0.36736396
0.34638187
0.35038358
0.37616119
0.33489069
0.37976038
0.29984513
0.38615492
0.47887576
0.40013573
0.42339545
0.43462884
0.45357412
0.40977654
0.36471251
0.30320591
0.44347331
""
0.52888328
""
0.46135321
0.44417322
0.40036497
0.45965779
0.38332006
0.44575524
0.44951978
0.59635353
""
0.4639158
0.42575017
0.49691716
0.40093005
0.5009234
0.43177566
0.52709949
0.40467954
0.5351609
0.42672724
0.51304513
0.42670789
0.33340359
0.42435977
0.4535875
0.46013138
""
0.52968794
0.40440071
0.54400337
0.52343315
""
0.77713948
0.56336087
0.38540405
0.44797683
0.45401588
0.43952245
0.44809371
0.4506664
0.41124526
0.43777511
0.46485782
0.45719069
0.39831236
0.41805014
0.42765564
""
0.45235428
0.39584285
0.57839572
0.42242751
0.4864772
0.50967252
0.36478227
0.39331627
0.52702963
0.41199648
0.42845106
0.47258356
0.35400495
0.36715999
0.38815394
0.40311986
0.39626986
0.40001661
0.40551049
0.42948371
0.39570531
0.44162273
0.4336285
0.48374084
0.44067484
0.41598552
0.44857991
0.40822989
0.37584263
0.37574273
0.33535263
0.39710122
""
0.45195201
0.55935717
""
""
""
""
0.58795911
0.41727808
0.46935663
0.29721016
""
0.51109684
""
0.50369692
0.51625419
0.51281667
0.47267252
0.33132425
0.52637464
0.40935671
0.46960157
0.50632143
0.47767243
""
0.50482166
0.49427009
0.18831651
0.52299905
