kir_native_natam_male_mean
""
""
""
0.30677783
""
""
0.40439153
""
""
""
""
0.42469156
""
""
""
""
0.48297209
""
""
0.36689427
0.37858009
0.44281879
0.48798576
""
0.46343657
""
0.40276608
""
0.4641996
""
""
""
0.5216139
0.52288103
""
0.47946253
""
""
""
""
0.37413517
""
""
""
""
""
0.55813104
0.57452089
0.61637473
""
0.52569216
""
""
""
""
0.43028608
""
0.58509505
""
""
""
0.38489643
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4640727
""
""
""
""
0.48297766
""
""
""
0.53122211
0.52494997
""
""
""
""
""
""
""
""
0.34464607
""
""
0.42167869
0.61033541
""
0.37601402
0.44207811
""
0.50031376
""
""
""
""
0.45305738
""
0.46615276
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53029174
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45466602
0.36507073
""
""
""
""
""
""
0.44886529
0.46846452
""
""
""
""
""
""
""
0.46313739
""
0.52211165
0.50420469
0.35173395
0.46897158
""
0.44162834
0.38352853
0.57586849
0.44433486
""
""
0.44292089
0.43899757
0.39250332
0.37670833
""
""
0.39078262
""
""
0.40815476
""
""
""
""
""
""
0.35583156
""
""
""
""
""
0.37654331
""
0.52483737
""
""
""
""
""
0.42496631
""
""
""
""
""
""
""
""
""
""
0.46076483
""
""
""
""
""
""
0.41972297
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43529752
""
""
0.46017399
""
0.40427878
""
""
""
""
""
""
""
""
""
""
""
""
0.49972233
""
0.30996925
0.47616994
""
""
""
""
0.41793784
""
""
0.43622893
""
""
""
0.34854001
""
""
0.5381189
0.48951375
""
""
0.55886555
""
0.41098353
0.43713441
""
0.62845713
0.34232807
""
""
""
""
""
0.35093221
0.39603615
0.40013638
0.36424285
0.6410954
""
""
""
0.38972741
""
""
""
""
""
""
0.45638689
0.42687666
0.40354207
0.40939721
0.48387587
0.48846844
""
0.37628058
""
""
""
""
""
""
""
""
""
""
0.41438523
0.43310323
""
0.51358402
""
""
""
0.50291598
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44596687
""
""
""
""
""
""
""
""
""
0.3604171
""
""
""
0.29058871
""
0.46645612
""
""
""
""
""
""
""
0.4956753
""
""
""
""
""
""
0.47773239
""
0.29280114
""
""
0.35636219
0.31574395
""
0.43973953
0.33508435
""
""
0.39601201
0.32964954
""
""
""
""
""
""
""
""
""
""
""
""
0.27586663
0.39150825
""
0.36953145
""
""
""
""
""
""
""
""
""
""
""
""
""
0.30146784
0.30002671
""
""
0.28002053
""
""
""
0.41731489
""
""
""
""
""
0.45356941
0.29197526
""
""
""
0.42630121
""
""
""
""
""
""
0.46439055
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59354013
0.44187796
""
""
""
""
""
""
""
""
""
""
""
""
0.37981647
""
""
0.46180758
0.49194318
""
0.38592348
""
""
0.51212674
""
0.46736529
""
""
""
""
""
""
0.45610121
""
0.51304674
""
""
0.5022772
0.47611466
0.44228536
0.43266684
0.51689625
0.44697797
""
0.54179394
0.56387687
0.36154214
""
""
""
""
""
""
""
""
""
0.41352546
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57568294
""
0.52782953
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49597555
0.46694186
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56325054
0.46954536
0.46774244
0.45050117
""
""
0.49762172
""
""
0.51243865
0.55607396
0.42834431
0.48307869
0.49020267
0.47651777
""
0.44487932
""
0.50067943
""
""
0.39066285
0.31577736
0.40149152
""
0.43419829
0.47215387
0.41852182
0.31666172
0.44234586
""
0.48958105
0.3328943
0.40774781
0.45323297
""
""
""
0.36198708
0.46211022
""
""
0.24895589
0.39703336
""
""
""
""
""
""
""
0.37418586
0.39880243
""
""
""
""
""
""
""
""
0.33134359
""
""
""
0.39875257
""
0.38774863
0.31186247
0.36230785
""
""
0.40232596
0.46870029
0.43271193
0.39946979
""
""
""
0.44245145
""
""
0.40405649
""
""
""
""
0.48082811
0.48009562
""
0.33063093
""
""
""
0.48627782
""
""
0.39744821
""
""
0.36757341
0.38410285
0.43617755
""
0.39566693
0.33890805
0.46710804
0.43194687
0.45491239
0.46684802
0.42989352
0.417346
""
""
0.41281188
0.4193204
0.50010568
0.48518068
""
0.43026209
0.51873559
0.32446367
0.44349119
0.47375652
0.42042401
""
""
""
0.45701987
0.4810887
0.50325549
0.52000153
""
0.48468161
0.48162413
0.3129918
0.39238131
""
""
0.48795724
""
""
""
0.28765297
0.32145146
0.41729879
