frac_years_xw_black_pooled
0.58063674
0.74018568
0.60803974
0.63521755
0.53062385
0.65896338
0.542871
0.64020711
0.71911615
0.65131724
0.67184526
0.73709208
0.61993182
""
0.64852697
0.74913156
0.6510303
0.67879039
0.57150716
0.58495057
0.70417124
0.52349496
0.71186727
0.65331054
""
0.39790106
""
0.55719769
0.37877411
""
0.62594521
0.66708386
""
0.65663636
""
""
""
""
""
0.49543142
0.70267862
""
0.69116294
0.59671164
0.60486042
0.51689202
0.51968122
0.55203718
0.54185486
0.58176994
0.66639334
0.58784938
0.62915647
0.48894122
0.56503803
0.52748895
""
""
""
""
""
""
""
""
""
0.63964736
0.62737751
0.57521552
0.60688645
0.52256942
0.67028922
0.60241556
0.65425456
0.65478849
0.56959337
0.55556309
0.72736341
0.50516033
0.62774742
0.67270118
0.54781878
0.58016211
0.40947443
0.53264087
0.52056366
0.5182988
0.54146439
0.62238878
0.59863299
""
0.6048438
0.62417859
0.52881253
0.61170471
0.56724191
0.62565881
""
0.40725702
0.54901373
0.56493807
0.71703744
""
0.6725322
""
0.67710137
""
0.65378159
0.66522408
0.68296808
0.69740385
0.65006071
0.67974418
0.55842829
0.4965564
0.65299785
""
""
""
0.50339967
0.67251307
0.58120638
0.68059665
0.51732522
""
""
0.64616787
0.58542097
0.6248138
0.69445193
0.66191888
0.5753662
0.61149704
0.50926876
0.61530989
0.57371271
0.46748713
0.62019289
0.56174421
0.62964165
0.63309914
0.7291193
0.61916411
0.55910987
0.5483368
0.50657266
""
0.47826302
""
0.56772012
0.55194598
""
""
""
0.50278246
0.568488
0.61667848
""
""
""
0.54425263
0.62181538
0.52838665
0.58938223
0.59399259
0.57664502
0.48085043
0.54768986
0.60262936
""
0.53604239
0.74084347
0.66646868
0.77333266
0.65800118
0.5875783
0.4677954
0.55438232
0.71392417
0.66135651
0.66775405
0.55869573
0.6598683
0.60010034
0.64497739
0.49353516
0.51993579
0.52807802
""
0.53920561
0.72017473
0.58899671
0.55479008
0.39845797
""
""
""
""
0.66208184
""
""
0.57780552
0.58569711
0.60112375
0.56095761
0.56658351
0.53884226
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74168795
""
""
0.21470656
0.49502549
0.55354947
0.46296871
""
0.42881951
0.64623356
0.61033571
0.53043634
0.54575813
0.57031024
0.53928983
0.47048935
0.60747522
0.60645247
0.58254766
0.65230381
0.70221937
0.5622347
0.61138922
0.62936693
0.45769849
0.57386005
0.52795064
0.49836931
0.57402372
0.61856812
0.67055422
0.55655247
""
""
""
""
""
""
""
""
0.5859583
""
""
""
""
""
0.75778997
0.70799059
""
0.72714257
0.65278918
0.68263739
0.55132914
0.57412475
0.65909404
0.61555755
0.60910475
0.51864016
0.45056617
0.61569428
0.64125866
0.6398651
0.58401579
0.6295982
0.67856538
0.51598775
0.54679418
0.57614857
0.69722641
0.52124661
0.72230357
0.65891516
""
""
0.67583495
0.41897812
0.63050944
0.5519259
0.61005688
""
0.48007327
0.4898608
0.73239386
0.68077236
0.73465246
0.66929758
0.6205591
0.42135012
""
""
""
""
""
0.7890659
""
""
""
""
""
0.59481943
""
""
0.67932981
0.53212744
""
0.41096669
0.4589178
""
0.58791298
""
""
""
""
""
0.66880274
""
0.6984396
0.59881359
0.41348141
""
0.68436503
0.6981858
0.65626037
0.516011
0.51768273
0.59051657
0.53675771
0.62276089
0.50346214
0.65873945
0.68457329
0.63697511
0.59108907
0.70075297
0.54277897
0.53068072
0.40677762
0.58222145
0.4664979
0.65685427
0.41493982
0.47243851
0.56141257
0.52872503
0.51508141
0.65540451
0.57967526
0.55548477
0.50829518
0.57088697
0.65580887
0.61972106
0.27617925
0.68019497
0.54889214
0.532327
0.59841329
""
""
0.67023128
""
""
0.75334102
0.48828641
""
""
""
""
0.53884423
0.5008207
0.60944885
0.53129512
0.55420101
0.62984484
0.69074428
0.59750956
0.62355822
0.52894056
0.58929378
0.52884233
0.5215835
0.52558345
0.59701174
0.5383305
0.49699113
0.58734852
0.43031663
0.34237069
0.55379498
0.60378009
0.5078885
0.47012377
0.41195977
0.53755444
0.57266355
0.62222153
0.55535161
0.48125544
0.61486298
0.59937394
0.54589868
0.55652666
0.56217426
0.31517363
0.42950889
""
""
0.41856372
0.31966621
0.38023567
0.43768001
0.63197696
0.35639349
0.67186934
0.6156168
0.52701658
0.35847902
0.63333344
0.62756956
0.33366761
0.52830762
0.55607271
0.5632605
0.30013043
0.6862039
0.6558665
0.74352229
0.65138543
0.55332422
0.52075356
0.5713678
0.62666261
0.64234453
0.54507238
0.61247551
0.6374104
0.74211419
0.38642889
0.59571207
""
0.27718666
0.45855004
0.33664486
""
""
0.68902153
""
0.65100747
0.4681192
0.43779069
0.49047831
0.58588129
0.6242373
0.36998022
""
0.68942928
0.46743816
""
0.58366632
0.48044589
0.5407573
0.4804976
0.44145626
0.68676448
""
0.72041702
""
0.62013441
0.64311677
""
0.5921253
""
0.41534248
0.50364125
0.4703261
0.52077472
0.70315206
0.69201994
0.71842813
0.65386033
0.59331238
""
0.64764827
0.46545663
0.72175783
0.70882726
0.5201776
0.59768486
0.62917084
0.47723928
0.74464118
0.45837694
""
""
0.4229469
""
0.53009492
0.50808847
0.34801421
0.52885723
""
0.32615623
0.25571746
""
0.33811957
0.61327589
0.5717864
0.59801638
0.61938822
0.71466666
0.6603772
0.62476927
0.63138843
0.52646124
""
0.65977567
0.72163934
0.52075648
0.49557906
0.48221275
0.55947053
0.56974858
0.66982257
0.53260052
0.18247372
0.59482312
0.22518454
0.57686341
0.38496712
""
0.68279779
0.52916098
0.64304906
0.58914095
0.66259277
0.51918405
0.59559202
0.42490482
0.40047586
0.4559769
0.62785953
0.55700076
0.64084417
0.6440565
0.70607102
0.54158098
""
""
0.598665
""
""
""
0.56033361
""
""
0.6282472
0.71509308
0.71817732
""
0.67490929
""
""
0.73241258
""
""
0.61930031
0.43556961
0.57202983
0.58619332
0.53187013
0.51193672
""
""
""
0.57186019
0.59736413
0.30951786
0.5230915
0.69011122
0.52369767
0.6535778
0.52291924
0.50531936
0.41423571
0.45131007
0.35881981
0.21159448
0.2266486
0.39062706
0.38302109
0.29497752
0.41961101
0.57038993
""
0.63709939
0.72680485
""
0.67706686
0.61809528
0.58529091
0.54788929
0.38362804
""
0.55461287
0.43435946
0.69148332
0.65791959
0.50988722
0.54437679
0.68266261
0.68707627
0.5784443
0.67553943
0.60623652
0.62284625
0.62723005
0.64649636
0.49436048
0.63790429
0.58644503
0.61853904
0.58220273
0.68887049
0.7032727
0.48434922
0.43159059
0.4197472
0.44641706
0.47307876
0.48121625
0.49052557
0.48495141
0.48346195
0.43254745
0.41215992
0.4399552
0.42829078
""
""
0.36134654
0.29209676
0.42787319
0.48029497
0.30937397
0.37116244
""
""
""
""
""
""
0.30339187
0.32395455
0.31572071
0.33459777
0.30050686
0.27590406
0.24759498
""
""
""
0.32833299
0.48191765
0.49615192
""
0.30802533
""
0.41563237
0.28406438
0.72916615
0.49734184
0.66453415
0.70616955
0.49204668
0.66955531
0.64912379
0.65261239
0.48619547
0.48967236
0.37436327
0.526232
0.55647868
0.71254843
0.60559452
0.64308661
0.54378366
0.78024757
0.57796741
0.69367641
0.45853478
0.53578466
0.40385979
0.41980633
0.19470756
0.52432793
""
""
0.70322245
0.61507213
0.52753997
0.52943367
0.52623057
0.58299887
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70523614
""
""
""
""
""
""
""
""
""
""
0.46704239
0.508708
0.42448956
0.6178925
0.57125074
0.67126656
0.62665617
0.64523339
0.50609088
0.54058003
0.65670162
0.47732612
0.59823096
0.64873862
0.57543719
0.59947717
0.61875987
0.48809603
0.48573992
0.66569853
0.61349291
0.64169776
0.59167075
0.61110407
0.59637934
0.60870409
0.66045785
0.58848917
0.53397572
