hours_wk_hisp_pooled_p25_se
""
""
""
""
""
""
""
3.962323
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.5614254
""
""
""
""
""
""
""
4.1515074
""
""
""
3.6230309
""
4.4901247
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.4030828
""
""
""
""
5.1114192
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.470536
2.865238
3.2618451
3.1907682
6.315805
""
0.40848804
2.0116947
3.8373098
0.61894655
1.6411659
1.38456
2.4231546
1.0051088
""
""
""
2.0922873
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.8534169
""
""
""
""
""
3.454464
""
""
""
""
""
2.8323174
""
""
""
0.67350906
""
5.784924
1.9215971
5.1930437
3.5033443
0.8865456
""
3.5946476
0.51884997
4.7006726
3.8317733
0.81870025
""
0.5564146
1.1936809
""
6.0871868
0.14752041
1.1577115
2.3551402
""
2.7722533
0.91162467
""
""
0.68625844
1.6897492
4.8708014
0.35293818
2.2681065
""
0.40755388
0.74359208
1.8138748
0.37367496
0.35656846
0.99166369
0.73614806
1.6646578
0.91394174
0.8649469
0.54956216
1.0697633
2.5365081
""
5.016212
1.293515
1.3806063
0.75211257
1.7494992
2.6028728
""
0.6977393
4.5700507
0.59631371
1.4220059
2.6927149
0.92445338
3.1535966
1.2782966
""
""
""
1.7200557
4.3941865
""
""
""
""
""
""
""
""
0.69953376
""
4.1996684
""
""
1.2785586
4.4575367
""
""
""
""
""
""
""
1.3431205
""
""
""
3.8277912
2.0831292
3.2320077
""
""
2.6604054
""
""
""
4.1600204
2.7147851
2.8984997
""
""
""
""
4.3520308
1.1591761
""
3.95997
""
""
""
""
""
""
""
""
1.1999755
""
1.0982741
1.1305665
5.7705545
4.4057527
1.3091916
3.1239367
5.6143074
3.5807514
3.9914641
1.9051785
3.4027591
1.5036889
3.4712281
""
5.2357454
""
1.853325
0.60441673
""
3.6572757
5.0079846
3.6866298
1.5964808
""
""
""
1.7246504
3.1848159
4.388741
""
""
""
""
""
""
4.4077377
2.9870138
2.8057978
3.1285522
0.74542999
""
3.4327295
""
""
""
2.3954608
1.4430814
2.8398871
""
""
""
2.0098948
2.4425752
2.8733368
0.29226732
2.9462571
""
3.2496908
3.1452789
0.711505
1.2552674
0.81118494
1.9373273
1.3921156
1.2792697
""
4.7436724
1.8299885
5.3050919
2.4668965
1.5472649
""
""
""
""
1.6478565
""
""
""
""
""
""
""
""
""
""
4.7916069
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.6757908
4.0758328
""
4.4013906
""
""
2.8294287
""
1.9647474
""
""
6.0034261
""
""
""
""
""
""
""
1.5876067
""
""
""
""
""
""
""
""
""
""
""
7.0916085
""
4.9252262
""
1.9255245
""
""
""
""
""
""
1.5634073
""
2.488004
""
""
""
""
""
4.8745074
4.5159574
""
""
""
""
""
""
""
""
""
""
""
""
4.5685883
""
""
""
""
""
""
""
