comcoll_hisp_pooled_mean_se
0.07069163
0.072032101
""
0.048922282
0.03682917
""
0.026921419
""
""
0.068311863
0.052545875
0.023200486
""
0.099724106
0.044133168
""
""
0.051212449
""
""
0.055023171
0.025156397
0.069012724
0.071171537
0.02366068
""
0.045685846
0.031776644
0.023999307
""
""
0.083211176
0.030157378
0.032863464
""
0.041187841
""
0.085340418
""
""
0.057909392
""
""
""
""
""
0.019395838
0.05220145
0.042178564
0.06803529
0.047013469
0.042862855
0.073551059
""
""
0.048604421
""
""
""
0.088487856
0.090501301
0.036742993
""
""
""
""
""
""
""
""
""
""
""
0.072505228
0.11031466
""
0.0931677
""
""
0.030756095
0.11346816
0.061453279
""
0.06398052
0.029496817
0.060002033
0.08198522
0.040833764
0.045462534
0.0557498
0.059069872
""
""
0.05894088
""
""
0.079529688
0.021608301
0.010371136
0.018467534
0.022434112
0.0048439438
0.011782127
0.018116759
0.025431339
0.0094743716
0.024414554
0.022294004
0.079099394
0.029323589
0.044139422
0.061156612
0.035491001
""
0.035262983
0.035041656
0.03732156
""
""
""
0.054025773
0.069056921
""
0.056633752
0.086899169
0.046221904
0.043514784
0.087973163
""
""
0.013525146
""
0.056638464
""
0.029016415
""
0.045211952
0.038347606
""
0.09835422
0.043862581
0.065617472
""
""
0.080968484
""
0.054090884
0.12466043
""
""
""
0.036604259
""
""
0.030733209
0.049149409
""
0.059200741
""
""
""
""
0.044625964
0.019837549
""
0.0086178463
0.084789604
""
""
0.037372787
0.011649044
0.029017977
0.044327553
0.02470036
0.11533706
0.082704686
0.031188
0.015519523
0.075299263
0.049558301
""
0.079206653
0.031434909
0.087271273
""
0.030102473
""
""
0.05519288
""
""
0.052107289
0.033902049
""
""
""
0.032427132
0.051353004
0.020572087
0.043394122
0.023323316
0.029599095
0.047411412
0.051658817
0.047737427
0.032216009
0.024971085
0.082186922
0.081010461
0.042529751
0.079895183
0.06351456
""
""
0.016112527
0.053877514
0.027522191
0.017749358
0.10336859
""
""
""
0.1111518
""
0.027682368
0.06224741
0.079171777
0.073120058
0.030296745
0.035597973
0.033761833
0.06427145
""
0.090651758
""
""
""
0.09552969
""
""
0.096863553
0.056475155
0.085965872
0.045272738
""
0.070479482
0.070313953
0.029668
0.082406111
0.063799344
0.016965052
0.057137966
0.060138226
""
0.04828177
0.10865599
0.068335295
0.030826038
0.090387262
0.029212974
0.085897841
0.018448429
0.015550853
0.024089471
0.018652147
0.0036721858
0.019530796
0.005886558
0.0087426817
0.026229659
0.036987938
0.098388024
""
0.073375396
""
""
0.057317887
0.081323802
""
0.087185957
0.016857326
""
""
0.010007708
0.030877542
""
0.019612864
0.009824344
0.098421596
""
""
""
""
0.094748668
""
0.072740234
""
0.046021588
0.072568424
0.059361711
0.016802737
""
0.095785715
0.060750019
0.061336596
0.082007363
""
0.055166248
0.065311827
""
0.039274804
0.060647298
0.084254622
0.0628068
0.034604087
0.040610351
""
0.043221358
0.046608422
0.073524036
0.094097808
0.036011618
0.084389195
""
""
0.054739825
0.049745981
0.086654052
0.062656581
0.027797872
0.10933138
0.030119883
0.0202432
0.014009958
0.047360271
0.0045197271
0.021453956
0.064489014
""
0.023836106
""
0.060053688
0.067054875
0.05536332
""
""
""
0.071631774
""
""
0.1072697
0.049261279
0.10854179
""
0.086263075
0.057623368
""
0.085811861
""
0.061750408
0.071603686
""
0.088065103
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067853279
""
""
""
""
""
""
0.077797182
0.10011976
""
0.059250314
0.057409987
""
""
""
0.072585844
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053473465
0.06594447
""
0.057611667
""
0.073568121
0.049219102
0.088048726
0.032420974
""
""
0.073565647
0.044953078
""
""
""
""
0.039579298
0.042352147
0.095810972
""
0.070000932
0.049194422
""
""
0.047849961
0.029348642
""
0.043187272
""
""
0.020465424
0.064357489
""
""
""
""
0.084538773
0.016442651
""
""
0.016141014
0.046183594
""
""
""
""
""
""
""
""
0.1159807
0.040326007
""
0.046645872
""
0.095384598
0.014921372
0.0072604124
""
""
0.032116439
0.053236727
0.05810041
""
""
""
""
""
""
0.07720539
""
""
0.04865405
0.031837787
0.021778956
0.055760141
0.054427624
0.091004029
0.045435827
0.059201147
0.056066521
0.015971094
0.055151537
0.063293263
""
""
0.070211031
""
0.049192414
0.06011023
0.04466451
""
0.057302512
0.035746858
0.045008596
0.025184048
""
0.02007116
0.084140435
""
0.056839809
0.006067263
0.031392869
0.077289313
0.024115406
""
0.019073034
0.071514122
0.021001853
0.012621337
0.023018261
0.033062976
0.015560256
0.04062365
0.093834035
""
""
0.017816341
0.030097246
0.066364124
""
0.040730614
0.056276698
0.047327962
0.03935048
0.016230617
0.045660004
0.042851821
0.0084355576
0.052956901
0.0048648012
0.031763449
0.035220083
""
0.012215591
0.02327255
0.040302034
0.041906297
0.031792324
0.039914329
0.010691872
0.0055225589
0.0083607361
