hs_asian_male_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024360267
""
""
""
""
""
""
""
0.032740802
""
""
""
0.064968936
""
0.058632851
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034391861
""
""
""
""
""
""
""
""
""
""
0.10207529
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.016011147
""
""
0.030311156
""
""
""
""
""
""
""
0.094516143
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030467065
""
""
""
""
""
0.07370314
""
""
""
""
""
""
""
""
""
0.0062531363
""
""
0.027707558
""
""
0.0077032978
""
0.037179824
0.017139964
""
0.095717125
""
""
0.021237269
0.037892438
""
""
0.0026440413
""
0.019811781
""
""
0.027963925
""
""
0.021541471
0.047811516
""
0.0047632055
0.026731903
""
0.011265444
0.0095902625
""
0.0087380577
0.0066021513
0.0063813762
0.014888523
0.028553264
0.0067592096
0.021694815
0.0052889152
0.045140471
0.030075174
""
""
0.01237254
0.030296475
0.022294695
0.040276863
""
""
0.027799847
""
0.010307102
0.02871071
0.0509151
0.032888845
""
0.019994101
""
""
""
0.041101981
0.078569412
""
""
""
""
""
""
""
""
0.036795482
""
0.041104872
""
""
0.035656326
""
""
""
""
""
""
""
""
0.026238246
""
""
""
""
0.062290173
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.019855756
0.022497518
0.076294348
""
0.031746075
0.037220504
""
""
0.093710795
0.031187525
""
0.038436957
0.021014581
""
0.022754613
""
0.047095984
0.017892908
""
""
""
0.041108333
""
""
""
""
0.023223359
0.037715316
""
""
""
""
""
""
""
""
""
""
""
0.015764983
""
""
""
""
""
0.06994167
0.024410587
0.041300576
""
""
""
0.06275069
""
""
0.017882938
""
""
0.046755295
""
0.019084586
0.050161101
0.030359728
0.055183694
0.032460641
0.042327896
""
""
0.10527944
""
0.078658797
0.019408152
""
""
""
""
0.059435803
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05760273
""
""
""
""
""
0.038770966
""
0.022293434
""
""
0.011328217
""
""
""
""
""
""
""
0.024804186
""
""
""
""
""
""
""
""
""
""
""
0.052450851
""
""
""
0.026829289
""
""
""
""
""
""
0.016756261
""
""
""
""
""
""
""
0.096783713
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056625806
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044274215
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.015511305
0.0056114574
0.037206046
0.019905156
0.051130582
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
