grad_white_male_mean
0.10045204
0.097224571
0.070814036
0.11821693
0.1378679
0.11595504
0.11011859
0.040990628
0.041877441
0.11429559
0.076896399
0.1274334
0.087117121
0.044250764
0.088124327
0.18527175
0.080644965
0.12823373
0.082634702
0.095850743
0.10054667
0.094809078
0.092636935
0.13723482
0.1611784
0.10005474
0.076606497
0.10321877
0.12130266
0.12178037
0.09574043
0.0981493
0.14479373
0.15448946
0.081331305
0.088979796
0.11001842
0.1194631
0.10923998
0.14958042
0.15646057
0.11326411
0.10021032
0.014854929
0.086523339
0.14440012
0.14786643
0.053777892
0.12209649
0.076209314
0.083651505
0.08488135
0.10166412
0.16127838
0.027110735
0.093283117
0.092741653
0.061980125
0.0063284929
0.1211055
0.089322738
0.12813464
0.09936174
0.056257304
0.084014095
0.080824859
0.076169759
0.088256367
0.099514857
0.064539731
0.12780991
0.12273588
0.17453998
0.090096079
0.06712278
0.052917268
0.094833046
0.058987521
0.04600608
0.14016987
0.084975198
0.11701395
0.078761384
0.061938506
0.12147258
0.10722422
0.056311496
0.076270767
0.095635526
0.074689485
0.087645084
0.079965793
0.095674045
0.12168282
0.063893393
0.056547109
0.1165598
0.084384359
0.10580897
0.072961874
0.1016477
0.16258951
0.13315745
0.12397287
0.10984144
0.11015061
0.08501292
0.10130919
0.058889169
0.094066821
0.12474922
0.081745185
0.1469284
0.14484985
0.10862555
0.12906973
0.12541746
0.13421288
0.063373908
0.029932078
0.11049007
0.093567342
0.15878847
0.087079413
0.12070858
0.10172968
0.10977334
0.093300276
0.098497085
0.048746929
0.14372848
0.10824914
0.16560701
0.0758145
0.090295881
0.1024769
0.090902783
0.10287752
0.05963726
0.18273529
0.10869034
0.09493693
0.089454614
0.12051302
0.082091257
0.10710075
0.094669357
0.13188192
0.09265025
0.090806119
0.075539522
0.1210466
0.099353053
0.1424206
0.094186433
0.12929621
0.048969977
0.12290386
0.031152697
0.11524507
0.061159015
0.066119887
0.10860004
0.1509435
0.038609918
0.21254286
0.11589514
0.10408587
0.092979953
0.095219061
0.13094713
0.13274489
0.075741842
0.081601314
0.060574036
0.10131022
0.094662964
0.097726367
0.11987437
0.078858979
0.071292266
0.06943886
0.10087193
0.064766936
0.066684626
0.12875666
0.10225035
0.059178941
0.13227275
0.092132248
0.1046083
0.067105234
0.12749492
0.12078127
0.046123289
0.1063982
0.10614112
0.10770859
0.11309629
0.092575379
0.097538911
0.061766464
0.086146213
0.08177752
0.066401608
0.10320592
0.1241839
0.075826429
0.081298575
0.08963418
0.093791544
0.090236805
0.077494346
0.09958028
0.10578689
0.097129829
0.11770669
0.15192488
0.09775798
0.077490471
0.099355355
0.11609761
0.082624905
0.077265359
0.12883253
0.10033029
0.07843224
0.096423455
0.14344944
0.099502429
0.10640663
0.11894443
0.1247443
0.13445015
0.099684931
0.11503362
0.072363429
0.13669574
0.052445196
0.11878647
0.12401876
0.074956544
0.074570522
0.10381566
0.10685196
0.096890733
0.10628429
0.15023023
0.097902261
0.16024633
0.16916148
