teenbrth_hisp_female_mean
0.22804056
0.32676658
""
0.22527611
0.3027615
0.41379142
0.31985301
0.36393625
0.18969366
0.40766436
0.30692962
0.29180473
0.17501684
0.26017299
0.32783431
0.14367481
0.31102034
0.28261983
0.31575647
0.48012409
0.29411331
0.24774262
0.26324511
0.35171118
0.27026591
0.42460498
0.38395607
0.26476389
0.23777425
0.33178282
0.24915773
0.2380446
0.22981855
0.22874738
0.37526309
0.21440919
0.48199022
0.28491485
""
0.41962165
0.27935028
0.33609006
""
""
0.44282356
0.34965748
0.21054073
0.26328343
0.21201009
0.33160177
0.24629579
0.25380105
0.29592818
""
""
0.33899045
0.25373664
0.36206752
0.6310606
0.25733936
0.44080725
0.3012664
0.31564534
0.26877964
0.17476241
0.23208904
""
""
0.39179158
0.38920563
0.38523614
0.34489316
0.38217586
0.41832411
0.34938264
0.44215181
0.35666811
0.35290647
0.2648392
0.30433482
0.32818499
0.38528091
0.25988704
0.28396833
0.28239754
0.36305279
0.36282527
0.23449352
0.24886879
0.41612127
0.35682464
0.28919119
0.36891508
0.27849063
0.25999197
0.37833756
0.28059784
0.45017439
0.230064
0.34598127
0.30006942
0.15428674
0.23739414
0.30839247
0.19466352
0.24265309
0.24160972
0.21382202
0.25668359
0.23087697
0.17148159
0.27930784
0.23972037
0.35714442
0.25504446
0.26807112
0.23854533
0.44500971
0.46279067
0.25019923
0.43365702
0.39930189
0.29367375
0.34434804
0.28036904
0.21217962
0.23378688
0.39420667
0.30589348
0.2184647
0.24599186
0.28146872
0.30262312
0.38612586
0.42348844
0.23966591
0.29054794
0.30513886
0.47893605
0.20719154
0.18754974
0.24207225
0.37916586
0.40675509
0.24894322
0.4167254
0.30121267
0.30451992
0.24848977
0.29059857
0.37259385
0.31727737
0.3178618
0.52814603
0.21587121
0.25153452
0.23281096
0.26995847
0.29540938
0.24633476
""
""
0.16915792
0.1999253
0.25924426
0.2010328
0.085810199
0.16413307
0.43816349
0.31027716
0.22096193
0.29497311
0.27022207
0.28589731
0.1654857
0.27862161
0.25662422
0.36432829
0.23683393
0.25962904
0.16452393
0.19090602
0.21786331
0.32391736
0.27290088
0.21824573
""
0.18120661
0.28309539
0.29947165
0.30655569
0.21562576
0.26302138
0.15863818
0.46696058
0.37626275
0.3275815
0.33376276
0.31352335
0.35807821
0.3642014
0.37478423
0.33986151
0.29957712
0.33066598
0.33569992
0.29621375
0.22765566
0.25614774
0.31490523
0.29018304
0.30073974
0.30455065
0.36046487
0.24801835
0.22487059
0.31127226
0.28140163
0.13929303
0.26958001
0.14581156
0.13133322
0.35368326
0.19465674
0.24598385
0.31161848
0.12267159
0.18411888
0.14781031
0.27350861
0.32489911
0.22399579
0.11073741
0.15477571
0.34562042
0.20188151
""
0.21477944
""
0.21341424
0.20133208
0.33657607
0.27224386
0.30379102
0.12959839
0.23112433
0.20693801
0.26105753
0.21995556
0.15659189
0.27892882
0.22696145
0.26146641
""
0.17472909
0.14823544
0.31408522
0.22042282
0.20170754
0.20975155
0.1759682
0.35169658
0.40871269
0.33383608
0.19765773
0.24490596
0.1604878
0.20982902
0.31627059
0.30480805
0.30381927
0.21058862
0.33781874
0.12393234
""
0.18970774
0.15939413
0.098281123
0.17993851
0.12377471
0.28485003
""
""
0.26984301
0.21815059
0.13257898
0.36594594
0.28070253
0.12284343
0.24735935
0.10549568
0.092200227
0.36866495
0.25938153
0.16761905
0.42353734
0.34327585
0.39229226
0.40037754
0.19573194
0.21561165
0.25648484
0.1440479
0.25686601
0.33418173
0.2471519
0.13651633
0.40641081
0.28360423
0.20910579
0.31405219
0.22040193
0.22109582
0.34946415
0.23075709
0.30166334
0.35665107
0.19887064
0.26709771
0.2093711
0.24236122
0.18723968
0.16307813
0.27233016
0.29080486
0.27652606
0.30293199
0.2534188
0.3063378
0.30055052
0.2869221
0.2548441
0.33839649
0.29691425
0.30723003
0.27473852
0.32792604
0.26018628
0.19267815
0.20843382
""
0.26681784
0.23591408
0.26775879
0.21958615
0.25325838
0.32074085
0.41732034
0.1709604
0.28667012
0.31701753
0.41472429
0.31297609
0.19854946
0.25171232
0.266453
0.20893295
0.34869117
0.31932724
0.45932779
0.37071407
""
0.17750354
""
""
0.30388436
0.34658125
0.31953672
0.32154888
0.38702384
""
0.33226275
0.17718807
""
""
""
""
""
""
0.18628992
""
""
""
""
""
""
""
""
""
""
0.1585681
0.082587264
0.13284621
0.18304963
""
0.30444053
0.40004513
""
""
""
""
0.39127144
0.21670814
0.46487379
0.32275438
0.34714764
0.34684956
""
0.28837734
""
0.15894653
0.13375725
""
""
""
""
0.07676214
0.084085487
""
""
""
""
0.25201502
""
0.51201379
0.37725255
0.18887231
0.42184439
0.15156741
0.31099907
0.37140179
0.21123947
0.27237627
0.24000466
0.24866891
0.34305361
0.26072404
""
""
""
""
0.35109949
0.29744145
0.27820832
0.35104704
0.37575385
0.44754326
0.26552987
0.074072883
0.37271294
0.41721135
0.36828929
0.27839825
0.16576062
0.45784536
0.28985801
0.40539137
0.26122451
""
""
""
0.26446989
0.29838994
""
""
0.34866828
0.35948765
0.35381055
""
""
""
""
0.43277654
""
0.29429939
0.34290731
0.33037704
0.30072519
0.32180217
""
0.18857859
0.38800725
0.33782956
0.32746717
""
0.40865469
0.38925746
0.27965343
0.17761922
""
""
0.12736616
""
""
0.27395019
0.33996859
""
0.19543643
0.2848666
0.3666994
0.33472371
0.36264721
0.30467141
0.35197857
0.22926405
0.20347342
0.2689772
0.2409226
0.38525069
0.28509185
""
0.20686032
0.3651408
0.23677285
0.32676566
0.42449993
0.36319965
0.37939465
0.3626495
0.36459371
0.36617655
0.14709802
0.30171129
0.48352224
0.33264297
0.34147868
0.29662716
0.32605234
0.33593789
0.39218792
0.60486954
0.38780928
0.20402636
0.43863812
0.47392917
0.42324635
0.44372448
0.45936391
0.39795014
0.40447304
0.59824437
""
0.47648293
0.43785882
0.45205709
0.37917578
0.42212456
0.31993338
0.45173225
0.44860727
0.42886844
0.34860504
0.4058069
0.3447893
0.31142312
0.33132455
0.40969482
0.41429335
""
0.41764265
0.4169032
0.38932729
0.31629047
0.43033162
0.42346308
0.32658246
0.34179685
0.35406274
0.41201407
0.36556938
0.3139725
0.31876698
0.41254014
0.34795946
0.40688807
0.37771195
0.49261698
0.41731167
0.33184543
0.29178721
0.44993666
0.43601424
0.42313224
0.42559952
0.42797571
0.36486104
0.37409976
0.34943423
0.30053619
0.4591673
0.38727033
0.37432578
0.4384186
0.43560034
0.31777233
0.3587735
0.35245445
0.33533746
0.40673164
0.35952413
0.41717529
0.31059331
0.38554111
0.44542003
0.31094855
0.42965552
0.31717581
0.35714379
0.32325613
0.32532176
0.4062112
0.28410935
""
0.22211695
""
""
""
""
""
0.1294281
0.13094088
0.011550437
0.17490904
""
""
""
0.14754359
0.32514796
""
0.29211158
""
0.24336517
0.3744373
0.25145605
0.22914775
""
""
""
0.34632945
""
0.14800888
0.15170883
0.21397263
0.26924348
""
""
0.21846217
0.16487241
0.25745711
0.36507565
0.32156467
""
0.21804845
0.18242277
0.20082632
0.29112723
0.24374366
0.34286603
0.34890044
0.3377589
0.3055546
0.36370921
0.37150079
0.34838411
0.31201932
0.32383004
0.019973151
0.31901374
0.28484571
0.30382693
0.31794062
0.24538247
0.347608
0.36682031
0.3613137
0.37105861
""
0.32432437
0.29133511
0.14924522
0.33769232
""
0.23859346
0.32024363
0.30009514
0.31494066
""
""
0.37258524
0.25266781
0.083008625
0.21283288
0.23831479
""
0.18897045
0.24212421
0.18185976
0.24891295
0.24930069
0.26523268
0.26815197
0.3586196
0.34192345
0.24662794
0.24647085
0.25420856
0.29844978
0.38357672
0.11134549
0.3096745
0.20810147
0.19427636
0.32215095
""
0.2411043
0.22996269
0.26982874
0.23664543
0.25425726
0.2371937
0.17994732
0.36980969
0.2867842
0.2080812
0.26866409
0.32846954
0.27053991
0.24114798
0.28738338
0.26563892
0.39013273
0.36834553
0.22000043
""
0.29918754
""
""
""
0.2530688
0.20627055
0.2170691
