jail_hisp_female_n
124.0
281.0
""
3406.0
146.0
440.0
1126.0
2708.0
203.0
89.0
687.0
12780.0
288.0
26344.0
433.0
12688.0
977.0
23.0
1182.0
1223.0
129.0
837.0
491.0
566.0
498.0
1915.0
541.0
""
328.0
183.0
29.0
32.0
""
1073.0
5671.0
442.0
1082.0
""
""
112.0
87.0
32.0
348.0
570.0
""
20.0
939.0
358.0
817.0
172.0
358.0
11025.0
11085.0
25823.0
2890.0
19553.0
26441.0
375.0
188.0
54.0
2791.0
3481.0
29089.0
11437.0
""
101.0
28146.0
8450.0
6586.0
216579.0
138.0
66.0
851.0
566.0
980.0
160.0
444.0
4669.0
365.0
3365.0
117.0
2982.0
2450.0
67.0
""
398.0
""
""
""
443.0
142.0
8265.0
