has_dad_pooled_male_mean
0.82130587
0.8362
0.70902413
0.83638811
0.88593668
0.57099211
0.68947679
0.78747976
0.70950347
0.84255916
0.84579694
0.80038017
0.7594372
0.82201803
0.87629628
0.83428478
0.82200003
0.73047459
0.71717995
0.798971
0.76554388
0.87017906
0.81542796
0.67422336
0.84113437
0.82345027
0.75365722
0.79858857
0.83678585
0.87850475
0.81615472
0.60092616
0.6453746
0.74716347
0.76016355
0.86626244
0.70954388
0.86727184
0.82747132
0.84362149
0.76980776
0.83205855
0.58286577
0.55934721
0.81702232
0.72374922
0.88877332
0.84705317
0.73359621
0.79877996
0.68141699
0.83165997
0.61051768
0.71028441
0.69361275
0.81763506
0.70645213
0.85937786
0.89683068
0.59728718
0.73344797
0.74632955
0.72732729
0.84906191
0.82969123
0.71654844
0.87697828
0.84749281
0.7994408
0.86001617
0.88368142
0.91498572
0.96673083
0.92351043
0.8823263
0.94218642
0.97708839
0.86401892
0.88531536
0.86050612
0.90722972
0.86765575
0.83596832
0.90092701
0.82428992
0.85540295
0.83461732
0.90662539
0.88065284
0.88719475
""
0.90844405
0.90660059
0.97176909
""
0.76407003
0.76738602
0.85289615
0.82288957
0.84192133
0.88730013
0.95670903
0.81819093
0.81430942
0.77924687
0.81903666
0.80169511
0.80506539
0.8079741
0.84148866
0.83570236
0.75077885
0.81752545
0.86205357
0.86023122
0.89366633
0.81543505
0.86591065
0.83250654
0.64636189
0.80375427
0.88617551
0.87005097
0.91357028
0.76628083
0.8408134
0.83101964
0.85210562
0.67545146
0.77342957
0.79271621
0.72620666
0.7942937
0.84654063
0.86821312
0.89959335
0.80952752
0.86703485
0.8664723
0.76470315
0.82618666
0.74616629
0.8700617
0.86873299
0.80684185
0.68474346
0.87271291
0.71772033
0.86545116
0.63998884
0.76464033
0.79680449
0.85823029
0.8550837
0.9053216
0.871104
0.75758636
0.69265109
0.74692482
0.89174682
0.76123279
0.91756868
0.73839211
0.86020583
0.63422126
0.90113533
0.82779163
0.8662411
0.84802532
0.87721425
0.70920646
0.86144328
0.68783587
0.8624891
0.86941868
0.9315874
0.82432169
0.83922786
0.86468732
0.88204938
0.79437339
0.87906867
0.83827913
0.87517983
0.76411033
0.81661898
0.79446214
0.7165727
0.87448633
0.82952672
0.89046925
0.88769883
0.83231795
0.82558376
0.88573319
0.79505533
0.88136089
0.82594705
0.8371923
0.82543886
0.80945653
0.82947826
0.84035844
0.89293665
0.78268683
0.849159
0.82981765
0.87713361
0.81861305
0.83358979
0.87449235
0.87101948
0.83518475
0.85463268
0.8604275
0.84136403
0.86586684
0.8697086
0.82211679
0.78443372
0.86623329
0.81507558
0.82394761
0.7921136
0.82014012
0.85382664
0.83240932
0.84342462
0.8416099
0.83503622
0.83956695
0.93996447
0.86409676
0.82212633
0.84375745
0.83832401
0.85734874
0.83447045
0.9054749
0.82491434
0.82734972
0.85732991
0.82732207
0.83788955
0.80532867
0.82577848
0.83772916
0.88689166
0.91253126
0.87808233
0.85928518
0.8808679
0.88995069
0.88020778
0.89430577
0.90925175
0.80188167
0.82643217
0.91417152
0.88466775
0.71916181
0.97642225
0.91731852
0.86347753
0.93151665
0.85584807
0.87223387
0.87196422
0.89425844
0.86907256
0.87995964
""
0.79179019
0.92839527
0.86064947
0.99227369
0.87562954
0.84883541
0.85850835
0.87865233
0.82033992
0.89164799
0.88601792
0.84628731
""
0.89468265
0.83477461
0.86084503
0.85537082
0.83150923
0.93099552
0.91090572
0.9275679
0.83994114
0.82920814
0.79955953
0.92778087
0.86136925
0.90020061
0.90937006
""
0.84330881
0.88856393
0.94315052
0.89896315
0.91751105
0.84825605
0.9245829
0.82740718
0.81426483
0.89317286
0.87241477
0.81625974
0.84835315
0.89940077
0.84108347
0.77946013
0.77297711
0.78246605
0.52245861
0.75596225
0.83238453
0.79964209
0.80164939
0.82294703
0.73346579
0.79160291
0.7964347
0.82494229
0.86711377
0.80098152
0.76282364
0.7549969
0.81813669
0.73499691
0.7612468
0.82858956
0.72448599
0.5788883
0.87106246
0.76138556
0.83773738
0.77760905
0.85254353
0.82844746
0.81359935
0.80655313
0.75245851
0.82925564
0.78713572
0.76408565
0.68257374
0.91125906
0.79757541
0.7728433
0.73208791
0.7718991
0.74555188
0.75061733
0.7645573
0.78067684
0.83203226
0.69998103
0.79958808
0.85987967
0.85405004
0.80618429
0.72981274
0.77241474
0.76310861
0.8107987
0.74663359
0.77551419
0.76731151
0.84787828
0.76179272
0.86142653
0.79251361
0.81963873
0.788894
0.83489639
0.81591421
0.79014868
0.76930863
