working_natam_female_mean_se
0.069273382
0.10946983
""
0.052444901
0.063025132
""
0.035077237
""
""
0.095523946
0.056784183
0.031036051
""
0.10736838
0.068857498
""
0.030824669
0.065932468
""
0.044095114
0.044105794
0.0097428141
0.036285356
0.092960507
0.034135204
0.058683846
0.04851127
0.052035101
0.032488536
""
""
0.09349224
0.03559085
0.0436211
0.042028796
0.049870707
0.082592972
""
""
""
0.047543887
""
""
""
""
""
0.033662397
0.023816898
0.057508212
0.047968064
0.046888284
0.059950985
0.088434644
""
""
0.045860413
""
0.064682007
""
""
""
0.042408079
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038939498
""
""
""
0.092016883
0.035763007
""
""
0.069302119
0.024347933
0.043192659
0.083112881
""
""
0.071357504
""
""
0.10186999
0.070830047
0.030603202
0.054340895
0.045398038
0.03006018
0.037723586
0.055375885
0.049914181
0.032179769
0.04595229
0.033712097
0.11016577
0.066331372
0.072316028
0.074462838
0.047001407
""
0.041701876
0.053317118
0.063697159
""
""
""
0.06973774
""
""
0.086567253
""
0.075373612
0.071268685
""
""
""
0.02677606
""
""
""
0.089528091
""
0.059913829
0.059254244
""
""
0.053175516
0.058042012
""
""
""
""
0.060068425
0.029319603
""
""
0.096335217
0.049140502
0.11282142
""
0.033159249
0.033836745
0.063775413
0.082282566
""
""
""
""
0.053902455
0.028356258
""
0.018947605
0.035135917
0.068894707
0.020114688
0.055198513
0.017780688
0.044838194
0.051137101
0.048379842
0.061963413
0.071923278
0.045249611
0.028798068
0.042991638
0.034527965
0.1036732
0.037472036
0.047202669
""
""
0.038932078
""
""
0.086814038
""
""
0.080145404
0.052557189
""
""
""
0.080609135
""
0.048842322
""
0.045644891
0.065014191
0.10663181
0.052047286
0.093331568
0.045146167
0.039870661
""
0.10685711
0.080376528
""
0.074167617
""
""
0.056305319
0.061705384
0.0667748
0.032167103
""
0.094567128
""
""
0.070771329
""
0.0351879
0.098841369
""
""
0.043851711
0.068580255
0.062990583
0.083325006
""
""
""
""
""
0.10106824
""
""
""
""
0.11553433
0.082065716
""
""
""
0.036106363
""
""
0.022715032
0.097740956
0.037513211
""
0.056683116
0.049821958
""
0.055693969
""
0.087917291
""
0.053928845
0.05434332
0.049374152
0.066913031
0.018243816
0.069267176
0.027482081
0.025654031
0.069625631
0.037458744
""
""
0.060179275
0.075627357
0.064862847
0.045499761
0.055571351
""
0.09215486
0.034937169
""
""
0.025148306
0.041684251
""
0.078392267
0.027433893
""
0.041417949
