grad_other_female_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.022797309
""
""
""
""
""
""
""
0.093836598
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045354482
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025047369
""
""
0.02717226
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.057652567
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03230482
""
""
""
""
""
0.067440309
""
0.18385528
0.014860546
""
""
""
""
0.049416192
""
""
""
0.018655095
""
0.15786327
""
""
0.050972041
""
""
0.063948654
""
""
0.035779335
0.093483604
""
0.043527525
0.028863819
""
0.032292623
0.036925804
0.062802613
0.043886151
""
0.041216061
0.072556846
0.044512447
0.071331806
0.05779805
""
""
0.06365189
0.065956146
0.066489995
""
""
""
0.044804174
""
0.055860799
0.13320121
""
0.042959467
""
0.034051064
""
""
""
0.084792472
""
""
""
""
""
""
""
""
""
0.046087995
""
""
""
""
0.041361809
""
""
""
""
""
""
""
""
0.051716808
""
""
""
""
0.092906803
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.076653413
0.0683382
""
""
0.064025417
0.10025194
""
""
""
0.10280398
""
0.10460471
""
""
""
""
0.072507396
0.054304305
""
""
""
""
""
""
""
""
0.059152491
0.10519069
""
""
""
""
""
""
""
""
""
""
""
0.036213882
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059512887
""
""
0.093125783
""
0.053513207
""
0.05675422
""
0.037685346
""
""
""
""
""
""
0.10019306
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12772551
""
""
""
""
""
""
""
""
""
""
0.042671997
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.079112574
""
""
""
""
""
""
0.11652848
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14681657
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0491689
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043025386
0.015048234
0.082298689
0.038373049
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028459817
""
""
""
""
""
0.1139529
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.091298886
""
""
""
0.077293478
""
""
""
""
""
""
""
""
""
""
