frac_below_median_pooled_female
0.4392837
0.74946702
0.37360266
0.33646828
0.20311642
0.51256025
0.60648078
0.42644864
0.48371285
0.52024263
0.62193739
0.80851012
0.57721126
0.59223139
0.48076853
0.66766179
0.4119578
0.81153983
0.19866277
0.28878692
0.21302561
0.35792872
0.32013568
0.60474885
0.56204867
0.50731617
0.63345778
0.59982282
0.35233849
0.31555736
0.21048342
0.45390859
0.36931577
0.59852415
0.50842047
0.37007222
0.57730502
0.38391221
0.32849434
0.5282836
0.65935475
0.47723326
0.49809766
0.53901005
0.78356802
0.74560195
0.72976047
0.70385158
0.73938847
0.66037762
0.61418182
0.61225194
0.58055449
0.55225247
0.49574375
0.66560078
0.52215689
0.49651805
0.61214453
0.63760102
0.65051574
0.5573101
0.44590753
0.37653273
0.52162158
0.92224503
0.91171229
0.87372851
0.70379162
0.42259669
0.65111035
0.67653245
0.87292862
0.71226037
0.69643348
0.77220523
0.66557992
0.78661507
0.91617143
0.78812557
0.96074659
0.89823925
0.63038355
0.72950411
0.36738184
0.37102318
0.47354135
0.69832641
0.54242224
0.78872401
0.62161636
0.55572033
0.63654339
0.41522449
0.48171705
0.48793495
0.75391585
0.27234751
0.48976201
0.57930738
0.64144045
0.55446315
0.44553852
0.55997008
0.61522073
""
0.66968828
0.70971364
0.74799222
0.5505631
0.60300636
0.79967332
0.69643545
0.52386302
0.60474712
0.65102583
0.56212145
0.65451312
0.58635759
0.57129592
0.63750124
0.68235701
0.58345884
0.58305174
0.58728856
0.46716169
0.54890615
0.56969839
0.68716049
0.55578041
0.67797029
0.54428512
0.57643664
0.7704879
0.65412563
0.59986383
0.59707183
0.77365834
0.70348352
0.47666398
0.59284002
0.60489035
0.75917888
0.5369603
0.60142022
0.56950438
0.75427586
0.65463436
0.65255183
0.63516498
0.49869379
0.6253112
0.62398642
0.56380212
0.71228325
0.62442195
0.66799223
0.6038394
0.41476795
0.74654192
0.65845203
0.47098717
0.25335068
0.41632277
0.70598638
0.64262003
0.67628229
0.83176595
0.15158376
0.46647289
0.57380021
0.51179039
0.30802447
0.40563431
0.47999042
0.62066233
0.5866999
0.56166762
0.62114412
0.81651515
0.73988682
0.7527895
0.60818785
0.7310223
0.7969113
0.54011941
0.6708566
0.6580205
0.69104964
0.74914473
0.50177062
0.64417905
0.84413475
0.66191858
0.55043912
0.65417719
0.66144627
0.86041701
0.60452527
0.61847359
0.76999569
0.78017282
0.60105288
