kir_native_white_male_n
5085.0
2113.0
547.0
6358.0
3685.0
598.0
7127.0
760.0
506.0
2514.0
3234.0
9644.0
550.0
1407.0
3007.0
366.0
315.0
3121.0
443.0
493.0
3481.0
3548.0
2596.0
1183.0
8942.0
253.0
1491.0
3776.0
7910.0
868.0
846.0
1788.0
6729.0
4045.0
601.0
3525.0
759.0
1077.0
147.0
205.0
3075.0
650.0
353.0
224.0
412.0
449.0
7983.0
2256.0
5351.0
1684.0
3230.0
4337.0
1823.0
153.0
290.0
3696.0
593.0
255.0
206.0
1150.0
795.0
5358.0
376.0
1056.0
1230.0
1127.0
434.0
789.0
894.0
1125.0
387.0
717.0
549.0
1712.0
756.0
480.0
1618.0
1368.0
483.0
6670.0
831.0
1630.0
1082.0
1728.0
10220.0
1442.0
1673.0
2166.0
4185.0
2919.0
2185.0
898.0
1041.0
4091.0
900.0
358.0
1786.0
3164.0
14422.0
3981.0
5054.0
9164.0
8164.0
4264.0
4737.0
9887.0
3948.0
8191.0
941.0
2522.0
1930.0
1342.0
4372.0
324.0
3968.0
6631.0
3369.0
253.0
206.0
235.0
1625.0
807.0
637.0
788.0
621.0
2547.0
2346.0
700.0
471.0
557.0
19123.0
1041.0
1416.0
662.0
2288.0
1105.0
3823.0
1673.0
291.0
736.0
2575.0
1629.0
244.0
392.0
939.0
298.0
2668.0
995.0
561.0
547.0
1419.0
7571.0
1456.0
293.0
5156.0
3984.0
502.0
2413.0
683.0
1545.0
258.0
735.0
2433.0
15587.0
305.0
24368.0
2052.0
2452.0
857.0
4822.0
42547.0
5798.0
2853.0
9073.0
2927.0
1208.0
6268.0
16019.0
2789.0
1844.0
1946.0
2272.0
12981.0
1594.0
1366.0
19283.0
686.0
1971.0
4801.0
447.0
920.0
2171.0
11152.0
600.0
912.0
2206.0
3762.0
4301.0
9322.0
1544.0
7713.0
5300.0
1775.0
2299.0
4656.0
6772.0
12369.0
1904.0
3022.0
4206.0
2784.0
4769.0
888.0
667.0
5726.0
8329.0
4844.0
21925.0
2392.0
2604.0
1450.0
2399.0
2529.0
1529.0
14759.0
4053.0
4553.0
6415.0
26330.0
9018.0
10179.0
3451.0
660.0
2664.0
445.0
1328.0
618.0
3162.0
323.0
1571.0
3432.0
1698.0
1591.0
4111.0
1646.0
1229.0
2001.0
12690.0
2503.0
3867.0
21071.0
5279.0
4018.0
693.0
3720.0
2136.0
1426.0
9993.0
3049.0
9655.0
4237.0
5816.0
12471.0
12058.0
6525.0
34022.0
8800.0
27142.0
39024.0
4608.0
3478.0
1330.0
240.0
4028.0
529.0
1070.0
7967.0
3992.0
1637.0
3535.0
10320.0
67.0
59.0
30262.0
11920.0
1612.0
5357.0
22380.0
1894.0
1228.0
863.0
604.0
1339.0
2458.0
1651.0
1968.0
1029.0
3711.0
2532.0
5717.0
33188.0
1362.0
3359.0
5021.0
1723.0
1458.0
1518.0
1968.0
3785.0
686.0
2704.0
3458.0
2339.0
3681.0
9737.0
5038.0
1594.0
8708.0
6587.0
4465.0
3383.0
8875.0
3021.0
1286.0
1786.0
2760.0
4568.0
2334.0
2053.0
5010.0
1257.0
7605.0
7325.0
17285.0
1754.0
43194.0
7577.0
1403.0
1953.0
21756.0
617.0
1381.0
3479.0
4761.0
2266.0
680.0
1471.0
987.0
683.0
912.0
1748.0
1329.0
1509.0
314.0
2634.0
3208.0
485.0
2453.0
931.0
1151.0
2224.0
593.0
5323.0
46.0
202.0
1135.0
841.0
479.0
278.0
200.0
604.0
498.0
1993.0
75.0
187.0
72.0
322.0
183.0
148.0
1380.0
300.0
62.0
27.0
101.0
231.0
""
105.0
101.0
157.0
239.0
546.0
368.0
512.0
770.0
336.0
3101.0
831.0
503.0
413.0
32.0
151.0
906.0
2500.0
704.0
892.0
2263.0
3432.0
400.0
826.0
86.0
3508.0
2383.0
380.0
246.0
183.0
241.0
1036.0
557.0
407.0
376.0
149.0
138.0
376.0
61.0
2591.0
1508.0
1413.0
1759.0
1333.0
1350.0
1231.0
2139.0
7112.0
728.0
796.0
1109.0
2296.0
27.0
50.0
""
""
1128.0
1368.0
263.0
175.0
1308.0
1511.0
867.0
615.0
1488.0
3132.0
498.0
4107.0
879.0
1123.0
10444.0
713.0
365.0
43.0
176.0
314.0
768.0
6149.0
95.0
91.0
1453.0
199.0
212.0
167.0
96.0
237.0
334.0
142.0
88.0
439.0
986.0
995.0
175.0
749.0
39.0
298.0
4682.0
18968.0
447.0
""
581.0
838.0
1314.0
645.0
268.0
163.0
486.0
315.0
276.0
1066.0
519.0
506.0
1896.0
3766.0
5817.0
1319.0
862.0
967.0
755.0
2062.0
1343.0
17466.0
2651.0
1386.0
752.0
458.0
3588.0
1119.0
5449.0
1739.0
3504.0
