kir_stycz_other_male_p75_se
0.040824164
0.067167774
""
0.029470075
0.039063107
0.10833418
0.026635991
""
""
0.052490275
0.050259944
0.020626023
""
0.086744711
0.050788894
""
0.10587427
0.043602258
""
0.11368329
0.047139578
0.024509266
0.047585629
0.068488747
0.017253995
""
0.064638555
0.029733311
0.015799798
0.14460878
0.077130377
0.060546763
0.017767956
0.020610027
0.11405016
0.034325752
""
0.087858707
""
""
0.049633864
0.1448597
""
""
""
""
0.020614922
0.044144828
0.025131144
0.0596295
0.036541726
0.034584317
0.076669849
""
""
0.034466267
""
""
""
0.072529301
""
0.029227149
""
0.11112497
0.11989798
0.1142944
""
0.16437061
0.22356838
0.13775501
""
0.12145815
0.12396221
0.079344034
0.12867786
""
0.08964552
0.12212727
""
0.022491127
0.091180459
0.070671134
0.10124912
0.06960658
0.020464469
0.069507398
0.074876353
0.040676173
0.022633551
0.051557429
0.070207588
""
0.094599426
0.039968651
0.11555433
""
0.081663907
0.067054547
0.014262293
0.034655411
0.033528931
0.012688421
0.021301834
0.035021238
0.02286914
0.015252021
0.034905095
0.014973616
0.0752775
0.045604426
0.048187781
0.053448275
0.029495727
""
0.026939247
0.028877683
0.029182073
""
""
""
0.064860396
0.12059002
0.10361806
0.048739459
0.11333688
0.032613784
0.037464425
0.10330843
""
""
0.01096538
0.079921722
0.067617618
0.12720747
0.056662217
0.097681761
0.041630641
0.041033592
""
0.09099517
0.039598279
0.043673556
""
0.12018345
0.08710511
""
0.039980203
0.096571609
""
""
0.090826288
0.028653182
0.073183276
""
0.021907615
0.036520261
""
0.039219204
""
0.10365164
""
""
0.026809396
0.0099391472
0.10871578
0.0061336784
0.059551205
0.089671597
0.053192046
0.037145119
0.0079084532
0.028042618
0.070473239
0.030823514
0.08755473
""
0.024181347
0.01670865
0.080705211
0.084711142
0.12628257
0.074735813
0.016518358
0.097586118
0.084428795
0.015382138
""
0.064726494
0.033060141
""
0.10142331
0.043253485
0.019466517
""
""
0.094296731
0.050658662
0.045835134
0.022239709
0.084200576
0.023608919
0.034117628
0.075878017
0.049717676
0.038593452
0.026254347
0.014819157
0.07655403
0.043253999
0.044331465
0.05809268
0.039708707
""
""
0.026450377
0.031026369
0.02612105
0.013015645
0.055185448
0.059923392
0.063568071
0.076036811
0.058015663
0.060623791
0.014354625
0.041490592
0.054097187
0.051306702
0.015758809
0.033602331
0.035849947
0.041476879
""
0.06141039
""
0.067596145
""
0.045425426
""
0.11651599
0.054023132
0.071904615
0.072061285
0.033791296
0.074750468
0.065870032
0.044901088
0.019486064
0.087013394
0.039189059
0.013457462
0.036003329
0.052737705
""
0.045086958
0.090464868
0.10152114
0.021078523
0.089344144
0.02938574
0.078564934
0.027831323
0.021938724
0.01996265
0.019850377
0.0061342623
0.017539201
0.0073735341
0.0084879026
0.022600072
0.034916647
0.062149029
""
0.054682706
""
0.12911826
0.031415273
0.044692624
0.087412186
0.054664504
0.014504534
""
""
0.0073137954
0.017513301
0.087492965
0.027154509
0.009314199
0.053106811
0.10001317
""
""
0.10566353
0.097445674
0.13722485
""
""
0.072655551
0.071749568
0.047167022
0.008513811
""
0.061668236
0.043047216
""
0.088053294
""
0.084842369
0.059967257
""
0.048113294
0.040728964
0.078344636
0.04547162
0.0289196
0.03535175
0.087492116
0.048617482
0.058184609
0.048061859
0.10241022
0.024955014
0.085687324
""
""
0.048137356
0.037290402
0.076429673
0.07292629
0.03415915
""
0.032181997
0.025781143
0.015041459
0.057483215
0.0062709874
0.024710178
0.062808134
0.10416639
0.01197389
""
0.098789908
0.047327671
0.03547531
0.06665279
""
0.099170543
0.085807443
""
""
0.067267701
0.1303345
0.080910236
""
0.081831954
0.064309627
""
0.074056789
0.14375289
0.12335618
0.077219568
""
0.034667701
""
""
0.13140912
""
""
""
""
""
""
0.074977905
""
""
""
""
""
""
0.092097022
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045955028
""
""
""
""
""
""
0.059524484
""
""
0.063688613
0.055669162
""
""
""
0.095539093
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12245758
0.029162418
""
""
""
0.045948137
""
""
""
""
""
0.051579889
""
""
""
""
0.12444635
""
0.12662175
0.055663213
""
0.037559461
""
""
0.018162213
""
""
""
""
""
""
0.015873021
""
""
0.062516533
""
""
""
""
""
""
""
""
""
""
""
""
0.086314954
""
""
0.027460329
0.0091053052
""
""
0.10392792
""
0.10520784
""
""
""
""
""
""
0.088678218
""
""
0.042616889
0.028615467
0.020246709
0.081637174
0.092071652
0.086013637
""
0.038388792
0.052062504
0.012239387
0.062629119
0.085893556
""
""
0.042822823
0.15204562
0.035577755
0.083249211
0.034244057
0.11260351
0.079212092
0.028541286
0.026191825
0.030144809
0.052703802
0.011138903
0.058405522
""
0.066914946
0.027850326
0.065779127
""
""
""
0.08431831
""
""
0.049380615
0.067657664
""
0.051945005
""
""
""
""
""
""
""
""
""
""
""
""
0.083235227
""
""
0.015555352
""
0.013702089
""
""
""
0.053292502
""
""
""
""
""
""
0.051210128
0.033144373
0.074323237
0.038409986
0.0084968489
0.037284244
0.074530356
0.11315579
0.062807381
""
""
""
""
""
""
""
""
0.044363018
""
""
0.05567671
""
""
""
0.12498416
""
0.052657008
0.11576448
0.023745134
0.012487728
0.0098807923
0.057664782
0.045462221
0.055299781
0.051373284
0.030720148
0.087699145
""
0.039380629
0.063363545
0.057772033
0.011276384
0.051432114
0.042048052
0.072126783
0.081525721
""
0.015377886
""
""
""
""
""
0.087903872
0.040400419
0.078006729
0.065737382
""
""
""
0.029462092
0.10683101
""
0.061579641
""
""
""
""
""
""
""
""
0.050151024
""
""
0.078603335
0.071410283
0.1064779
""
""
0.051085379
0.057791326
""
""
0.079455197
""
0.0038637356
0.020276997
0.011919181
""
0.053425264
""
""
""
0.018401634
""
0.0094772214
""
0.017921016
0.049427055
""
0.042190846
0.043971747
""
0.053293597
0.012918021
0.095703818
0.11296117
0.023233905
0.076932684
""
0.054396123
""
""
""
""
0.023208551
0.011643282
0.048023731
0.035123348
""
""
""
0.10062461
""
0.061279364
0.053539284
""
""
0.036553893
0.041444223
0.033370126
0.090979606
0.041882578
0.016985791
0.018154889
0.014390315
0.027695114
0.0067725289
0.0066561629
0.086409546
""
""
0.02313053
0.017152561
0.0042642765
0.010546119
""
""
0.0071538924
0.046395533
0.017587131
0.0033211387
0.056533817
0.070779882
0.071171157
0.057795525
0.02168138
0.072015256
0.032384496
0.0086675715
0.08451356
0.015766921
0.064927801
0.03695792
0.026183693
""
""
0.046694651
""
""
""
0.035622269
0.049966771
0.0046470882
