grad_natam_male_p25_se
""
""
""
""
""
""
""
""
""
""
""
0.013975215
""
""
""
""
""
""
""
""
""
0.02282846
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.011649066
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12094641
""
""
""
""
""
""
""
""
""
""
""
""
0.052568395
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.011682522
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11881636
""
0.11815536
0.017554559
""
0.036191098
""
0.033856265
""
""
""
""
""
""
0.082374901
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056184106
""
""
0.024392586
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025714759
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.016006183
""
""
""
0.052118432
""
0.066392668
""
""
""
""
""
""
""
""
""
""
0.0016091452
""
0.0058404738
""
""
""
""
""
""
""
""
""
""
""
""
""
0.010488672
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.081921704
""
0.047225844
""
""
""
0.13643348
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.018095404
""
""
""
""
""
""
""
""
""
""
""
""
""
0.010928079
""
0.062792256
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029864764
""
""
""
""
""
""
0.026740801
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051576834
""
""
""
""
""
""
""
0.016555659
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020004749
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.095786691
0.019056389
""
""
""
""
0.023464875
""
0.11538021
""
""
""
""
""
""
""
""
0.024524398
""
""
0.0080950297
0.016205598
0.0028083024
0.11680961
0.0091726454
0.026426801
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051353723
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0050146058
0.04353622
""
""
""
""
0.084933899
""
""
0.0046540075
""
0.10719302
0.018426901
0.0094282944
0.0062993802
""
0.015162115
""
0.0061042723
""
""
0.0056746141
0.0040653138
0.013033789
""
""
""
""
0.0043519456
0.0095134843
""
0.026115272
0.0070743929
0.067345381
""
""
""
""
0.040030077
0.062411159
""
""
""
0.0082261274
""
""
""
""
""
""
""
0.0082468763
""
""
""
""
""
""
""
""
""
0.0056118756
""
""
""
0.0050903698
""
0.015639579
""
0.0039728298
""
""
0.0085800132
0.027538104
""
0.0038645251
""
""
""
""
""
""
""
""
""
""
""
""
0.030624129
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0120223
0.042429365
""
0.026760664
0.01069789
""
""
""
0.044038523
0.0060860701
0.044631779
0.0039806371
""
""
0.036075953
""
""
0.019585634
""
""
""
""
0.053806879
0.051830899
0.065765597
0.042185668
""
0.003910338
""
0.018207092
""
""
""
""
""
""
""
0.013736174
""
0.0047158599
