kfr_top01_other_female_p25_se
0.00057887402
0.014715065
0.009837484
0.00122801
0.0059640021
0.0035346984
0.0013886066
0.0084249144
0.0088367462
0.0083426656
0.0036756406
0.0023105948
0.04353226
0.0024650798
0.0018354676
""
0.032644309
0.0061627817
0.0074421265
0.0031864019
0.00057247223
0.0014527517
0.0026901935
0.0026373523
0.0030981414
0.0073582265
0.013478926
0.00064131583
0.00066537946
0.0032206192
0.0026435528
0.002537739
0.0015841296
0.0016003543
0.0022690727
0.0038374851
0.0080757886
0.023252642
""
""
0.0060030269
0.0040696734
""
""
0.010482545
0.003880386
0.0022988089
0.0014592512
0.002831389
0.0011477995
0.0018999829
0.0020123746
0.0016347669
""
""
0.0055864519
0.017094733
0.0055094375
""
0.0033719938
0.003122038
0.002533464
""
0.0038507772
0.0029388592
0.0055535398
""
""
0.0075916769
0.0045202449
0.0052142688
0.0087129381
0.0026071344
0.0018986795
0.0040186807
""
0.0028280781
0.004962055
0.020625906
0.0023997398
0.0049368511
0.0089138038
0.0079605011
0.0053773723
0.0016755234
0.0058237771
0.003862994
0.0014231974
0.00072218111
0.0030147105
0.0019727091
0.0049167988
0.011959841
0.0046613915
0.0031586387
0.030490018
0.022103103
0.011291248
0.000819807
0.00033213399
0.0052353423
0.00081200304
0.0015906198
0.0026033612
0.0073607825
0.0012515441
0.0009802283
0.0015310036
0.017462105
0.0012273162
0.0010867306
0.0012875855
0.0019610231
0.0071154209
0.0012069617
0.0036514211
0.0018453974
0.010525649
""
""
0.0017395563
0.0029253932
0.0043877237
0.0013525229
0.0034275737
0.0049094926
0.0039072451
0.01343611
0.011335494
0.0071090418
0.0013436612
0.0032754359
0.015084353
0.0069286744
0.0079297451
0.0022092734
0.010068431
0.0008181716
0.0076744515
0.013454209
0.0020893659
0.0011793274
""
0.011034359
0.016560327
""
0.0030256419
0.0023858037
0.010124795
0.0061798743
0.0037085414
0.0036079537
0.017841626
0.0090537723
0.0019122234
0.0012083373
0.018340502
0.0051475731
0.0044317753
0.0055478951
""
""
0.0022291336
0.0023811029
0.0079462444
0.0015960337
0.0033403691
0.0041375575
0.0010262111
0.0028904795
0.00062021136
0.0043964833
0.0072286208
0.0026406036
0.0028193598
0.004273016
0.0034184107
0.001487531
0.0028733611
0.0023511506
0.0027236501
0.0025001699
0.00079795049
0.0027608608
0.0030232598
0.0013851296
0.0076291719
0.0072875558
0.0021310626
""
0.0033581094
0.0025715264
0.00094086031
0.0067119538
0.0057218787
0.0018910661
0.0029255645
0.012436678
0.0043565184
0.011174199
0.0027555334
0.0023383664
0.0065031489
0.0076066316
0.0056352355
0.0024170377
0.0011595173
0.0029372191
0.0015816137
0.0035968905
0.0022696212
0.0017776759
""
0.018999502
0.0057886508
0.0077599008
0.0046581142
0.0021585915
0.0036978109
0.00088281976
0.0037360552
0.0038088486
0.0076158699
0.0027345154
0.0018078466
0.0064478014
0.016584918
0.0015858454
0.0019220228
0.00069473381
0.0012304261
0.0018262486
""
0.014631594
0.014423063
0.002124415
0.015296696
0.0029579636
""
0.0046244217
0.0052777654
0.0081886854
0.0095101325
0.0019678071
0.001865988
0.0047671059
0.0026783189
0.0019384474
0.0028435572
0.0051315608
0.00099468138
0.001006005
0.0011615566
""
0.014743776
0.0020092039
0.0052130516
0.0039675543
0.01106425
0.003654927
0.0019425959
0.0051846001
0.0041434634
0.0034487906
0.0036982272
0.0011530217
0.0074120285
0.003088414
