married_pooled_male_p1
0.28037149
0.26801419
0.35527089
0.26045144
0.17100644
0.19671248
0.14896412
0.38485417
0.30632383
0.16017252
0.17636755
0.11904493
0.39203349
0.24705517
0.18714876
0.36073694
0.33558974
0.28201964
0.35934737
0.076877959
0.11196446
0.12668836
0.16115046
0.066412993
0.13990442
0.059168328
0.17860442
0.15123487
0.12094312
0.14059335
0.15854263
0.22495562
0.090243861
0.12265053
0.039143294
0.20583029
0.13729261
0.13890283
0.053157963
0.016335534
0.042418912
0.11128564
0.17798659
0.16742559
0.080759339
0.057049114
0.082095742
0.19670935
0.081015788
0.17280242
0.21876715
0.17585258
0.098156787
0.15249301
0.09276285
0.075713225
0.1318564
0.28333154
0.22652835
0.091403514
0.11932678
0.171233
0.12749454
0.32380012
0.33889207
0.32705095
0.3625735
0.36897987
0.39875045
0.3381294
0.0040934496
0.026389798
0.016783761
0.12018702
0.10595458
0.31692973
0.17860454
0.29686829
0.19783993
0.0032852537
0.056654528
0.30990905
0.4266699
0.25661474
0.1879779
0.27775645
0.26171663
0.21796653
0.24084619
0.26723161
0.31012207
0.31315175
0.37837824
0.20145361
0.31906614
0.38570234
0.29934087
0.22804758
0.18203866
0.18927537
0.21055812
0.16148984
0.16163148
0.20808549
0.22084375
0.18563303
0.20875545
0.14789587
0.19131595
0.21008947
0.17868376
0.092294209
0.099027753
0.043608103
0.12207804
0.1676441
0.099009842
0.090540119
0.19915959
0.10152587
0.13751338
0.18071075
0.15755129
0.19452648
0.15014412
0.089429297
0.091597155
0.16579503
0.04876323
0.072142772
0.10746513
0.11570842
0.14494963
0.22437543
0.27312168
0.11110423
0.16332628
0.070527978
0.079886153
0.028639717
0.14676498
0.21817787
0.11768787
0.086665027
0.060467731
0.06399814
0.1666182
0.095837466
0.062080469
0.074251309
0.30985674
0.11595847
0.067659311
0.062081698
0.21022329
0.10098585
0.10249889
0.039456647
0.16924797
0.37320587
0.34215137
0.37236646
0.19512081
0.060771428
0.1836628
0.15347748
0.31653705
0.30332643
0.32499155
0.29146287
0.15581237
0.22820821
0.33117673
0.27135479
0.33741042
0.33401704
0.22176445
0.21871559
0.33063874
0.33025497
0.32931519
