kir_stycz_pooled_male_mean
0.49386236
0.49724993
0.45157915
0.50277638
0.50950658
0.43072614
0.48138025
0.44969296
0.44511378
0.43868777
0.51492238
0.55193335
0.53853399
0.48606896
0.49749616
0.46425569
0.49504781
0.44919196
0.4468759
0.50325394
0.51014584
0.48380026
0.45902881
0.40434101
0.47232631
0.48750132
0.48384625
0.44098985
0.46154836
0.47812471
0.47606674
0.37517369
0.45976213
0.43872288
0.45497456
0.49062577
0.48387939
0.50136286
0.4810046
0.5285874
0.47545311
0.49235967
0.42869613
0.37230501
0.48460889
0.49421892
0.4439182
0.45475173
0.48898175
0.49431428
0.42894074
0.48916715
0.39367253
0.48304999
0.46528211
0.47087985
0.40737438
0.50961375
0.5691117
0.40572256
0.45631236
0.43609604
0.48219669
0.46367669
0.61108953
0.44860452
0.46213707
0.47908905
0.5736112
0.582142
0.30342278
""
0.71494299
0.38851628
0.61184382
""
0.43700901
0.57266265
0.60314411
0.57770461
0.52287251
0.31679052
0.47330761
0.59995306
0.3844412
0.47493869
0.38267615
""
0.42690408
0.5040186
""
0.55591059
0.5218994
""
""
0.46252614
0.40641192
0.49047524
0.50757563
0.51118654
0.54878491
0.58125901
0.42251888
0.53221524
0.47036296
0.44559419
0.47749269
0.49195877
0.48125628
0.49188918
0.48096767
0.44951048
0.5033108
0.4562223
0.52056497
0.46066865
0.47052857
0.55450392
0.45523527
0.4066174
0.44810444
0.47401866
0.45585299
0.51875615
0.49611992
0.50683749
0.46096522
0.45729011
0.43084621
0.43688628
0.47981128
0.43076971
0.45867756
0.50248462
0.47123441
0.41629761
0.42725483
0.51851749
0.46870011
0.4263131
0.43537432
0.43239695
0.46207094
0.39373133
0.4295978
0.41410521
0.48901182
0.41624919
0.45896906
0.3866533
0.45924023
0.49811968
0.43190619
0.47816253
0.48201305
0.41167346
0.47418249
0.43423221
0.44304156
0.43620241
0.43428135
0.43126479
0.44173911
0.483823
0.3566539
0.46256551
0.43979046
0.4470318
0.47617522
0.45872483
0.45859608
0.48274556
0.40559509
0.49582657
0.44788259
0.38343897
0.44955611
0.46494508
0.44431442
0.41419393
0.47161359
0.45940727
0.5066452
0.47203502
0.4034397
0.44125473
0.57851845
0.38121665
0.5543716
0.46809873
0.52884442
0.48424566
0.5915575
0.41091716
0.56012028
0.48549604
0.47407979
0.44584358
0.49688691
0.52264214
0.55131656
0.50148684
0.45974907
0.54330033
0.53414083
0.50629932
0.6208477
0.48537272
0.44388521
0.48402169
0.46767274
0.52229679
0.52524555
0.57737184
0.5010879
0.57044834
0.56510621
0.47874308
0.52183938
0.51252884
0.5577513
0.5295074
0.53656811
0.59301084
0.51881349
0.53898776
0.62035799
0.52194268
0.59639966
0.53422111
0.48046735
0.52007771
0.47804096
0.56318295
0.55034202
0.50412208
0.49745524
0.4591127
