two_par_asian_female_n
""
28.0
""
""
""
""
""
56.0
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
44.0
""
""
""
""
31.0
""
""
""
""
""
""
40.0
""
251.0
""
""
""
80.0
20.0
""
""
268.0
""
""
""
273.0
""
126.0
38.0
""
""
""
""
""
""
84.0
""
20.0
""
55.0
""
""
""
""
""
""
651.0
""
""
""
""
96.0
""
""
54.0
""
25.0
82.0
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
94.0
40.0
20.0
""
""
""
2575.0
57.0
""
622.0
70.0
""
47.0
95.0
""
""
""
89.0
""
""
""
""
""
""
""
""
""
""
""
""
45.0
""
""
""
""
""
24.0
""
""
35.0
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
226.0
""
""
33.0
""
""
283.0
""
""
""
""
""
131.0
23.0
""
""
10232.0
""
""
206.0
""
""
4871.0
27.0
150.0
2537.0
39.0
102.0
110.0
""
1201.0
260.0
25.0
""
41758.0
96.0
388.0
""
37.0
689.0
""
""
1006.0
248.0
32.0
15171.0
411.0
""
3300.0
5283.0
61.0
4395.0
9949.0
8486.0
2815.0
236.0
6014.0
628.0
14303.0
283.0
151.0
""
24.0
2802.0
595.0
1024.0
425.0
39.0
""
526.0
25.0
2016.0
442.0
191.0
585.0
""
1010.0
""
""
""
318.0
92.0
""
""
""
""
""
""
""
""
637.0
""
213.0
""
""
578.0
20.0
""
""
""
""
""
""
""
676.0
""
""
""
""
155.0
""
""
""
54.0
""
""
""
""
""
""
""
""
""
""
""
45.0
""
""
""
""
""
""
""
""
""
""
87.0
""
1171.0
902.0
107.0
126.0
700.0
296.0
122.0
38.0
105.0
564.0
74.0
455.0
215.0
""
176.0
""
404.0
1712.0
""
71.0
56.0
208.0
78.0
""
""
""
1089.0
387.0
46.0
""
""
""
""
""
""
""
""
64.0
63.0
1025.0
""
56.0
""
""
""
124.0
211.0
157.0
""
""
""
135.0
125.0
64.0
1383.0
50.0
20.0
243.0
""
1540.0
240.0
834.0
253.0
902.0
274.0
22.0
61.0
127.0
91.0
167.0
515.0
""
""
""
""
244.0
""
""
""
""
""
""
""
23.0
""
72.0
34.0
""
""
75.0
""
""
""
""
""
""
""
""
34.0
""
39.0
23.0
""
186.0
24.0
""
71.0
64.0
""
667.0
""
779.0
""
""
245.0
""
40.0
""
""
""
""
""
1289.0
""
""
31.0
62.0
""
""
""
""
""
""
""
130.0
35.0
58.0
""
906.0
""
""
28.0
28.0
""
""
2053.0
39.0
96.0
""
""
""
""
""
151.0
108.0
""
30.0
""
""
""
""
""
""
""
""
23.0
""
65.0
""
""
58.0
""
""
""
""
""
""
""
""
""
""
""
""
""
179.0
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
153.0
62.0
""
""
""
24.0
""
""
""
""
""
""
""
""
""
22.0
22.0
""
""
""
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
43.0
""
""
""
""
745.0
10606.0
391.0
1163.0
239.0
""
33.0
""
""
""
""
""
""
36.0
""
""
""
52.0
""
""
""
""
""
25.0
""
""
""
""
""
""
""
23.0
20.0
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
22.0
""
""
""
""
""
""
""
""
212.0
""
""
""
""
20.0
9937.0
""
""
58.0
""
""
3617.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
530.0
47.0
44.0
""
1369.0
42.0
""
""
""
""
""
200.0
77.0
25.0
""
73.0
23.0
""
""
""
""
""
""
""
""
""
""
134.0
""
""
""
""
""
""
""
""
85.0
165.0
""
103.0
""
""
""
""
27.0
45.0
""
47.0
""
""
""
""
""
29.0
744.0
21.0
273.0
""
""
225.0
56.0
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
27.0
""
99.0
""
28.0
""
""
""
""
28.0
""
232.0
""
""
55.0
""
30.0
""
""
""
""
""
""
59.0
""
34.0
""
257.0
38.0
""
36.0
540.0
""
""
""
54.0
""
""
""
""
""
""
""
""
""
""
87.0
""
""
""
""
""
""
154.0
""
""
""
""
""
""
""
105.0
""
""
75.0
""
61.0
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
73.0
""
""
""
62.0
""
""
""
""
""
30.0
""
""
""
""
""
23.0
""
30.0
""
""
""
30.0
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
135.0
""
""
""
""
123.0
""
""
""
""
""
27.0
25.0
""
""
""
""
""
34.0
""
""
""
""
""
""
492.0
31.0
""
""
""
133.0
""
""
95.0
""
""
""
""
""
""
""
""
""
""
""
151.0
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
46.0
""
""
""
""
83.0
""
""
""
""
89.0
53.0
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
576.0
""
""
""
""
""
62.0
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
58.0
""
""
""
67.0
""
616.0
52.0
87.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
175.0
""
""
""
""
""
""
""
42.0
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
31.0
""
""
""
""
""
36.0
""
""
""
189.0
""
""
27.0
""
""
""
""
""
""
""
""
""
122.0
""
""
""
""
""
""
""
""
384.0
""
""
45.0
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
49.0
""
""
""
""
""
""
""
""
33.0
""
""
""
""
69.0
101.0
76.0
""
""
""
""
""
""
438.0
""
""
""
""
""
112.0
""
""
914.0
""
118.0
44.0
""
""
""
""
""
""
695.0
45.0
26.0
""
73.0
""
""
""
59.0
28.0
""
""
""
20.0
25.0
61.0
100.0
31.0
""
80.0
""
80.0
49.0
""
""
""
""
""
""
34.0
""
159.0
""
""
42.0
""
""
""
33.0
""
20.0
""
""
""
96.0
33.0
642.0
1203.0
41.0
""
102.0
50.0
136.0
""
188.0
""
239.0
993.0
""
4134.0
1618.0
20.0
84.0
""
24.0
85.0
102.0
32.0
386.0
87.0
76.0
336.0
""
788.0
41.0
285.0
114.0
2901.0
""
1311.0
248.0
1491.0
823.0
""
""
53.0
""
""
""
""
""
47.0
""
123.0
""
80.0
23.0
""
""
""
""
40.0
""
""
""
75.0
""
225.0
""
""
""
""
""
""
""
357.0
""
""
""
30.0
49.0
162.0
""
504.0
""
""
37.0
""
33.0
76.0
""
""
1000.0
""
21.0
""
""
""
58.0
""
59.0
""
""
55.0
""
1917.0
""
""
""
""
""
""
290.0
""
""
97.0
55.0
29.0
""
""
21.0
""
""
503.0
1612.0
""
""
514.0
""
28.0
31.0
""
43.0
""
""
89.0
""
""
27.0
20.0
""
""
""
24.0
621.0
""
""
""
""
""
28.0
""
2464.0
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
34.0
""
21.0
55.0
""
260.0
""
""
""
""
""
""
1833.0
""
""
""
52.0
""
""
83.0
165.0
48.0
""
104.0
28.0
""
""
""
""
""
""
""
374.0
""
""
42.0
63.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
50.0
25.0
""
""
""
""
23.0
296.0
118.0
""
""
""
""
159.0
""
""
""
""
""
""
""
23.0
""
""
""
21.0
""
21.0
43.0
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
62.0
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
147.0
32.0
""
""
""
""
28.0
""
""
43.0
""
""
""
""
156.0
""
24.0
""
""
""
""
""
""
""
""
""
23.0
""
""
137.0
""
""
""
""
""
""
""
""
439.0
36.0
55.0
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
30.0
""
81.0
""
44.0
""
""
""
""
""
""
153.0
""
""
""
992.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
261.0
""
""
""
""
""
""
44.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
""
""
""
313.0
""
""
""
""
""
""
""
""
""
""
""
52.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
295.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
131.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
43.0
3223.0
""
21.0
""
""
""
""
""
20.0
""
""
""
""
607.0
""
47.0
28.0
""
22.0
""
31.0
300.0
62.0
191.0
79.0
""
564.0
3973.0
671.0
1053.0
51.0
76.0
1528.0
300.0
2137.0
154.0
839.0
3969.0
1191.0
1428.0
414.0
979.0
38.0
1083.0
107.0
1096.0
87.0
451.0
""
20.0
""
""
46.0
""
58.0
""
""
""
""
""
""
""
""
""
""
""
50.0
""
""
""
51.0
23.0
""
49.0
""
""
""
""
""
""
335.0
""
1774.0
197.0
35.0
27.0
44.0
42.0
""
31.0
28.0
""
23.0
343.0
575.0
""
""
21.0
24.0
""
""
22.0
64.0
6720.0
""
23.0
27.0
830.0
25.0
3691.0
5685.0
90.0
144.0
459.0
52.0
287.0
""
37.0
24.0
55.0
13967.0
75.0
1247.0
962.0
25.0
131.0
161.0
""
""
""
45.0
1901.0
50.0
27.0
103.0
108.0
34.0
22.0
51.0
1754.0
""
""
67.0
""
""
""
""
""
""
""
""
""
76.0
142.0
78.0
""
""
""
""
230.0
""
""
""
""
38.0
""
65.0
290.0
""
""
80.0
""
""
231.0
""
158.0
""
98.0
""
""
""
""
502.0
""
29.0
""
35.0
""
""
""
78.0
""
27.0
""
""
""
""
""
""
""
""
1053.0
""
29.0
""
21.0
72.0
""
127.0
129.0
""
20.0
""
""
""
53.0
""
66.0
29.0
23.0
24.0
85.0
""
""
""
54.0
""
""
""
""
""
58.0
""
819.0
""
""
""
80.0
""
""
""
""
""
""
""
""
""
""
""
""
50.0
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
39.0
""
""
""
49.0
""
26.0
25.0
""
""
""
272.0
""
""
49.0
61.0
""
""
""
""
1114.0
""
""
122.0
27.0
58.0
""
1112.0
""
""
27.0
160.0
""
556.0
49.0
""
""
""
""
""
""
""
""
""
""
128.0
""
50.0
""
102.0
261.0
""
71.0
38.0
72.0
""
""
39.0
""
394.0
""
""
21.0
""
""
""
""
""
""
58.0
""
""
55.0
20.0
20.0
""
""
29.0
140.0
361.0
67.0
23.0
26.0
""
""
104.0
20.0
34.0
""
65.0
""
""
""
""
""
""
""
""
""
159.0
""
""
""
""
331.0
""
138.0
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
25.0
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
828.0
""
""
""
""
34.0
""
""
""
""
""
21.0
""
""
""
""
""
475.0
34.0
45.0
""
""
""
""
88.0
454.0
26.0
""
28.0
""
""
54.0
39.0
""
""
""
""
98.0
""
30.0
24.0
""
227.0
25.0
55.0
""
266.0
""
1701.0
52.0
""
""
46.0
""
""
""
1110.0
""
54.0
35.0
726.0
""
26.0
""
209.0
37.0
""
793.0
51.0
39.0
""
""
95.0
394.0
""
20.0
""
""
26.0
222.0
256.0
854.0
""
107.0
""
""
57.0
""
""
""
""
""
""
125.0
388.0
30.0
76.0
354.0
127.0
36.0
""
40.0
""
82.0
1508.0
""
228.0
""
""
2548.0
""
""
38.0
""
""
""
""
""
""
""
""
51.0
""
136.0
""
222.0
29.0
128.0
54.0
762.0
68.0
""
58.0
""
39.0
""
""
45.0
148.0
""
172.0
""
""
""
""
""
""
""
72.0
""
""
37.0
""
261.0
26.0
""
88.0
""
""
""
""
""
126.0
""
""
""
""
20.0
29.0
37.0
241.0
""
244.0
61.0
""
""
100.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
91.0
""
""
60.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
39.0
27.0
""
""
""
""
""
""
""
""
""
23.0
""
""
590.0
""
""
""
""
""
""
""
""
""
""
""
""
""
247.0
""
""
""
""
""
""
""
""
""
""
""
""
""
258.0
""
""
""
""
""
""
23.0
""
""
32.0
""
""
""
""
""
109.0
""
""
""
""
""
""
""
22.0
""
""
""
238.0
""
""
24.0
631.0
""
""
54.0
53.0
""
""
""
""
""
""
30.0
""
""
""
72.0
34.0
""
""
34.0
32.0
""
""
""
""
""
""
""
""
""
299.0
991.0
""
""
""
31.0
288.0
110.0
""
""
""
""
""
""
""
26.0
""
96.0
""
""
""
""
""
""
""
""
""
""
""
1360.0
""
""
21.0
""
""
""
81.0
""
""
""
""
""
""
3920.0
""
""
""
876.0
""
""
""
""
""
""
53.0
""
41.0
354.0
""
""
""
""
""
""
""
2531.0
""
""
""
""
306.0
""
""
""
""
""
""
39.0
50.0
""
55.0
""
""
""
""
""
""
8151.0
""
""
""
26.0
""
""
198.0
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
442.0
""
""
41.0
""
""
40.0
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
121.0
""
""
79.0
""
""
""
""
""
65.0
""
""
""
79.0
""
""
""
""
208.0
""
""
""
22.0
""
""
""
225.0
""
""
51.0
""
""
28.0
""
""
""
179.0
""
""
64.0
""
""
""
""
""
""
""
56.0
""
""
""
""
""
""
""
""
""
""
""
""
61.0
""
""
""
""
""
""
""
2531.0
96.0
""
""
""
""
64.0
1033.0
""
""
""
""
""
""
""
47.0
""
""
""
""
37.0
""
""
124.0
""
""
339.0
""
""
""
""
""
""
""
""
""
21.0
59.0
""
""
225.0
""
""
""
""
""
""
""
""
""
""
""
932.0
""
""
""
""
""
""
170.0
""
24.0
""
126.0
""
""
""
120.0
""
""
""
""
""
""
""
""
""
23.0
""
86.0
""
""
""
""
578.0
""
""
30.0
""
""
""
""
""
""
""
""
""
""
410.0
""
""
""
""
""
""
""
5232.0
""
""
""
""
30.0
""
""
""
""
""
""
""
42.0
411.0
""
""
""
51.0
""
""
""
""
""
484.0
""
""
""
""
""
""
58.0
""
""
""
""
""
""
""
""
""
""
""
42.0
746.0
""
""
""
70.0
""
""
""
""
""
""
""
77.0
110.0
""
""
23.0
""
""
""
""
""
149.0
308.0
""
""
43.0
236.0
54.0
""
20.0
""
169.0
31.0
""
""
""
161.0
37.0
""
""
52.0
57.0
30.0
""
222.0
304.0
""
""
20.0
61.0
""
97.0
71.0
""
""
49.0
1292.0
""
""
""
""
""
201.0
29.0
36.0
601.0
""
88.0
""
""
47.0
""
35.0
43.0
165.0
""
6698.0
571.0
""
""
39.0
""
27.0
""
32.0
""
1595.0
""
77.0
""
1766.0
354.0
""
487.0
""
41.0
182.0
27.0
86.0
""
34.0
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
22.0
94.0
""
""
""
""
""
""
""
22.0
""
""
56.0
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
260.0
""
""
49.0
42.0
""
""
""
445.0
28.0
""
""
37.0
136.0
""
43.0
""
""
""
""
""
""
""
28.0
""
76.0
""
156.0
""
""
""
97.0
283.0
""
""
""
1029.0
21.0
""
""
206.0
54.0
""
""
""
64.0
""
93.0
""
80.0
""
34.0
""
""
""
205.0
""
""
""
""
31.0
""
48.0
299.0
""
""
166.0
71.0
""
""
""
""
""
""
""
""
""
""
43.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
