staycz_pooled_male_mean
0.6432758
0.66208082
0.47726172
0.6812464
0.74843818
0.55606341
0.63763285
0.62449348
0.62059075
0.63513088
0.74979198
0.53283709
0.62928563
0.66174817
0.72724593
0.52798855
0.69441324
0.56015408
0.61670947
0.57952231
0.6898613
0.73285139
0.55374485
0.52101004
0.72118384
0.66185802
0.5825848
0.66893786
0.64289284
0.69070911
0.68396091
0.44135311
0.6789946
0.6487447
0.6242829
0.6836372
0.73496008
0.61808991
0.65949529
0.77475649
0.54435235
0.75449646
0.77148443
0.60167247
0.66496879
0.4518283
0.63905078
0.65651774
0.71606886
0.48142096
0.62784475
0.69574034
0.6109004
0.59531307
0.55252177
0.70874029
0.63583595
0.7411691
0.67054754
0.40867624
0.60907477
0.57147235
0.67047685
0.66861361
0.71226525
0.54731631
0.66816306
0.61129516
0.5280962
0.60299891
0.72017264
0.35310405
0.36103323
0.52697498
0.54084176
0.41715771
0.50889462
0.51933658
0.58909273
0.50649476
0.40786842
0.71843988
0.56198186
0.63798535
0.62635982
0.59412968
0.73538131
0.37507787
0.54859179
0.50620532
""
0.58190519
0.28112471
0.34130499
""
0.74920529
0.500772
0.58749962
0.50394934
0.66721183
0.53038776
0.43740258
0.46366629
0.75107098
0.54544365
0.47093502
0.67555439
0.73338705
0.7324692
0.52049726
0.58354568
0.53716427
0.48515537
0.54633439
0.7130661
0.58844471
0.54288453
0.48265332
0.52834481
0.41502997
0.52504599
0.68911231
0.52455395
0.63406694
0.49585447
0.69645947
0.65117943
0.67785972
0.57008088
0.52623564
0.40777975
0.5085243
0.58544242
0.71504968
0.60563046
0.52091992
0.61490482
0.72402877
0.7314496
0.54192996
0.66447133
0.59345484
0.56985176
0.5187583
0.56596404
0.51637536
0.65835214
0.48709255
0.72969085
0.42872274
0.65207535
0.61661607
0.60757643
0.69169837
0.74373627
0.53631783
0.67547965
0.54094821
0.43544105
0.57449633
0.57140952
0.60869437
0.4981119
0.7204473
0.39551404
0.6873014
0.70414621
0.51702833
0.59904808
0.52189404
0.70056969
0.71322834
0.48830006
0.74781048
0.66799676
0.64942175
0.61246067
0.50250334
0.48774233
0.59406894
0.55301917
0.55116421
0.7104426
0.58336198
0.59540868
0.74383539
0.68317699
0.45422333
0.65195268
0.59990919
0.58871686
0.61874264
0.68642735
0.50657225
0.63822496
0.73172736
0.62801766
0.55601662
0.65729964
0.43872517
0.68128115
0.69056416
0.53020042
0.38433698
0.80540329
0.70120883
0.61997741
0.50883842
0.57920349
0.64638865
0.49708831
0.39893538
0.62881881
0.66069782
0.58482808
0.76560289
0.65271109
0.40315244
0.75018919
0.71809077
0.63618201
0.76335073
0.69276023
0.79545569
0.68298918
0.60017252
0.71343845
0.60159546
0.63116556
0.64613974
0.55819976
0.3550829
0.43852934
0.65626782
0.62996078
0.65943915
0.6225279
0.54739827
0.33368054
0.69956309
0.54383808
0.70990372
0.65699983
0.61172944
0.76303208
0.43559197
0.69686705
0.47429714
0.31516242
0.54494393
0.58608282
0.68038344
0.3453241
0.52145171
0.56942683
0.59677774
0.40720257
0.55744553
0.42946431
0.58619589
0.7796247
0.39798385
0.65753907
0.44949108
0.65204972
0.54932016
0.54529464
0.51394349
0.72875619
0.29584894
0.36327818
""
0.45397574
0.26018843
0.72518456
0.41520086
0.39180455
0.41928127
0.49381247
0.58128184
0.47512233
0.38445753
0.4819361
0.60500515
""
0.4579615
0.46772075
0.57816452
0.63368553
0.57428533
0.51723766
0.63368112
0.41773617
0.46902066
0.4724316
0.632967
0.36684117
0.47330254
0.41873074
0.42216113
""
0.31045663
0.41119954
0.37301913
0.5180397
0.51469278
0.65106928
0.44682869
0.62683213
0.68567938
0.67338163
0.68363053
0.72739702
0.67068166
0.66043156
0.70744812
0.64924437
0.6659258
0.7222085
0.7814666
0.5534237
0.75784308
0.61200172
0.6278252
0.57892919
0.621921
0.65138334
0.5687632
0.53929228
0.66315752
0.59876305
0.60090572
0.61057204
0.68823731
0.72164404
0.63709664
0.54138339
0.67250472
0.70339024
0.63887852
0.50064468
0.60708427
0.58682197
0.65103692
0.53227431
0.66148537
0.55900282
0.69646335
0.55570251
0.56560642
0.63710636
0.66111887
0.63479906
0.6419934
0.62501991
0.58058393
0.56631464
0.77030176
0.52638328
0.61905247
0.60360944
0.58043158
0.73050255
0.5362764
0.697559
0.56575191
0.61737543
0.66661596
0.64627743
0.62500608
0.6842711
0.68823218
0.63523507
0.54439282
0.64323777
0.61685675
0.63064981
0.59114015
0.61102456
0.59913206
0.59924251
0.57123077
0.62894458
0.59001976
0.6764822
0.66243869
0.62980092
0.62416679
0.71977508
0.65804887
0.4960255
0.54283416
0.68227321
0.62748188
0.68813223
0.52779436
0.69694877
0.64833152
0.68367398
0.62661636
0.69334418
0.57283092
0.5893743
0.69167256
0.62241381
0.4115217
0.53025657
0.65561175
0.68550026
0.73765254
0.62512714
0.67039418
0.47370437
0.74054378
0.71137273
0.58421785
0.54787999
0.70556182
0.64755309
0.67695266
0.61853611
0.65431458
0.56803471
0.71553791
0.60398483
0.68804246
0.57391769
0.67648804
0.64649105
0.55251306
0.73498297
0.62821561
0.56234139
0.57774776
0.65519106
0.49235079
0.7743755
0.69127393
0.61674023
0.59086043
0.563685
0.64357644
0.52745444
0.68036306
0.6597386
0.6086756
0.71941143
0.61512327
0.76322526
0.58232468
0.7319997
0.56834161
0.57085615
0.64125997
0.69995981
0.65590334
0.59200078
0.69616508
0.63075674
0.64926147
0.76250738
0.65245509
0.58089656
0.56731272
0.62407684
0.72379398
0.64112467
0.67993009
0.66902536
0.69936413
0.68150753
0.64967054
0.70594394
0.60048801
0.52193183
0.4516409
0.46963811
0.60415798
0.58116072
0.68249834
0.71161944
0.63140982
0.46101683
0.64931089
0.55781239
0.55304581
0.62739444
0.59105927
0.62368047
0.67762095
0.73755044
0.77475256
0.610201
0.7603637
0.52395302
0.68427455
0.71311796
0.65844691
0.74749535
0.67578942
0.64772761
0.71480817
0.54931855
0.62267309
0.6532765
0.54950452
0.48558247
0.66236371
0.71558046
0.55978787
0.64545357
0.59026307
0.65509081
0.59323102
0.56954557
0.53010553
0.65643495
0.65187055
0.60472041
0.67265183
0.57780522
0.64769298
0.57646918
0.58887184
0.58299899
0.59757912
0.62630266
0.65845865
0.62032759
0.72825283
0.61844122
0.63833708
0.75448698
0.71163648
0.61005843
0.78091311
0.58666825
0.63999975
0.52680862
0.50550002
0.70217282
0.66259277
0.58005869
0.49528208
0.55936897
0.59189957
0.59320235
0.68656904
0.59290928
0.66171491
0.66517389
0.37620118
0.57093292
0.338193
0.63550013
0.59652334
0.38707954
0.64653498
0.61258072
0.51945579
0.39874795
0.47875252
0.41282183
0.69765985
0.36272937
0.38880664
0.57252663
0.47020671
0.37117633
0.58222407
0.53804719
0.58122909
0.6855396
0.55387104
0.5432862
0.58142161
0.56361717
0.62610412
0.42321849
0.43260059
0.54208446
0.4890615
0.48065868
0.45285761
0.57017744
0.4784849
0.71392775
0.46787861
0.62128311
0.65233642
0.29066443
0.52397144
0.32422933
0.42541549
0.64170474
0.43492213
0.60176373
0.62789911
0.52741015
0.58841288
0.63962221
0.56707275
0.5405311
0.5521971
0.60867977
0.60108924
0.60963643
0.60327667
0.55451798
0.7553249
0.58147132
0.63195562
0.56417853
0.58912241
0.62401009
0.71548635
0.62443447
0.63397503
0.57628506
0.5622201
0.50675017
0.70112658
0.60295922
0.53049916
0.58206958
0.69325817
0.5862512
0.52177882
0.56856328
0.5431242
0.59805018
0.52769452
0.59224778
0.61437845
0.59194833
0.71678668
0.53992075
0.65061086
0.69417787
0.57435727
0.67314541
0.50850767
0.65799826
0.5953353
0.54981637
0.61343479
0.58542043
0.58815968
0.48495388
0.67128199
0.56134701
0.59011489
0.65237302
0.66284955
0.59371644
0.66287792
0.58490986
0.67015541
0.60263306
0.60949546
0.71709996
0.60802484
0.55305654
0.5915091
0.62005323
0.63202441
0.6680609
0.61580253
0.58577973
0.64904064
0.5731076
0.65290409
