hours_wk_pooled_male_p25_se
2.3390424
1.616933
2.6035452
3.905699
2.249167
5.0750418
2.7458758
1.4858176
2.2901855
3.4167476
2.6779106
4.1514888
3.0616601
4.5603065
3.6576531
2.0440199
2.3599391
4.6004629
""
2.1108465
4.2890363
1.7450377
1.9397595
2.2972031
1.8724263
2.2860255
2.5293856
1.566748
3.3585784
3.1905134
2.5729551
4.1201158
3.6503136
2.9934742
1.2277137
2.174715
0.74507964
4.0116358
1.9313983
2.6550422
2.090101
2.1904404
3.3464706
3.2655513
1.2470249
3.313273
3.1184113
1.5739896
0.83170319
4.0638103
1.0088507
1.7452167
4.1203098
3.35024
2.3211694
3.1463344
2.1286814
2.419385
2.0762882
4.4663157
1.6610926
2.3768635
1.4406885
2.3157003
4.2462974
4.8144212
2.8881698
""
""
1.1948116
2.3753748
""
""
5.4898357
1.8387638
""
""
3.9651535
2.5828855
5.5211449
4.5689855
2.8428128
""
2.3566554
3.1231019
5.846581
3.6954155
""
5.6511359
4.5623584
""
""
""
""
""
4.3189392
2.2907994
1.5247617
1.7028856
2.7799857
3.2197433
6.8380265
3.8672311
0.3803606
1.3054872
1.8146982
0.64078099
1.5023687
1.9498471
1.3835016
1.2999291
2.8526974
3.561806
2.4783087
1.3373538
2.4213021
4.0549498
""
2.7749023
3.4340882
3.3171442
3.3312418
2.8583498
4.7038264
3.922662
3.0366654
1.8492596
2.063122
1.9047296
3.2996802
4.9529877
3.5975435
3.7766573
1.7191904
3.4729357
3.2718666
1.8245487
3.2856963
2.4873304
2.7974353
2.6237867
2.9488564
2.3477626
5.0597725
3.1694353
1.7058793
2.9988551
4.6478062
2.4908111
4.3853478
4.2793798
3.7994237
2.6525466
2.12239
3.3795841
3.8677974
2.2299211
1.7976121
3.9343371
4.6481729
4.2725754
3.9207497
2.6668823
4.5671144
2.8134413
4.5067363
2.6343513
2.5252976
2.1266949
6.0217319
0.91296381
2.6777847
2.8216484
1.8613862
3.3435216
4.0447598
1.4763709
3.5279765
3.2629814
3.8210559
2.3121006
2.7309387
1.3795377
2.0311015
3.4985445
3.3714192
0.60729659
""
3.4631798
1.2251699
3.7129788
4.6101336
0.80473107
3.275188
1.9366404
0.56821471
3.0024495
1.6295177
1.098848
4.4816117
0.63579428
1.4031466
2.9842014
3.7886734
0.18552141
1.4622952
1.6599128
4.13796
2.0215054
1.0541931
4.8331504
""
0.85464901
1.6125195
2.3328748
0.39478385
1.4210494
6.2542653
0.45644709
0.55219328
2.2122271
0.42910424
0.37339425
0.77367455
0.73257816
1.3278744
0.84150159
0.96228802
0.56773329
1.3008192
1.3511549
""
2.2888336
1.0110588
1.1018294
0.78917605
1.6185763
1.8791445
""
0.76104045
2.4292576
0.68662322
1.4407539
1.8962947
0.86696917
3.2232125
0.89003325
""
3.725286
4.0688033
1.3515449
2.8045685
4.7984805
""
""
4.4259872
""
""
""
2.8356557
0.74685019
""
2.230576
5.8810034
3.5309422
0.73923278
2.3635457
2.5459425
""
""
5.6840959
""
""
""
0.8798849
""
4.4677873
""
2.4204032
1.2808598
3.0115921
""
2.6908045
1.444223
""
5.3302436
3.374336
2.5002315
2.2142289
2.737035
""
4.3463893
4.5250921
""
3.4411669
