kir_native_white_male_p1
0.25282842
0.38381571
0.43966821
0.43820712
0.35150737
""
0.3410778
0.35079354
0.27118388
0.32343689
0.31538695
0.54930538
0.26857877
0.36365163
0.28772342
0.40555131
0.35150111
0.30860469
0.48638612
0.4102554
0.49370161
0.36832136
0.30840185
0.4124831
0.34931299
0.36409312
0.37994078
0.27424756
0.34443343
0.31101936
0.34236461
0.47531408
0.21294361
0.34772763
0.3555086
0.30780646
0.35415125
0.41836596
0.34735021
0.37986591
0.33580056
0.34139752
0.69923133
0.25853932
0.32162032
0.45030496
0.32813269
0.32424179
0.35702994
0.44972017
0.3339909
0.33207676
0.57253522
0.49692261
0.43449941
0.2919926
0.210021
0.43743905
0.35032144
0.72326988
0.29108584
0.38633734
0.38714319
0.35150757
0.57419336
0.38595971
0.33636448
""
""
0.44677678
""
""
-0.1246315
""
0.49702817
""
""
0.40413001
0.49973446
0.35090247
0.59351069
""
""
0.41730899
""
0.49259639
""
""
0.15830202
0.49563333
""
0.68344837
0.54020286
""
""
0.17682771
0.55009031
0.44913149
0.47013736
0.46827954
0.36369327
0.61125362
0.42685843
0.40942466
0.3790507
0.44866472
0.36805212
0.38598847
0.40811941
0.43543947
0.40788114
0.35736126
0.38535661
0.37785748
0.41786647
0.36069587
0.30432931
0.70285511
0.43934989
0.44657934
0.37354755
0.35566765
0.32885638
0.48714978
0.42782566
0.3592625
0.34141538
0.3873381
0.43476123
0.31474075
0.29241249
0.55254996
0.29321191
0.33495721
0.29547516
0.28650001
0.29667756
0.46931961
0.32117811
0.441062
0.31248865
0.42279285
0.33079821
0.36401355
0.46605563
0.34348825
0.37947488
0.34458852
0.27468979
0.43068984
0.34034431
0.43360576
0.29251164
0.29027066
0.38595018
0.26557413
0.38232937
0.34575099
0.24107039
0.30319884
0.48399556
0.51791185
0.34137809
0.38149071
0.165262
0.28853092
0.27485594
0.38035828
0.35172004
0.28741774
0.35026827
0.30843303
0.48000863
0.32575932
0.36320651
0.28782961
0.29651389
0.42261872
0.46124643
0.40773675
0.44748181
0.33640939
0.36166963
0.31186107
0.55208689
0.30189478
0.44475469
""
0.51665068
0.37288105
0.43903255
0.31111002
0.41859481
0.38150129
0.40833226
0.37017658
0.35784376
0.35817111
0.44704422
0.50667477
0.41248274
0.32857615
0.40977663
0.41603503
0.42238909
0.42012081
0.49923345
0.49201575
0.3420316
0.3916032
