kir_top20_pooled_male_mean_se
0.0024426263
0.0033717852
0.0066327606
0.0022029066
0.0027617512
0.0062883003
0.0018282206
0.0059006419
0.0068269102
0.0030080329
0.0027837858
0.0016145523
0.0074614058
0.0042019188
0.0028791658
0.0089677945
0.0087179001
0.0030667181
0.0079524592
0.0057361568
0.0022825475
0.002030825
0.0030779198
0.0037301725
0.0018021298
0.0066013914
0.0036369469
0.0024188941
0.0016932343
0.00532339
0.0045607369
0.0041544139
0.0019703899
0.0024458792
0.0045610066
0.0026038953
0.0054070563
0.0047943695
0.0087126596
0.007668667
0.0023659004
0.0056031295
0.0089620948
0.014274763
0.0069630253
0.0056484425
0.0016426581
0.0040787039
0.002297729
0.004210005
0.0034172321
0.0027989214
0.0034838344
0.01339893
0.010961798
0.0025303671
0.007468319
0.014411051
0.012573249
0.0040335753
0.0059153265
0.0022160241
0.0085080061
0.0061224541
0.0042617205
0.0051778555
0.0081649479
0.0066490485
0.0055860351
0.0045250221
0.0056280047
0.0044196802
0.0038006294
0.0036232623
0.00499117
0.0076753045
0.003769302
0.0048475508
0.0067569017
0.0015583159
0.0042101927
0.0041712611
0.005124609
0.0039884248
0.0016774134
0.0048649255
0.0046946276
0.0032876821
0.0026463647
0.0033371702
0.0040626745
0.0056140465
0.0053168442
0.002592297
0.0054677529
0.0081318729
0.003885221
0.0026950384
0.0012438033
0.0022275785
0.0022731288
0.0010076021
0.0016119032
0.0023896818
0.0023217229
0.0013610267
0.002313287
0.0016035017
0.0043573044
0.0028954567
0.003446518
0.0033822588
0.0021282155
0.0062414357
0.002271703
0.0019763478
0.0024020115
0.0087455781
0.0097366869
0.0077616717
0.0032469421
0.0051315282
0.0057231542
0.0044335909
0.0055059223
0.0028448636
0.0027608697
0.0055911546
0.0057143839
0.005910797
0.0010540768
0.0042725974
0.0041093165
0.0055239527
0.0034160151
0.0045477347
0.0025397576
0.0027775741
0.0066042058
0.005149744
0.0027625125
0.0037346384
0.0086061656
0.0061336127
0.0036219177
0.0073158061
0.0037008917
0.0043368218
0.005402246
0.0054781912
0.0050609955
0.0019171496
0.0035775192
0.0077488618
0.0021199367
0.0024691557
0.006898745
0.0027591414
0.00661337
0.0048584584
0.012750901
0.0073210071
0.0038225465
0.0013923617
0.009082335
0.0010689984
0.0057345973
0.0056812488
0.0081701186
0.0033098564
0.0009404716
0.0029422408
0.0049666488
0.0025380573
0.0049894322
0.0076878443
0.0026557921
0.0017024934
0.0047433339
0.0061597992
0.0060837623
0.0054018991
0.0016890627
0.004718516
0.0050532911
