marr_29_natam_pooled_p25_se
0.074050136
0.077595562
""
0.046756875
0.057355963
""
0.0319192
""
""
0.096430413
0.062810324
0.029700864
""
0.10649158
0.070725061
""
0.027761769
0.065581292
0.12506187
0.041190617
0.034372799
0.0081052715
0.040690247
0.074833319
0.034937326
0.040507969
0.06351351
0.049524784
0.03069444
""
0.083297089
0.079203635
0.042973533
0.04444544
0.036955331
0.052798014
0.092071995
0.09609393
""
""
0.027721886
0.080077574
""
""
""
""
0.029678313
0.023328695
0.051025048
0.056877986
0.045764931
0.055252515
0.060352497
""
""
0.050402172
""
0.072694644
""
0.080532365
0.1616967
0.044137109
""
0.12203144
0.20322518
0.1235126
""
""
""
""
""
""
""
0.16872674
0.11401835
""
0.12241752
0.11109745
""
0.041062552
0.099223927
0.11535713
""
0.10172229
0.03605549
0.1240062
0.077669591
0.064025879
0.036838431
0.055831566
0.1046008
""
0.10324498
0.064753808
""
""
0.099010088
0.061181486
0.025149148
0.045442544
0.04725894
0.025356859
0.031161211
0.051081032
0.048478812
0.029911969
0.05277459
0.033873919
0.092743419
0.067180239
0.077094309
0.058050293
0.04942387
""
0.043638758
0.04986662
0.066048972
""
""
""
0.0991676
""
""
0.090565689
""
0.070603862
0.089790896
""
""
""
0.026867181
0.11665498
0.13847767
""
0.08184246
0.12153389
0.078327164
0.067973688
""
0.13551861
0.061838884
0.065827936
""
""
0.07936012
""
0.062435154
0.020797988
""
0.062660694
0.095129736
0.046789534
0.1269919
""
0.032841206
0.031983733
0.054601472
0.078637242
0.11164203
0.17365563
""
""
0.093762569
0.025229162
""
0.021466037
0.038703818
0.059911042
0.023507258
0.077008404
0.020624744
0.049065888
0.056342378
0.043488104
0.069947235
0.074461207
0.043511156
0.027755396
0.04980737
0.0474273
0.10033417
0.091678753
0.043728694
""
""
0.038519751
""
""
0.088748336
""
""
0.075847283
0.048963696
""
""
0.082858063
0.099472173
0.10821395
0.046608284
""
0.047032129
0.063246481
0.084061176
0.10012621
0.076991387
0.059572838
0.043688614
0.17442444
0.099880241
0.098143041
0.096948393
0.082475655
""
""
0.042603794
0.057985619
0.060347281
0.032962535
0.11648808
0.10152786
""
""
0.076456368
""
0.034809776
0.092029691
0.13096398
0.11593681
0.043676104
0.066205651
0.045837622
0.0858614
""
0.12039604
""
0.12338012
""
0.10169564
""
""
0.086423524
""
0.077228658
0.0825665
""
""
0.13328309
0.02727763
0.11243644
0.1041462
0.020901611
0.095261618
0.037534937
""
0.036760684
0.042432595
""
0.062033582
""
0.075802006
0.12392467
0.078504473
0.075264484
0.053585738
0.057652451
0.013544329
0.068513379
0.026258249
0.016978221
0.070100442
0.053170756
0.11951555
""
0.050145466
0.063806795
0.077037863
0.045868836
0.056280579
0.13466524
0.11588372
0.02767545
""
""
0.02528487
0.042743422
0.15000811
0.086024351
0.027894102
0.11545537
0.038697947
0.050000038
0.13553113
0.044420186
0.024921911
0.038819037
""
0.10032983
0.062830582
0.12147128
0.026934812
0.010278238
0.040310003
0.021072621
0.087125607
""
""
""
0.076908916
0.11717284
""
0.10603943
0.10363365
0.10893209
0.11262671
0.031215776
0.024820723
0.027010299
0.039007246
0.042213019
0.046870362
""
0.052343734
0.16127166
0.12462944
""
0.090182006
0.076858498
0.11336222
0.13448472
0.070334829
""
0.077560097
0.048583921
0.022711946
0.10060852
0.021835193
0.073385417
0.07672926
0.13282472
0.030172642
""
""
0.10718461
0.071585611
0.11348754
0.095904961
0.088412054
0.093217455
0.13517909
0.10247661
0.17124431
0.090422563
0.10852095
""
0.13320147
0.099773392
""
0.10006826
0.11560239
0.091594003
0.097710557
0.085625641
0.018739199
""
0.10101064
""
""
""
""
""
""
""
0.024083003
""
""
""
0.023134958
""
0.022371231
0.047504198
""
""
""
""
""
""
0.036031038
""
0.08044029
""
0.062942445
0.049623936
0.075124867
0.045191418
""
0.027387079
0.044153277
""
0.023996118
0.032595292
0.048429612
0.035215743
0.014146598
0.077770054
""
0.034201868
0.03174115
""
0.10834595
""
0.081749007
0.10392745
""
""
""
0.059249941
0.057700969
0.074559689
0.097592086
0.03405761
0.026900418
""
0.040687516
""
0.079615638
0.071841896
""
0.078327343
""
""
""
""
0.046888657
""
""
""
0.015114163
0.030853551
0.072185725
""
0.023818759
0.048455413
0.073610276
""
0.021455521
0.062473614
0.12715176
""
""
0.092753135
0.030289724
0.030710056
0.024558779
0.13657905
""
0.025942206
""
""
""
0.090517983
""
""
0.037905604
""
""
0.04962587
""
""
""
""
""
""
""
""
""
""
""
""
0.079318345
""
0.14858349
0.038821217
0.018324981
""
""
0.1322201
0.099818021
0.10051981
""
""
""
""
""
""
0.12157159
0.054075442
""
0.066940852
0.027946522
0.032363635
0.1312969
0.067361899
0.097881638
0.13028134
0.024938036
0.10078432
0.023492124
0.077856503
0.10233167
""
""
0.071027502
0.11725529
0.040581957
0.070491001
0.024468346
0.10672086
0.060582895
0.014705454
0.012085551
0.019469479
0.03427111
0.0082605686
0.02356324
0.10532153
0.033880081
0.036527317
0.029915914
""
0.11099263
""
0.058447968
""
0.10322671
0.069819704
0.078729145
""
0.059585828
0.11169904
""
""
""
0.12730753
0.10682075
""
""
0.15182497
0.16884838
""
""
0.13867545
""
""
0.045140691
""
0.031957772
""
0.092057146
""
0.058362734
""
""
""
""
""
""
0.071803212
0.047846816
0.10310823
0.070919491
0.022488851
0.043165717
0.096200868
0.13983516
0.12257797
""
""
""
0.1231671
""
0.15752818
""
""
0.067634061
""
""
0.058426462
0.17353593
""
""
0.13613546
0.12281203
0.090304948
0.11510699
0.054609884
0.026198763
0.017200911
0.051769722
0.047294322
0.073959261
0.069856554
0.022589076
0.055055
0.14049019
0.023501821
0.040202204
0.023775736
0.0091180243
0.02083992
0.028673766
0.074062966
0.022987716
0.055540372
0.014222526
0.07803499
""
0.020356024
0.022769919
0.040052228
0.072850659
0.027300388
0.056503106
0.042143952
0.01628365
0.057820965
0.075087205
0.01668407
0.027176717
0.024599252
0.029088639
""
""
""
0.028898807
0.02791064
""
""
0.04560864
0.024361778
""
""
0.068191864
0.055029131
0.056654844
""
0.1796173
0.02786148
0.034965023
0.080291435
""
0.077539101
""
0.048914015
""
""
0.090411931
0.020460151
""
""
0.10999794
0.0082025891
0.047139835
0.0065695643
0.028676448
0.0097433776
0.061317198
""
0.0075700153
0.011261544
0.028303705
0.0066571529
0.13448964
0.084162772
0.079620764
0.037070721
0.089807726
""
0.037658766
0.091285884
0.11385835
0.077102661
""
0.045777779
0.019521976
0.041986302
0.028816162
""
""
""
