working_white_pooled_mean_se
0.025348157
0.029613135
0.019161349
0.016844206
0.014395581
0.020093143
0.020796325
0.024976993
0.013936536
0.020450352
0.028048076
0.042933941
0.02852698
0.029610138
0.016752303
0.021461602
0.018175993
0.029161911
0.015055478
0.016629182
0.014412932
0.014340549
0.016293069
0.026676225
0.018237466
0.016592935
0.025979241
0.023608955
0.019529361
0.026032316
0.016767211
0.018813221
0.0243269
0.018551856
0.02296235
0.023589496
0.031971503
0.022871096
0.049899794
0.020943135
0.019093757
0.019000929
0.025028888
0.02707554
0.052072871
0.051918264
0.039901458
0.025860686
0.035091661
0.038287487
0.030250201
0.024778493
0.037017789
0.022094855
0.022251148
0.022651544
0.019771326
0.017935228
0.02709879
0.021405604
0.021182416
0.019105116
0.024361534
0.01701962
0.016083427
""
0.045622889
0.045706045
0.031673353
0.025697591
0.036118407
0.034124676
0.032967556
0.025343863
0.031637605
0.044218168
0.032650471
0.030676294
0.038563807
0.035030421
0.078472838
0.058575112
0.019684939
0.049569421
0.023722006
0.016459018
0.01420324
0.023326816
0.019386008
0.025687853
0.021670898
0.017474445
0.018565435
0.01417928
0.014969421
0.01810495
0.050168175
0.021728083
0.019979289
0.022269772
0.021119433
0.019996399
0.015546397
0.018075535
0.019609237
""
0.026800316
0.027085725
0.027174659
0.023224266
0.019947477
0.050295785
0.020954764
0.023479376
0.02157248
0.033693217
0.030300105
0.022647774
0.023948129
0.027353549
0.02420548
0.022500828
0.020354491
0.029016776
0.025408035
0.021881567
0.018194338
0.031586554
0.026240971
0.021798672
0.077573113
0.023296414
0.027746703
0.052943144
0.039028559
0.044247236
0.02319628
0.065994069
0.030944919
0.023822751
0.022261314
0.059809364
0.054424666
0.022764117
0.033374548
0.026605211
0.031945243
0.034778632
0.026302479
0.024569424
0.024319619
0.037999447
0.040124621
0.024512604
0.027523646
0.02467759
0.051266231
0.037578668
0.029569881
0.029718488
0.027683446
0.027419806
0.013913322
0.014295884
0.029945889
0.023890365
0.029882269
0.049573123
0.030472603
0.018679701
0.025906367
0.020830547
0.016960843
0.019730428
0.021646108
0.026096882
0.021526027
0.021832341
0.024301799
0.039149374
0.040538497
0.037396066
0.039911963
0.029638432
0.033391856
0.027390601
0.040391892
0.023978062
0.024874229
0.025892742
0.028884191
0.023092054
0.033946447
0.026522921
0.023591688
0.028368613
0.030286921
0.037060022
0.031114189
0.034992311
0.026713543
0.039124779
0.037814185
0.029752836
0.025043076
0.049784701
0.050838303
0.019478006
0.017383536
0.018191468
0.020049032
0.020651026
0.02185392
0.020088283
0.01852585
0.014841189
0.015605696
0.020405801
0.028312888
0.019882616
0.028842898
0.021756073
0.018468937
0.02609648
0.02542468
0.015120056
0.024662109
0.030724889
0.032339446
0.023750296
0.030278092
0.028334117
0.021314869
0.018828275
0.021677313
0.021345992
0.026978683
0.024802241
0.022834582
0.018189201
0.029813753
0.028183203
0.029870551
""
""
0.035763655
0.024996456
0.033646371
0.030754888
0.069096453
0.080007486
0.05512657
""
0.045143325
0.020634292
0.026889147
0.019081354
0.020928025
0.022891531
0.021813149
0.018955365
0.026811508
0.025137825
0.022453524
0.024914689
0.028105464
0.02168644
0.025690973
0.017884651
0.021097628
0.028321851
0.0172968
0.020372126
0.020023612
0.021506211
0.01958967
0.018768821
0.018686833
0.026035845
0.018892329
0.02024273
0.038982224
0.021354355
0.019441819
0.022934165
0.02048469
0.041592281
0.029535422
0.033651497
0.023365621
0.043363009
0.022841193
0.027951397
0.070695803
0.022595501
0.030684024
0.026200781
0.039935969
0.043259207
0.02650415
0.050780799
0.018065473
0.025405476
0.032183334
0.03507958
0.037221249
0.030102568
0.019710051
0.026109172
0.021925814
0.017585725
0.014545104
0.017928015
0.017495336
0.02249955
0.023295444
0.024709435
0.033064656
0.02186437
0.02163407
0.021553114
0.035668444
0.034781426
0.022904146
0.026134422
0.024294285
0.029108692
0.025090044
0.022236794
0.029026523
0.025984107
0.028212275
0.031720661
0.03049192
0.034433495
0.019611904
0.021668887
0.035747126
0.01981278
0.020702979
0.029115889
0.025455223
0.097010486
0.045758523
0.05743897
0.032756727
0.064643495
0.048455358
0.058328729
0.035025045
0.086136073
0.036534712
0.0318853
0.028255686
0.048661407
0.020538555
0.038754214
0.021889586
0.015839398
0.012189976
0.018271066
0.022258908
0.022735883
0.019132275
0.045535143
0.025375182
0.015717514
0.020570988
0.021342516
0.020630769
0.038560022
0.078914993
0.03237348
0.023388196
0.04685425
0.033449631
0.019091636
0.020645957
0.016759815
0.019987721
0.024971027
0.018925402
0.030357249
0.025281006
0.017545674
0.019108411
0.01726188
0.018138053
0.020923469
0.017908722
0.027612215
0.054206323
0.042354174
0.087318659
""
""
0.066709593
0.076487146
""
""
0.053060979
0.047459166
0.03808127
0.034776803
0.050353669
0.068343312
0.034347121
0.02505143
0.044002991
0.041098267
""
""
""
0.066070296
""
""
0.085077256
0.041301418
0.057416771
0.055030614
0.038350638
0.079408325
""
0.073312208
""
0.087933891
0.034759566
0.027352914
0.038013596
0.061916411
0.034881197
0.037615873
""
""
0.045680277
""
0.022840125
0.05034402
0.021824965
""
""
0.0384316
0.021421714
0.021930413
0.03482341
0.022182694
0.032132637
0.019563286
0.018866519
0.017429046
""
0.040222015
0.035939116
0.087563239
0.034191217
0.043582045
0.053364921
0.049896721
0.086463101
