hours_wk_pooled_female_mean
25.899027
28.556807
26.169838
22.81777
26.606808
25.699928
28.317799
26.861021
28.998409
22.377293
23.371342
23.30105
26.079193
26.246492
32.09951
24.961317
23.655266
22.251661
27.681253
25.968962
31.02376
22.690184
28.219906
25.80402
24.726194
24.827356
25.115156
24.6471
23.893728
27.58989
23.049179
37.586216
23.987265
29.074949
26.239729
24.62858
26.911278
25.686497
27.361309
24.548346
25.843889
26.484118
26.75629
25.505928
27.031885
24.797321
30.377823
24.365736
26.244417
25.652205
26.240065
26.071527
28.801432
27.157248
23.079155
24.545406
24.731022
26.717039
26.562737
24.211357
24.900492
27.906345
26.44618
22.716171
22.695696
22.980591
22.934492
""
""
27.824888
17.78297
""
""
""
26.238943
""
""
29.880322
23.305174
32.218769
27.229841
14.025936
""
19.931234
25.164433
23.969601
19.772474
""
""
21.588692
""
""
""
""
""
20.108238
22.235455
23.25342
26.125395
22.6891
22.803053
21.75696
19.303177
26.706133
25.012096
20.671963
26.841782
24.823511
24.043692
23.915619
25.388098
23.55538
22.70084
27.320539
27.432697
25.447296
27.797628
""
27.904383
30.88896
28.802095
25.247288
26.686506
20.313114
28.400743
29.266262
25.16239
24.914782
28.113621
26.256414
30.127026
31.639185
30.302073
27.505911
27.720667
20.60594
28.071337
29.969913
24.080816
22.410824
24.946459
25.599783
25.4321
31.146446
24.127018
25.425983
24.268778
""
26.121529
30.349174
25.171242
24.225229
25.608189
27.23958
28.331053
20.767824
26.958397
24.680559
23.08894
22.280252
23.18611
24.988558
26.381119
26.072126
24.484976
29.129498
25.739664
26.252665
24.800001
22.916544
27.426792
27.468498
25.45734
25.83503
21.933098
24.510496
28.234198
29.259323
29.24682
26.424051
27.47698
24.591595
26.951227
24.443748
32.134075
27.997597
29.138781
""
22.97333
26.496401
22.369707
28.528467
28.90696
24.046906
25.967283
25.018908
25.012012
24.460609
23.875355
27.712141
24.276615
26.518953
28.038164
24.716103
27.668249
23.700392
31.301947
20.762552
26.134447
25.701061
27.374414
""
25.83733
27.417259
24.49172
27.987738
25.706167
33.303169
25.175982
26.941996
26.062073
25.231014
27.488503
31.598024
26.093296
27.067867
30.515474
28.545671
29.824183
25.15238
25.125858
""
22.965309
26.546846
28.018608
23.690514
24.384432
25.932266
""
24.891432
19.932396
27.421749
28.67296
25.393337
28.530064
27.509857
29.55625
21.481188
""
32.971306
30.345673
29.622179
34.406906
""
""
27.305704
""
""
""
25.320484
27.609486
""
29.584278
32.873627
31.934719
27.741545
26.440454
25.268496
""
""
34.96711
""
19.72061
""
29.350845
""
27.82963
""
26.240755
27.930986
26.966259
19.666578
26.98591
26.565573
""
27.493097
26.704466
23.924854
28.660883
25.613008
""
25.511286
26.931875
26.415838
22.400915
27.266163
19.425699
28.145761
""
""
""
""
""
""
26.36215
30.143011
26.818668
30.083395
32.03545
31.636656
30.55862
32.419422
30.862049
30.106178
30.133904
31.538696
30.83021
30.756237
29.886518
29.259565
27.843487
22.287979
28.252031
21.344866
27.763601
29.52252
20.710997
27.349356
26.331686
27.177216
29.179312
24.229523
25.491686
21.555534
27.472862
25.527227
27.431963
25.440609
28.679119
19.099812
""
23.075748
25.520903
29.22714
22.722225
24.758741
24.089529
27.344151
24.980316
26.650913
28.923113
35.291462
30.197853
28.700644
28.298954
30.989656
25.665773
""
22.630264
28.14543
24.270958
28.572412
29.455151
28.478241
27.107552
26.724794
31.340736
27.832535
27.94623
28.992792
27.938599
28.544085
26.961945
22.394367
28.711012
26.448519
27.761141
29.096537
29.453529
26.096003
25.127134
29.927071
24.102461
26.336533
26.034544
26.665922
25.829697
32.909641
""
27.0021
""
26.379374
28.906157
22.776258
23.296442
27.927425
26.277822
27.231987
28.686913
""
25.889484
32.892872
26.543007
29.846132
22.914785
""
25.86175
18.567427
25.45738
25.248972
29.701803
28.633507
28.684883
23.860058
27.944431
28.733738
""
27.414566
21.107359
30.530907
29.605495
25.069925
27.122778
26.257723
27.351698
""
20.779192
19.29105
28.291197
27.911663
28.125566
28.03208
22.696651
25.16637
26.823261
25.044937
""
30.159576
25.470982
31.712111
30.20142
28.637062
28.726873
24.922413
27.073185
27.805504
29.718527
25.923176
""
27.504047
25.034067
27.0172
23.921713
28.880142
26.553284
27.069628
39.01685
21.655405
25.89819
25.575846
27.245632
26.540987
28.65288
33.636787
30.415525
28.385069
29.315552
29.069279
""
19.91843
27.150818
31.220192
""
25.602888
25.383625
26.129229
27.95418
""
25.362898
26.048069
30.69363
""
29.700703
26.289267
32.901737
30.605196
15.86896
27.920639
26.396662
""
26.530283
25.715511
27.081413
24.939701
29.319988
27.997425
24.361805
28.997282
28.033384
27.085703
26.276619
28.270935
""
31.20796
""
24.113644
