has_dad_other_pooled_mean
0.80467039
0.76023388
0.68479377
0.79039246
0.74078614
0.68235993
0.73915064
0.79128116
0.83386874
0.75835329
0.73393732
0.72887093
0.70575392
0.76311779
0.75744027
0.64056414
0.75879955
0.74554276
0.80742443
0.67753541
0.68252677
0.78219342
0.76742631
0.65987206
0.76019681
0.66770142
0.79079676
0.82059079
0.80072737
0.63929373
0.72802025
0.74353415
0.74109852
0.80347663
0.72625786
0.77815074
0.72763342
0.66451478
0.6637122
0.56285226
0.64822918
0.71608979
0.77015662
""
0.52382213
0.64757073
0.74076456
0.84556818
0.7961356
0.72616756
0.81244826
0.78602678
0.62923902
""
0.549963
0.76119894
0.78785717
0.89369291
0.67863023
0.82610983
0.69554359
0.76115644
0.53386253
0.78221452
0.87799448
0.79484481
0.69467598
0.83342403
0.75445676
0.87205982
0.64920974
0.71875352
0.58327997
0.74180281
0.74778467
0.83976787
0.73755109
0.71573555
0.82777268
0.71945179
0.66586781
0.76994908
0.88336688
0.78313982
0.77180398
0.79994905
0.69576848
0.84977722
0.8643086
0.81468934
0.74575973
0.79524994
0.85965836
0.77457082
0.82705283
0.82176775
0.80225158
0.70536017
0.73352748
0.74532092
0.7149117
0.70439994
0.72162098
0.74094528
0.81226826
0.75310862
0.70006943
0.79644245
0.78245312
0.75524479
0.72710228
0.80901891
0.75568414
0.72696948
0.75788176
0.7384035
0.7919029
0.57702398
0.69290185
0.74861026
0.78202462
0.69012523
0.77761728
0.88687682
0.73633713
0.77360791
0.8042323
0.78321528
0.74479711
0.57192218
0.74209005
0.7548393
0.81780982
0.78926182
0.80187804
0.72548491
0.78340304
0.79755247
0.65784103
0.70844841
0.69123071
0.77153337
0.78895152
0.73344082
0.79411983
0.70062065
0.85062659
0.74236339
0.81738567
0.76666331
0.86911547
0.78182107
0.70925385
0.50916195
0.8435201
0.74103123
0.70390123
0.779571
0.84181428
0.84707898
0.9860121
0.81181413
0.83450747
0.74295002
0.65006095
0.78900975
0.84731627
0.8451637
0.79437464
0.72419161
0.72476548
0.69648719
0.81443208
0.76926446
0.75330722
0.72254932
0.73032546
0.73161185
0.75336599
0.75102341
0.8082521
0.84014028
0.73627561
0.71777451
0.70174718
0.73473072
0.80384874
0.88618124
0.69500661
0.77765483
0.67478555
0.87830544
0.7188518
0.76217949
0.7119236
0.72251773
0.82041228
0.7421093
0.75799012
0.83936709
0.7429986
0.7932502
0.81846952
0.75677615
0.77560502
0.69982564
0.72919929
0.76349348
0.8280775
0.79804689
0.78073692
0.76045245
0.81526411
0.80619568
0.78863752
0.75854188
0.7694751
0.7424494
0.84140396
0.76573443
0.79264796
0.76720315
0.79266196
0.77917576
0.72537446
0.79853767
0.86266482
0.75234991
0.73583382
0.74739528
0.74094963
0.73569959
0.730281
0.799079
0.86718196
0.82577133
0.97042578
0.74574035
""
0.7762031
0.79757899
0.84760791
0.76779622
0.7705301
0.89667064
0.80678117
0.77760082
0.73802817
0.82465416
0.75593728
0.74186707
0.77323359
0.80373275
0.84524977
0.82508659
0.77072567
0.74419838
0.75046891
0.79506814
0.80684477
0.77404594
0.7426185
0.75807458
0.73961651
0.78034145
0.70950621
0.79988587
0.78963053
0.71579117
0.75374401
0.76298296
0.7427811
0.61109704
0.83750671
0.83383119
0.83832508
0.79294866
0.80173272
0.81018227
0.7612375
0.71063465
""
""
0.7498011
0.81169045
0.75979972
0.71110904
0.74619901
0.73431796
0.84567654
0.82116807
0.64195019
0.85484409
0.81322634
0.80485737
0.91349077
0.85827047
0.77376717
0.79581195
0.8004908
0.71930414
0.80471069
0.81420898
0.77993447
0.8464694
0.75434184
0.85796309
0.74608666
0.80329436
""
0.79944855
0.77209872
0.82688701
0.82210469
0.811903
0.81211948
0.8661989
0.85937142
0.7968275
0.79188865
0.83751112
0.71721154
0.79180455
0.60401857
0.89450091
0.71695727
0.70905608
0.652282
0.70185059
0.71426511
0.82337523
0.76041096
0.75038958
0.68172884
0.67282593
0.77448106
0.75981426
0.87699479
0.86251599
0.73635274
