kfr_top01_asian_male_mean_se
0.013499418
0.0029067693
""
0.010729962
0.0098870872
""
0.0045294287
""
""
0.0081308279
0.0062076864
0.0043524629
""
0.0030895416
0.0065137511
""
""
0.01014311
""
""
0.012671422
0.007888441
0.01655383
0.023237292
0.0059295972
""
0.017475527
0.0060358969
0.002676408
0.049951211
0.021080151
0.014098357
0.0048260982
0.0074165496
0.03476442
0.0015126109
""
-0.003175738
""
""
0.018433863
""
""
""
""
0.01220547
0.0036004297
0.0017172702
0.0084881801
0.0321582
0.024150053
0.0049620531
0.031430934
""
""
0.015159703
""
""
""
0.035964672
-0.00027552218
0.012280978
""
""
""
-0.0056104036
""
""
""
""
0.052082341
""
0.034145821
0.054523345
""
""
0.046482757
0.0019506573
""
0.0062312386
0.0015761703
0.020371761
""
0.037207071
0.0038660858
0.02739794
0.043244887
0.011570937
0.012493291
-0.0014003016
0.001525062
""
0.05999459
0.010487046
""
""
0.0052163689
0.013892374
0.0037785093
0.009162969
0.011726934
0.0029468844
0.0056674974
0.013927623
0.010451228
0.003177701
0.0082425699
0.002269208
0.021591309
0.012459423
0.017669566
0.011922992
0.010200252
""
0.0068580187
0.0089908596
0.0089968089
""
""
0.053145315
0.022580462
0.0047402983
0.0013581949
0.019736651
0.0014701274
0.0046753194
0.013839214
0.015309706
0.038325049
0.018564714
0.0021531198
0.027826153
0.0091141518
0.0018283386
0.00019622274
0.039531201
0.017088374
0.010783142
0.0054353513
0.034167904
0.011129719
0.013307462
""
""
0.021320127
""
0.010087275
-0.0053018825
0.047824312
0.019396542
""
0.011498559
0.028653294
""
0.0040931827
0.0062510036
""
0.015868768
""
0.059188113
""
""
0.0094298888
0.003091878
""
0.0014765548
0.02326577
0.0021497079
""
0.024214191
0.0032797756
0.0099247098
0.038549822
0.017551394
0.008440854
""
0.012975182
0.0044543417
0.0028347906
0.0029783845
""
0.002046488
0.010243503
0.0084303524
0.032432042
0.0067991409
""
0.016557403
0.015013334
""
""
0.016218243
0.0053384406
""
""
0.066404931
0.025327578
0.016065432
0.011542689
0.062431462
0.010976805
0.0085377414
0.0035962244
0.033392623
0.013131618
0.010037223
0.0073571624
0.031518426
0.034900479
0.015797393
0.027326534
0.024447666
""
""
0.012618826
0.017004946
0.018779077
0.0057775294
0.025206154
0.044631515
0.0022096033
0.03547205
0.055538565
0.04232065
0.0052768611
0.020482946
0.02293832
0.0084722685
0.0085090194
0.01472956
0.010153033
0.011466398
""
0.030896351
""
0.042661175
""
0.024049833
""
0.0079422668
0.023175184
0.0017565778
0.026999405
0.010592429
0.054853354
0.044281591
0.0092127463
0.0074042925
0.020398751
0.011792021
0.0050240639
0.010884734
3.3470395e-05
""
0.010415163
0.025117157
0.0028430198
0.0084357942
0.029106459
0.0076849083
0.031344306
0.0085232463
0.0062025106
0.0068275072
0.0076634982
0.00091241667
0.0054496396
0.0017189636
0.0018804658
0.0086426903
0.00695231
0.026278006
""
0.009409328
""
0.00054148951
0.0074278484
0.011675901
""
0.023546737
0.0042173681
""
""
0.0020708048
0.0052430257
0.010167439
0.0052717798
0.003011757
0.016793922
""
""
""
""
0.019287856
""
""
""
0.0048624673
-0.0011984144
0.0057642297
0.0016263437
""
0.013572298
0.011769314
-0.0028302404
0.065907501
""
-0.0019996511
0.0052962718
""
0.015128436
0.0089486502
-0.00071415404
-0.00070759287
0.0044521205
0.0064819069
""
0.0043689464
0.0043768613
0.0062483461
-0.0026187289
0.0070966799
0.019309638
0.0055173296
0.069686815
0.016010886
0.013541385
0.0069117798
0.008405054
0.015830841
""
0.016709337
0.0087358868
0.0043953899
0.040029969
0.0014909238
0.0083374586
0.021300253
-0.006980781
0.0055577364
""
""
0.026666803
0.011621895
-0.00047597094
""
""
""
""
""
0.048285998
0.019558176
0.053489521
""
0.042806108
0.015512747
""
0.023137061
""
0.02259881
0.018147808
""
0.016055981
""
""
""
""
""
""
""
""
""
0.041042645
""
""
""
""
""
""
0.034437094
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.010944698
""
""
""
""
""
""
-0.010527424
""
""
0.0092331786
0.025467129
""
""
""
0.006273678
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0055722366
-8.7154673e-05
-0.01087144
0.00049098406
0.00468096
0.0059743263
0.0010438784
0.017098
0.0058862669
""
""
""
0.014891706
""
""
""
""
-0.0019832021
0.035108995
""
""
""
""
-0.00366962
""
-0.0012655359
0.0071331882
""
0.0088096596
""
""
0.0076125516
""
""
""
""
""
""
0.0039307592
""
""
0.018114418
""
""
""
""
""
""
""
""
""
""
""
""
-0.0060946103
""
""
0.0073636151
