has_dad_hisp_pooled_p75_se
0.047659889
0.027406918
""
0.072263084
0.038049828
""
0.11519495
0.019322796
0.17078313
0.13579002
0.0733217
""
""
""
""
0.014429244
0.04850379
""
""
0.11546719
""
0.064245708
0.018568113
0.10315982
0.047589261
0.029981375
0.086253211
0.076733693
""
0.070667349
0.06476932
""
""
0.24834751
0.033273961
0.081052653
0.018943606
""
0.048825856
0.086995088
0.028456664
0.045464054
""
0.12862958
0.013355222
""
0.10940187
0.032171413
0.019446196
""
0.020666942
0.02543373
""
""
0.10961789
""
0.047353569
0.041839797
0.024207935
""
0.047975097
0.086585224
0.036969014
0.092814595
""
""
0.17399752
""
""
0.011288522
""
""
""
""
0.010105986
""
""
0.035695549
0.024373034
0.060279731
0.031273834
""
""
0.04764929
""
""
""
""
""
0.044393994
""
0.12981163
0.1078786
""
""
""
0.052787151
0.0080014728
0.011003493
0.012990448
0.013174859
0.013665957
0.031236973
0.0023152607
0.014770846
0.015363958
0.0034178952
0.0074487119
0.0091543794
0.012200852
0.0067193825
0.079575025
0.055929869
0.06603346
0.017798318
0.074674331
0.086042039
""
0.057813536
0.11430451
0.067547403
""
0.062575758
""
0.13405082
0.094299994
0.045528926
0.035068676
0.050428506
0.26863566
""
0.08543095
0.076143555
0.036283504
0.058663484
""
0.037183825
0.15861706
0.06658344
0.16674276
0.060977221
0.067673214
0.064462863
""
0.15108185
0.045398727
0.080572851
""
""
""
0.3186073
0.10722525
0.084772699
0.043963388
0.049147822
""
0.070984893
0.061662313
""
""
0.14225687
""
0.074066311
""
0.098894745
""
0.1284679
0.05479696
0.037680026
""
0.01465449
0.40160668
0.084486082
0.034213968
0.21061847
""
0.025581274
0.07356558
0.16601786
""
0.067857482
0.11274966
0.022097418
0.054580744
""
0.048957936
0.0030790917
""
0.028432038
0.0098937089
0.022261739
0.021074003
0.0036394587
0.018313408
0.010446152
0.0033535049
0.021398431
0.017253991
0.0051067923
0.03023259
0.0033539846
0.0073716906
0.019359594
0.021907257
0.00097428577
0.0073231845
0.015840042
0.025892064
0.015416337
0.005359265
0.042590354
0.04404014
0.0041034091
0.0094915349
0.017392032
0.0021134447
0.0078503927
0.02081307
0.0019920333
0.0037674662
0.0071614478
0.0017254339
0.0021265666
0.0073640142
0.0039441218
0.0076822089
0.0040725018
0.0048503317
0.0025019594
0.0063528032
0.013611531
0.053393204
0.019562708
0.0046691825
0.0058601596
0.0037879003
0.011875574
0.015342914
0.037854128
0.0042939647
0.016406137
0.0032305815
0.0076960791
0.01646721
0.0045022769
0.022277139
0.005715677
0.075435601
0.071096078
0.04408972
0.0098305224
0.015732611
0.023038024
""
0.061729461
0.031656485
0.094509117
0.054609831
""
0.020460807
0.004693957
""
0.0094740754
0.04206467
0.031499218
0.0051465789
0.02352614
0.02545337
0.083911508
""
0.094474725
""
0.037066087
""
0.0050846883
""
0.055801999
0.022770001
0.016083496
0.0077325506
0.020040022
0.14290065
0.032970484
0.011883639
""
0.018916881
0.028191304
0.018011764
0.018582707
0.018411499
0.086933292
0.030700235
0.074213512
0.056398071
0.02671499
0.006181296
0.034744244
0.018529451
0.12916166
0.044652496
""
""
0.072820567
0.076731771
0.027468333
0.086083546
0.0078492127
0.052339591
0.0063008345
0.0083074272
0.018973751
0.023474939
0.0071476628
0.014042848
0.019879835
0.023627009
0.014787967
0.010570979
0.027292885
0.015652906
0.014809125
0.039030358
0.016236179
0.089726344
0.0067464728
0.003520882
0.16310941
0.017950339
0.020434376
0.011345171
0.010863265
0.030090254
0.037119325
0.25079036
0.0073430859
0.013331993
0.02166073
""
0.051408507
0.041725207
0.12719664
0.16476634
0.10643366
0.028331736
0.020297747
0.015585545
0.017994788
0.0043260222
0.12685385
0.018230062
0.046553925
0.10205063
0.085538775
0.01226441
0.0091500422
0.01686755
0.044719111
""
0.061458599
0.012678763
0.012859069
0.016638491
0.0020566992
0.01628747
0.04684376
0.009786387
0.030104728
0.0041649905
0.007622675
0.0048952997
0.010131108
0.0080386652
0.0082298378
0.035371505
0.014988542
0.010049312
0.010771146
0.012918151
0.0061143138
0.055049084
0.062739179
0.077042021
0.10755455
0.0080662696
0.040548615
0.055063061
0.13733028
0.11515491
0.10860143
