staycz_white_male_p1
0.67480385
0.69121724
0.5095219
0.7262522
0.76342684
0.55589914
0.64806873
0.66011149
0.62970209
0.65088373
0.77220225
0.60318905
0.72402346
0.66897905
0.75816751
0.5775761
0.7421701
0.58654648
0.57700711
0.60896844
0.7032159
0.74439883
0.61774915
0.49505851
0.73200399
0.6723085
0.60167998
0.69329882
0.66212708
0.70953131
0.69878834
0.4967753
0.65313393
0.66475612
0.64811063
0.70385343
0.74068761
0.65593278
0.70178211
0.7845
0.55723155
0.77418315
0.74268347
0.67687637
0.71446937
0.51148063
0.65631515
0.67877114
0.74766207
0.53673726
0.58494759
0.73090154
0.5608843
0.60268539
0.55983818
0.72021931
0.59055269
0.74847716
0.73988068
0.55798447
0.62759542
0.58741957
0.69573259
0.69430333
0.74608332
0.65626091
0.67066061
""
""
0.60963845
0.36767256
""
0.43907642
""
0.55264288
0.34851748
0.31881455
0.48012576
0.57038492
0.51011604
0.37589863
""
""
0.64862287
0.43867078
0.56288028
""
0.50281179
0.46967626
0.48931077
""
0.5445016
0.23979571
0.23789223
""
0.46285543
0.36216915
0.55588096
0.48942548
0.65562636
0.50689459
0.43135354
0.44574079
0.7304644
0.5315752
0.41440681
0.62807238
0.68403399
0.52848953
0.52612907
0.48804358
0.55067956
0.54521924
0.5646854
0.72000402
0.60082161
0.59424371
0.51870733
0.51649076
0.49073035
0.53465551
0.69667304
0.52762789
0.65599197
0.57697171
0.72325099
0.68941909
0.69700384
0.55973268
0.60605288
0.40426493
0.59859699
0.65178508
0.73702651
0.60840607
0.50732684
0.64253843
0.73420328
0.74500108
0.55190504
0.68777281
0.61999494
0.59972775
0.53552675
0.61391646
0.53882515
0.66428632
0.50918788
0.72131211
0.46193266
0.69723433
0.60931432
0.61296111
0.70894879
0.7438243
0.55439711
0.69666296
0.55970365
0.46850395
0.5724777
0.55489469
0.58473229
0.55721885
0.72132969
0.45598361
0.67480528
0.71725094
0.50110775
0.63260764
0.53449124
0.70448142
0.71938157
0.52261418
0.76322246
0.72351724
0.59135348
0.65359277
0.48314357
0.4807826
0.55855113
