pos_hours_black_male_p100
1.1057955
""
""
0.77976793
0.87388343
0.4376919
0.9422071
""
""
0.97117937
1.1043431
0.94362575
""
""
0.81675202
""
""
1.0634294
""
1.253716
0.97269011
0.96400267
0.90159971
0.96114582
1.0012923
0.87424421
1.0177644
0.84700584
0.93787998
0.98518234
0.79100823
0.84764206
0.95954871
0.92312521
1.1533864
0.94329822
0.9247452
0.5763796
0.9320907
0.77632606
1.0170374
0.59840584
1.1359378
""
1.0879292
0.94353384
0.94255507
1.0893124
1.0626251
0.98903531
1.0855991
0.90038735
1.0091586
1.4111471
1.10895
0.91027987
0.67023891
""
""
1.1214497
0.81760615
1.1970198
-0.069124445
""
""
""
""
""
""
""
1.1620982
0.8453232
0.91118735
1.0719552
0.87596929
""
0.87090051
1.2358453
0.44060186
0.97161931
0.71691948
1.0259588
""
0.67259479
1.0042642
1.4354496
0.97448611
0.82641196
0.90199745
0.94506717
0.96880108
""
""
1.0396948
""
""
""
1.0632849
0.85782641
0.78934926
1.1246314
0.87379378
0.83329064
0.87011009
1.0348167
0.92814028
1.00773
1.0497853
0.62071115
1.3391184
1.2485584
0.9762857
0.93022156
0.3740012
0.98224968
1.0063428
0.95307851
1.04362
1.1128463
1.2452037
1.0146703
0.75789249
1.0958414
1.0507771
1.22437
1.1036298
1.069296
0.88614959
1.1515024
0.24810049
0.93954027
0.91872633
1.1094928
1.0240583
1.1339489
0.85756284
0.9966796
1.0157343
1.1023849
0.88416845
0.92963117
0.69941533
0.7244339
1.0438689
0.95048416
1.0270209
0.85430485
1.1389163
1.0366201
0.58284968
0.35428569
0.92203218
0.85592544
1.1451062
0.95263493
0.81357133
0.6469599
0.91894805
1.7055702
""
""
""
1.0238643
0.93623179
0.77558672
0.9117263
""
""
""
1.2230839
0.84334391
1.0319663
""
0.87172979
""
""
0.81256956
0.70471174
""
""
""
""
0.84069955
""
""
0.98123181
""
""
1.0904988
""
""
0.9774524
1.0282902
""
""
1.19934
""
0.91212088
0.82404894
""
0.84727883
1.300272
""
""
0.99049252
0.74349815
0.83213675
""
""
0.83273798
""
1.0278434
""
""
0.92002368
0.81168872
0.66623199
0.87697238
""
""
""
""
""
""
0.99807912
0.67625344
""
""
0.8066076
0.73108119
1.0312067
0.96828979
""
""
""
0.7512641
""
1.0240699
""
""
""
""
1.083583
0.80654699
""
""
0.73643506
0.89606559
""
1.0466459
0.88492864
0.59817129
""
""
1.253891
""
""
1.0224671
""
0.93775827
""
0.9700312
1.0995902
1.0084993
0.92455298
0.89573878
0.83488113
0.8998701
0.86730814
0.9679901
1.1301172
0.94806004
1.0516001
""
""
""
""
""
""
""
0.93621725
""
""
1.029788
1.1725266
""
0.78314942
0.9229396
""
""
""
""
""
""
""
""
""
""
""
""
0.94283664
""
""
""
""
""
""
""
0.82811087
""
""
""
""
""
""
""
""
""
""
""
""
0.84150696
""
""
""
0.79503238
0.99196374
""
""
0.32678032
""
0.94411123
0.74575514
0.94990009
0.88794857
0.88125825
0.90278476
""
""
0.94655061
""
""
0.81616884
0.68840945
""
""
""
""
""
""
1.0208877
0.50918758
0.88341302
""
""
1.0662229
""
0.18579984
""
1.0576549
0.63749033
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87539732
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0942221
""
""
0.9862932
""
""
""
""
""
""
1.1199092
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.91214257
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0818394
1.1645167
0.85832727
""
""
""
""
""
0.96018064
1.0094687
""
""
""
""
1.0248554
""
""
""
""
""
""
1.159692
0.98316747
""
""
1.091918
""
""
""
0.92097664
""
""
""
""
""
""
""
1.5516307
""
""
0.42118892
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7241829
""
0.99993831
""
""
""
0.9955622
""
""
""
""
""
""
""
0.95574659
1.2276734
0.92476225
0.94386303
1.0111095
0.87845623
1.1525875
""
""
""
""
""
""
""
""
""
1.234643
""
""
1.2051591
""
""
""
""
""
0.86446506
0.8472904
0.82644874
0.90910155
0.98684913
1.3395458
0.87697589
1.1576165
0.79219139
1.1259559
""
""
""
""
""
0.90121365
""
0.24599454
0.48863816
""
""
0.73053139
""
""
""
""
""
""
""
""
""
""
""
""
1.0522491
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.72321969
""
""
""
""
""
""
""
0.78787506
""
0.81163126
""
0.83434856
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.1574991
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.1118562
0.74303573
0.74142963
0.78699255
0.77982885
0.93209249
""
""
""
""
0.93640298
0.83128446
0.89135242
""
""
0.77456629
""
1.0332487
0.86608237
""
""
""
""
1.156199
""
""
0.6099503
""
""
""
""
""
""
""
""
""
""
""
""
""
0.823273
