working_black_female_p25_se
""
0.04368246
0.072274238
""
0.090786822
0.073525399
0.11239325
0.092949055
0.054130066
0.088105038
0.083323039
0.042741567
0.090604044
""
0.051693484
""
0.058007911
0.040698335
0.14366645
0.057261072
0.16403882
0.05456787
0.058788598
0.13948135
""
""
""
""
0.093553416
""
""
0.049624063
""
0.096754804
""
""
""
""
""
""
0.060601898
""
""
0.055913117
0.067733951
0.084215708
0.087382212
0.091601767
0.055205941
0.066624135
0.051215824
0.046465728
""
""
0.071472995
0.060726304
""
""
""
""
""
""
""
""
""
0.057042282
0.0282123
0.046657685
0.060440104
""
0.065388598
0.072705783
0.036133926
0.035528764
""
0.047606952
""
0.038623832
0.034896418
0.032131668
0.036681436
0.045782685
0.038084686
0.057898525
0.074179769
0.054971699
0.074567363
0.035758477
0.073559575
""
0.062227868
0.10690644
0.053736936
0.050037354
0.062934674
""
""
0.11084121
0.066247754
""
0.11191919
""
0.073713429
""
""
""
0.059037738
0.041993771
0.034248024
0.071430922
0.030477308
0.05079909
0.048713092
0.077691726
0.057087112
""
""
""
0.068719029
""
""
0.064253218
0.12858753
""
""
""
0.10312737
0.10563989
""
""
0.042826589
0.068650514
0.12217491
0.081048332
0.084626488
""
0.048919454
0.1208858
0.03875215
0.055355884
0.051464565
0.069734603
0.066417307
0.092062593
""
""
0.14941747
""
0.091255791
""
""
""
""
""
""
0.043088011
""
""
""
0.04819952
0.071565442
0.079892293
0.055695899
0.046225917
0.043547891
0.077679306
0.081277825
0.051991284
""
""
0.048621468
0.073929369
0.086613879
0.09911029
0.09009745
""
""
""
0.078571498
0.066138923
0.1335108
0.068574339
0.12327297
0.05681818
0.051148273
""
0.076232776
""
0.13420801
0.073113993
0.11516397
0.065120526
0.12381274
""
""
""
""
0.057163246
""
""
0.055720847
0.085183695
0.14229906
0.056509051
0.089203745
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.077154055
""
""
0.045996454
0.11317904
""
0.0995216
""
0.097638734
0.044915732
0.045945451
0.055550449
0.074867345
0.044720992
0.080724217
0.10995002
0.033801615
0.034876142
0.068142064
0.11349674
0.034484226
0.041263998
0.037310041
0.037050281
0.10642312
0.077575341
0.039135221
0.055686168
0.091143124
0.073791996
0.039335351
0.032608233
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072039537
0.08687073
""
0.061545674
0.090743281
0.062142909
0.050098252
0.11794691
0.039937347
0.087228753
""
0.073406734
0.096435219
0.070155464
0.056808941
0.081613034
0.11678986
0.065817386
0.046149302
""
0.11822382
0.042692523
0.036544833
0.042207766
0.040200781
0.029327512
""
""
""
0.12973833
0.043169033
0.11676817
0.0457283
""
0.10398618
0.045409206
0.03167114
0.054201718
0.088887803
0.082497559
""
""
""
""
""
""
""
0.077627346
""
""
""
""
""
0.043050125
""
""
0.084121138
0.078481369
""
""
""
""
0.09124732
""
""
""
""
""
0.1184382
""
0.084486187
0.11469982
""
""
0.06100646
0.041829418
0.038879957
0.065456934
0.099756293
0.088072985
0.058782857
0.038830169
0.080946483
0.073067538
0.046855982
0.071469463
0.072045326
0.049784146
""
""
0.12422866
0.080670178
0.052037939
0.046716489
0.086341903
0.10331567
0.041668028
0.05636188
0.068426333
0.071883678
0.030246055
0.055414446
0.053200155
0.036916696
0.031403087
0.058887936
""
0.086048871
0.10300175
0.15707541
0.060915682
""
""
""
""
""
0.071395196
""
""
""
""
""
0.032728702
0.026698213
0.027829396
0.023954574
0.03033123
0.020931851
0.018922292
0.026207931
0.036102951
0.025084833
0.028969737
0.038726054
0.029594053
0.03905021
0.029025408
0.030659838
0.034166511
0.074467666
0.025638573
0.040058959
0.031811479
0.02412368
0.029167347
0.023920825
0.042212669
0.038880952
0.024289254
0.027697403
0.022070738
0.023736276
0.01994567
0.020127811
0.046129748
0.022764398
0.030968409
0.042342119
0.047997955
""
""
""
0.050994162
0.072778255
0.027584841
0.023874255
0.045712482
0.021185908
0.047062498
0.036607411
0.10234632
0.026691368
0.02374493
0.039239373
0.050364185
0.033761915
0.073204719
0.040168114
0.031616844
0.029662797
0.050770901
0.066319697
0.038134042
0.039104879
0.041347381
0.026839636
0.033763353
0.081287667
0.049237397
0.021478126
0.033730637
0.048700925
0.079923488
""
0.051248562
0.11913241
0.074942268
""
""
0.031430725
""
0.1210389
0.050495539
0.11108565
0.069538623
0.053836051
0.061760027
""
""
""
0.10951414
""
0.10785495
0.044595577
""
0.046870176
0.041668903
""
""
0.082578972
""
""
0.094694763
""
0.16155002
""
0.03100623
0.034064349
0.054459888
0.0771318
0.029661315
0.071400709
0.056135725
0.055435851
0.070129387
""
0.11036915
""
0.040755477
0.039869189
0.049918011
0.051410217
0.039600827
0.097699001
0.11045807
""
""
""
""
""
0.092321269
0.11041182
0.070490211
""
""
0.072119914
0.075074948
""
0.1494503
0.039992515
0.023231002
0.052772425
0.028922318
0.025852356
0.029667061
0.040543284
0.062215228
""
""
0.048833627
0.12992905
0.049221754
0.043968547
0.097523518
0.17392072
0.085287154
0.068952292
0.067730226
0.09817329
0.10302
0.10594799
""
0.089501597
""
0.12238405
""
0.13396691
""
0.093562946
0.04434571
0.042751595
0.091145359
0.059772898
0.060165785
0.061649624
0.055565167
0.042242143
0.11211774
0.094244786
0.088027313
""
""
""
""
""
""
""
""
""
""
0.080003873
0.043330695
""
0.084372044
""
""
""
""
""
0.081144504
""
0.10160033
0.048035193
0.048631191
""
""
""
""
0.062776014
0.055764548
0.062047437
0.046853937
0.11393982
0.057546347
0.02705426
0.047773622
0.042981599
0.051451486
0.081220061
0.096520357
""
0.083923779
0.092772901
""
0.045403391
0.049416129
""
""
""
""
""
0.064714015
0.059428979
0.038214456
0.11482077
0.12162986
""
""
0.074275196
0.050892308
0.039655592
0.058245439
0.058223248
0.040138949
0.049937222
0.046294726
0.075892277
0.042507105
0.074260719
0.050195422
0.060277753
0.10883643
0.051616743
0.056728728
0.049186662
0.037651587
0.045330286
0.050351799
0.0459162
0.056759126
0.031506144
0.025814524
0.028146831
0.053160448
0.040322397
0.054453008
0.077470765
0.051613782
0.036188774
0.049981419
""
""
""
0.044454373
0.038408495
0.053720403
""
0.07051184
0.057419665
""
""
""
""
""
""
0.048919193
0.044950511
0.061860476
0.05882382
0.063795663
0.044024687
""
""
""
""
""
""
""
""
""
""
0.036577359
0.094861448
0.061620127
0.13900535
0.090489447
""
""
0.052194547
0.05128764
0.10079407
0.092691548
0.10117678
0.042215247
""
0.079951972
0.076910235
0.067527898
0.059114467
""
0.12107944
0.12467911
0.16286789
0.099688195
0.056630313
0.07570149
0.043924648
0.024490528
0.037349083
""
""
0.030666195
0.046091117
0.078103989
0.07134752
0.082818694
0.059841964
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10948598
""
""
""
""
""
""
""
""
""
""
0.051821262
0.034208007
0.051454108
0.036919869
0.033458259
0.037484918
0.029524166
0.025895402
0.053262867
0.08729399
0.049750246
0.040651448
0.039353102
0.031672254
0.032850016
0.028192909
0.034771059
0.032930702
0.04067149
0.036704488
0.050329816
0.035344671
0.077233985
0.029976642
0.042034015
0.035782967
0.031792462
0.025447097
0.11334654
0.089680716
0.031104691
0.027628856
0.053684425
0.067345694
0.073701322
0.10164683
0.058349732
0.041869119
0.050543994
0.047171216
0.064983949
0.069057398
0.034785155
0.04440634
0.06641899
0.06163517
0.042852465
0.040409889
0.076709524
""
0.072683416
""
0.075193346
0.069493689
0.054128606
0.085008197
0.12630701
0.10665085
0.090723507
0.052938074
0.11825446
0.090462171
0.051091101
0.056650661
0.033496372
0.049789026
0.023737064
0.045902729
0.041873723
0.02660004
0.04815184
0.11736831
""
""
0.10478888
0.05329477
0.067628674
0.10435852
0.067178577
""
0.066976778
""
0.02887819
0.11806961
0.052552491
""
""
""
0.065477997
0.14061934
0.057882711
0.06155511
0.12088257
""
0.095709041
0.086511336
0.12852146
0.073289573
0.11944953
0.12759715
""
0.10868287
0.13368019
0.08538878
0.093604848
0.034623928
0.13203885
""
""
""
0.041407879
0.026958225
0.026897743
0.033567645
0.08667776
0.064387955
0.060291804
0.049733099
0.049230278
0.09634342
""
0.041977525
0.049645517
0.041029956
0.034832053
0.059301294
0.032193512
0.040216155
0.17479672
0.022367766
0.023153432
0.029181447
0.031430673
0.037020322
0.048200101
0.043760505
""
