grad_black_female_p50
0.0083316853
""
""
0.18913276
0.15925738
0.038545787
0.14481585
""
""
0.15685567
0.087340668
0.11287446
""
""
0.088454977
""
""
0.081894957
""
0.1255586
0.11901671
0.17368987
0.12472655
0.096910968
0.14924583
0.04765882
0.13732566
0.14900133
0.14886224
0.1299995
0.16124852
0.16567875
0.12759078
0.13052697
0.10445625
0.13215023
0.14323989
0.29253304
-0.0051406673
0.33080605
0.22684292
0.14933807
0.0088164769
""
0.18516973
0.18132353
0.14306228
0.056421701
0.13805896
0.15260187
0.10017547
0.081564978
0.0429231
0.19783311
0.018059198
0.11777627
0.20780972
""
""
0.18269578
0.018557347
0.11825948
0.00038696075
0.33832619
""
""
""
""
""
""
0.29336643
0.10851281
0.28240138
0.13355261
0.034225293
""
0.16037565
0.0022285583
0.1205518
0.1363266
0.12186645
""
""
0.10260797
0.14979979
""
""
0.10254879
0.11922612
0.10950924
0.18816651
""
""
0.15202251
""
""
""
0.13664907
0.12629448
0.10109536
0.083034784
0.18202196
0.10999102
0.15506832
0.20936275
0.17781888
0.15951855
0.10502992
0.16307175
0.09359917
0.13181236
0.19284624
0.22210281
0.27033955
0.1676676
0.12638946
0.18704058
0.18849698
0.058475956
0.17958589
0.15048434
0.11814848
0.032962207
0.11122266
0.090259597
0.11777597
0.12359815
0.070859022
0.15383451
0.18467456
0.16266617
0.21792775
0.15920031
0.072604917
0.0031593994
0.14984955
0.11783892
0.13250855
0.19840673
0.16446404
0.22617836
0.26590043
0.16006988
0.21677682
0.12846005
0.15549773
0.099577367
0.11900627
0.104147
0.15963502
0.21465448
0.13530104
0.18908092
0.37941235
0.095662035
0.13066241
0.15928999
0.19137059
0.14187081
""
""
""
0.063085429
0.13653098
0.25647336
0.14595589
""
""
""
0.23003569
0.10585249
0.16699103
""
0.071160339
""
""
0.12638839
0.11299497
""
""
""
""
0.15538
""
""
0.10873939
""
""
0.17138329
""
""
0.16988911
0.1461297
""
""
""
""
0.10857596
0.11967725
""
0.10329655
-0.027072236
""
0.0097381957
0.016955966
0.12012863
0.11141929
""
0.17955534
0.21763535
""
0.10092395
""
""
0.10002033
0.11620756
0.075568393
0.12528728
""
""
""
""
""
""
0.10484142
0.026633911
""
0.020433886
0.17106506
0.14485225
0.099913873
0.072137535
""
""
""
0.18284568
""
0.16394122
""
""
""
""
0.11862965
-0.00084746582
""
""
0.10182229
0.15696785
""
0.14311907
0.16809666
0.13369231
""
""
0.096644275
""
""
0.17767128
""
0.15623997
""
0.0020923063
0.14432365
0.14084262
0.10837734
0.17796554
0.14598048
0.1492597
0.13954808
0.12639818
0.14954399
0.010250825
0.20990099
""
""
""
""
""
""
""
0.18879282
""
""
0.18270659
0.36493078
""
0.24054947
0.14824526
""
""
""
""
""
""
""
""
""
""
""
""
0.084841378
""
""
""
""
""
""
""
0.049656633
""
""
""
""
""
""
""
""
""
""
""
""
0.14165504
""
""
""
0.13871302
0.12555802
""
""
0.11293668
""
0.053305335
0.072332427
0.12665255
0.080668963
0.13293391
0.080624536
0.28475925
""
0.13988566
""
""
0.077516899
0.16871478
""
""
""
""
""
""
0.034639407
0.18876167
0.19032009
""
""
0.25721586
""
0.13428217
""
0.20393795
0.004211382
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19304413
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13744894
""
""
""
""
""
""
0.11382818
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14235568
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.20623095
0.073784009
0.121556
""
""
""
""
""
0.053378601
0.15287212
""
""
""
""
0.077744551
""
-0.042165875
""
""
""
""
0.011762415
0.053851757
""
""
0.082870431
0.011949183
""
""
0.095253088
""
""
""
""
""
""
""
0.12721133
0.17655097
""
0.29916734
""
""
""
""
""
""
""
""
""
""
""
""
0.24060224
""
""
0.09001343
""
0.1937672
""
""
""
0.21229722
""
""
""
""
""
""
""
0.13710229
0.14519002
0.098888367
0.14261918
0.070836842
0.04403175
0.034042086
""
""
""
""
""
""
""
""
""
0.22739565
""
""
0.097352728
""
""
""
""
""
0.23595408
0.082873113
0.1029105
0.12798241
0.13446203
0.20235097
0.10547239
0.12736982
0.15704165
0.076902077
""
""
""
""
""
0.1048016
""
0.048630953
0.13802359
0.0095799975
""
0.1157368
""
""
""
""
""
""
""
""
""
""
""
""
0.10758653
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16904908
""
""
""
""
""
""
""
0.052454356
""
0.14902572
""
0.10422625
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031406146
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.076103903
0.13705938
0.1414941
""
0.1041107
0.089811467
""
""
""
0.072629891
""
0.11318978
0.076994613
""
""
0.091599561
""
0.060428061
0.1164041
""
""
""
""
""
""
""
0.15175444
""
""
""
""
""
""
""
""
""
""
""
""
""
0.09219338
