kir_imm_other_pooled_p50
""
""
""
0.49368775
""
""
0.49869281
""
""
""
""
0.55007333
""
""
""
""
""
""
""
""
""
0.50855559
""
""
0.53785992
""
""
0.45451537
0.51684946
""
""
""
0.5638141
0.47978643
""
0.60679537
""
""
""
""
""
""
""
""
""
""
0.50387222
""
0.56680262
""
0.56784886
0.48138773
""
""
""
0.51404703
""
""
""
""
""
0.66276872
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50695807
""
""
""
""
0.48837513
""
""
0.49017775
0.58270645
""
""
""
""
""
""
""
""
""
0.51295745
0.4823063
0.53308976
0.50417048
0.52865452
0.45268375
0.46008271
0.49933848
0.50160676
0.49926701
""
""
0.63401937
0.49573308
0.47564051
""
0.49504411
0.54461479
0.50988322
""
""
""
""
""
""
0.49802801
""
0.60497165
0.58859324
""
""
""
0.51053411
""
""
""
""
""
0.46816525
0.56393296
""
""
0.44006759
0.42904466
""
""
""
""
0.50276172
""
""
""
""
0.54920375
""
""
0.5319404
""
""
0.63299716
""
""
""
""
0.59985417
0.59735447
""
0.60758787
""
""
""
""
0.52767372
0.52296126
""
0.42347717
""
""
0.51346779
0.48263067
""
""
""
""
0.51947516
""
""
0.53555501
""
""
""
""
""
0.51817167
0.5839256
""
""
""
""
""
0.60830349
""
0.54115832
""
""
""
""
0.52753329
0.44700763
""
""
""
""
""
""
""
0.55140054
0.46298254
0.57981521
0.51188123
""
""
""
""
""
""
0.56165457
""
""
""
0.57130396
0.45666653
0.58712339
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5066486
""
""
0.50825983
""
""
""
0.48388961
""
""
0.58362442
""
0.56646764
""
0.52450228
0.56652206
0.48348352
0.47801796
0.55892432
0.53000563
0.57512957
0.53309268
0.55717814
0.49759898
""
""
""
""
""
0.49196446
0.45702788
""
""
0.51666534
""
""
0.55089265
0.49562398
""
0.51101601
0.53688461
""
""
""
""
""
""
""
""
""
""
""
0.47527695
0.5228343
""
""
0.58591592
""
""
""
""
""
""
""
""
""
""
""
0.51423109
""
0.54060477
""
""
""
0.63529748
""
""
""
""
0.57556707
""
""
0.62543905
""
0.53352606
0.6314823
0.58971024
""
0.55747294
0.58754885
0.53219491
""
0.51173931
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52643251
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44242665
""
""
""
0.32512337
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45671508
""
""
0.49191022
""
""
""
""
""
""
0.49456295
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50267029
0.52748269
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4144325
0.53144938
0.58730829
""
""
""
""
""
0.72788239
0.51783848
""
""
""
""
""
""
0.48963574
""
""
""
""
0.54308772
""
0.40477315
""
0.44691813
""
""
""
0.53642946
0.51436162
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57441515
""
0.56574941
""
""
""
""
""
""
""
""
""
""
0.42731291
0.56722701
""
0.62282068
0.59240204
""
""
""
""
""
""
""
""
""
""
""
""
0.52852267
""
""
0.5062592
""
""
""
""
""
""
""
0.51130223
0.53395921
0.53800923
""
""
""
""
0.53915691
""
""
""
""
""
0.56124669
""
""
""
""
""
0.57249719
""
""
""
""
""
""
""
""
""
""
""
""
0.55960917
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52769405
0.4305453
0.53737336
""
""
""
""
""
0.4807975
""
0.51363373
""
0.53266454
""
""
""
""
""
""
0.53129524
""
""
0.41795018
""
""
""
""
""
""
""
0.44956505
0.52542335
""
0.3082172
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5407145
0.54189116
0.54579604
0.53162909
0.54040766
0.58413881
""
""
""
0.51588523
0.46786419
0.57484794
0.51710933
""
""
0.51769406
0.56252086
0.59263873
0.5640434
""
""
""
""
0.57414693
""
""
0.51399702
""
0.50428849
""
0.64642549
0.60057133
""
""
""
""
""
""
""
""
0.51943809
