comcoll_black_male_mean_se
0.054832287
0.047327559
0.044325449
""
""
0.088924065
0.022809416
0.032960959
0.045592081
""
""
0.057395428
0.028910222
""
""
0.060809754
0.056815326
""
""
0.083084859
""
""
0.051789068
0.034657709
""
0.052331816
0.06682495
0.050219622
""
""
""
0.065478288
0.060195725
0.085188292
0.026235553
""
0.012523621
""
0.07471516
0.051392402
0.044116959
0.065460891
0.046518214
0.044256404
0.027318994
0.049811393
""
""
0.015426618
0.093764737
0.017694429
0.035017297
0.080326542
0.058326866
0.038733665
""
0.045475025
""
0.071617387
0.070937879
0.040255945
0.06340415
0.030786982
0.092229396
""
0.064827003
""
""
""
0.050476726
""
""
""
""
0.090642788
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.070432357
""
""
""
""
""
0.021868378
""
""
0.040552028
""
""
""
""
0.054150105
""
""
""
""
""
""
""
0.02900091
0.07724148
""
""
""
0.032812271
""
0.067957804
""
0.034967076
0.077936411
""
0.077096112
""
0.07623335
""
""
0.081837803
""
""
0.087900266
0.075335786
""
""
""
""
0.02913666
""
""
""
0.064391606
""
""
""
0.0860186
""
""
0.031340856
0.047946017
""
""
""
""
0.066280343
""
0.054109212
""
""
""
""
""
0.018457137
""
0.044973757
""
""
""
0.032520749
""
""
""
0.03977577
""
""
""
""
""
0.016798658
""
""
""
""
""
0.022219475
""
""
0.032898538
""
""
""
""
0.034297511
0.064313509
""
""
0.0076767439
""
0.072278664
""
""
0.047845699
""
""
0.057881851
""
""
0.031937089
""
""
0.020164119
0.018698223
""
0.016481938
0.018146398
0.034599081
0.032864194
""
0.039744325
0.059809539
0.031265568
""
""
""
""
0.023560274
0.087308444
0.048519798
""
""
""
0.094147272
""
0.05238118
""
""
0.049348444
""
0.031449739
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027892467
""
""
""
""
0.030049626
""
""
""
""
""
""
""
""
0.077662066
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025268825
0.024418017
""
0.098996505
0.025014451
0.052980021
""
""
0.032416176
0.017045792
0.028271953
0.01135454
0.036760412
""
0.028953834
""
0.036282405
0.012652521
""
0.072648406
""
0.050703317
0.059194546
0.060347505
""
""
0.013980918
0.021423433
0.12795018
""
0.029629365
""
""
""
""
""
""
0.073687568
0.078282356
0.016605204
""
0.073837988
0.057048697
0.04152802
""
0.034565449
0.033030346
0.027257718
""
""
0.037255242
0.03764401
0.028868178
0.096443892
0.01017787
""
""
0.040435232
""
0.014929323
0.057403814
0.016602661
0.065239124
0.022755517
0.022255352
0.05428097
0.071496174
0.026002547
0.077518322
0.039116301
0.03220994
0.069867447
""
""
""
0.035978142
""
""
""
""
""
""
""
0.041258592
""
""
0.045714241
0.087097935
""
0.022462292
""
""
