kir_29_asian_male_mean
""
0.58312124
""
""
""
""
""
0.45496196
""
""
""
""
""
""
""
0.55160195
""
""
""
""
""
""
0.62527841
""
""
""
""
""
""
""
""
""
""
""
0.57206267
""
0.57217366
""
0.54753453
""
0.54717255
""
""
""
0.6381408
""
""
""
0.56778395
""
0.62328553
0.58820498
""
""
""
""
""
""
0.63153815
""
""
""
0.62748998
""
""
""
""
""
""
0.59985834
""
""
""
""
0.56644422
""
""
0.5872637
""
0.66017991
0.5906769
""
""
""
""
""
""
""
""
0.73746794
""
""
""
""
""
""
""
0.55761063
0.62020159
""
""
""
""
0.58548337
0.56716698
0.56227535
0.57550502
0.53061938
""
0.59730631
0.59866452
""
""
""
0.54231226
""
""
""
""
""
""
""
""
""
""
""
""
0.51318616
""
""
""
""
""
""
""
""
0.63783425
""
""
""
""
""
""
""
""
0.64767742
""
""
""
""
""
""
""
0.55327386
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58209938
""
0.57239074
""
""
0.48871446
""
""
0.4952746
""
""
""
""
""
0.57754779
""
""
""
0.61782771
""
""
0.56578398
0.7027989
""
0.61586374
0.57659346
0.62646389
0.51734185
0.49996811
0.49844688
0.65482467
""
0.55515468
0.57460088
0.72000241
""
0.5764066
0.57644153
0.5975042
""
0.47067589
0.50746828
""
""
0.56236553
0.57879233
0.48276278
0.57090843
0.55698979
""
0.56780398
0.55625296
0.63263518
0.55831271
0.57416123
0.61055136
0.5449304
0.61741453
0.6281426
0.60080391
0.61054093
0.55648851
0.52942371
""
0.55835211
0.59755206
0.56764203
0.52410465
0.49271363
0.65666842
""
0.53358001
0.59710103
0.59481567
0.58146298
0.49395505
0.53271556
""
0.56644845
""
""
""
0.60121089
0.52173316
""
""
""
""
""
""
""
""
0.52491111
""
0.58568943
""
""
0.53758055
""
""
""
""
""
""
""
""
0.57943779
""
""
""
""
0.54341972
""
""
""
0.64812899
""
""
""
""
""
""
""
""
""
""
""
0.60049611
""
""
""
""
""
""
""
""
""
""
0.573493
""
0.6450339
0.63197994
0.61288834
0.63153929
0.60743541
0.59570789
0.62349987
0.52789474
0.56500018
0.64763945
0.59228998
0.56371731
0.55766112
""
0.53699273
""
0.57184035
0.56414163
""
0.56810343
0.58521861
0.56731004
0.57890487
0.58975965
""
""
0.55039853
0.50215524
0.5377562
""
""
""
""
""
""
