hs_white_male_p50
0.8080157
0.82262534
0.84729546
0.83111626
0.79218972
""
0.83264536
0.82011127
0.82777041
0.79665524
0.83084416
0.82485181
0.85626382
0.80729806
0.71662438
0.87015659
0.85585368
0.82326305
0.63721997
0.84186625
0.80813456
0.82930547
0.84932154
0.87384504
0.80578291
0.85996103
0.80073351
0.82732153
0.84300494
0.81873548
0.86073774
0.78872395
0.77752703
0.82365006
0.86515772
0.84665102
0.82712555
0.82707274
0.83410567
0.79312742
0.83530265
0.78954822
0.84670383
0.81442994
0.80389005
0.85599977
0.84610081
0.81294709
0.81930095
0.82412839
0.83958352
0.81549519
0.89433873
0.81443989
0.85799229
0.87249392
0.76670808
0.7800594
0.82065368
""
0.78945482
0.84109527
0.79701757
0.82128483
0.9204272
0.92742246
0.86037332
""
""
0.849567
""
""
""
""
0.87208194
""
""
0.96263987
0.89586812
0.83338296
0.91913402
""
""
0.86218834
""
""
""
""
0.94522232
0.99361867
""
0.76563847
0.72111154
""
""
""
0.8543269
0.88998097
0.8743121
0.81651729
0.87735647
0.77539486
0.69103634
0.84643036
0.82217264
0.83297658
0.8529166
0.79427731
0.93541402
0.83759046
0.83650148
0.92732811
0.87228823
0.89016706
0.85055465
0.88955796
0.85820162
0.89429367
0.88221651
0.86299598
0.9309783
0.89609915
0.8858496
0.88357294
0.88810092
0.82737398
0.87525195
0.87718028
0.84467173
0.82799447
0.80086565
0.83619803
0.83163244
0.88138628
0.89603364
0.89508539
0.88573354
0.88521653
0.8778193
0.81402224
0.8942309
0.79075897
0.84749365
0.92762351
0.90753645
0.82725745
0.83878601
0.87314409
0.84981471
0.96332026
0.90767723
0.88323224
0.86714238
0.88293368
0.80818933
0.9040246
0.85516387
0.83350885
0.81059313
0.84289896
0.86867595
0.83727306
0.83513987
0.9415006
0.89758861
0.85681123
0.85907298
0.85757291
0.84067112
0.85418451
0.86202496
0.88245904
0.85781074
0.86013567
0.8788501
0.88843107
0.86803961
0.84249532
0.8831535
0.96599138
0.87455738
0.89918107
0.85532212
0.86070216
0.75748593
0.90469891
0.87511981
""
0.86603034
0.87067485
0.8169297
0.92643791
0.86183912
0.86672211
0.89754212
0.86067992
0.85902739
0.85601497
0.89498848
0.8406809
0.84750581
0.82934946
0.86295336
0.85995877
0.89819992
0.85590869
0.93080127
0.85487902
0.87309247
0.87652951
0.9070437
0.98455012
0.85179538
0.85886979
0.86491519
0.88674939
0.8711344
0.85547453
0.8546378
0.86225599
0.87913138
0.86739421
0.87945312
0.88738388
0.85286462
0.87206757
0.88378322
0.89546591
0.87431794
0.87738776
0.88976014
""
0.89955735
0.86048073
0.85869968
0.86771315
0.86356312
0.85743368
0.87027001
0.85933387
0.85075086
0.8914246
0.88639766
0.85320109
0.80375028
